Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
14.633,2.388779,18.291,4.346454,18.291,2.667922,14.633,3.399031,36.584,0,36.584,5.00001,,,,,36.583,3.613624,14.633,0.3830346,73.178,23.70962,
14.636,2.388598,18.294,4.370702,18.294,2.662221,14.636,3.399035,36.59,0,36.59,5.00001,,,,,36.589,3.612077,14.636,0.3829023,73.19,23.71082,
14.638,2.388408,18.297,4.362019,18.297,2.659772,14.638,3.399039,36.596,0,36.596,5.00001,,,,,36.595,3.610571,14.638,0.3827666,73.203,23.71152,
14.641,2.388217,18.301,4.366556,18.301,2.679049,14.641,3.399043,36.603,0,36.603,5.00001,,,,,36.602,3.609066,14.641,0.3826309,73.216,23.71127,
14.644,2.388027,18.304,4.376908,18.304,2.681885,14.644,3.399047,36.609,0,36.609,5.00001,,,,,36.608,3.607562,14.644,0.3824952,73.229,23.71049,
14.646,2.387837,18.307,4.374615,18.307,2.666,14.646,3.399051,36.616,0,36.616,5.00001,,,,,36.615,3.606057,14.646,0.3823595,73.242,23.70967,
14.649,2.387646,18.31,4.376981,18.31,2.679821,14.649,3.399055,36.622,0,36.622,5.00001,,,,,36.621,3.604552,14.649,0.3822238,73.255,23.70855,
14.651,2.387456,18.313,4.397686,18.313,2.676977,14.651,3.39906,36.629,0,36.629,5.00001,,,,,36.628,3.603048,14.651,0.382088,73.268,23.7073,
14.654,2.387265,18.317,4.368327,18.317,2.683483,14.654,3.399064,36.635,0,36.635,5.00001,,,,,36.634,3.601542,14.654,0.3819521,73.28,23.70633,
14.656,2.387075,18.32,4.375662,18.32,2.702028,14.656,3.399068,36.641,0,36.641,5.00001,,,,,36.64,3.600038,14.656,0.3818164,73.293,23.70567,
14.659,2.386885,18.323,4.387428,18.323,2.695736,14.659,3.399072,36.648,0,36.648,5.00001,,,,,36.647,3.598533,14.659,0.3816807,73.306,23.70533,
14.662,2.386694,18.326,4.375105,18.326,2.68455,14.662,3.399076,36.654,0,36.654,5.00001,,,,,36.653,3.597028,14.662,0.381545,73.319,23.70509,
14.664,2.386504,18.33,4.371876,18.33,2.682363,14.664,3.399081,36.661,0,36.661,5.00001,,,,,36.66,3.595523,14.664,0.3814093,73.332,23.70486,
14.667,2.386314,18.333,4.34302,18.333,2.665363,14.667,3.399085,36.667,0,36.667,5.00001,,,,,36.666,3.594018,14.667,0.3812736,73.345,23.70421,
14.669,2.386371,18.336,4.344604,18.336,2.67128,14.669,3.399083,36.674,0,36.674,5.00001,,,,,36.673,3.592665,14.669,0.3814805,73.358,23.70282,
14.672,2.386432,18.339,4.329537,18.339,2.675983,14.672,3.399081,36.68,0,36.68,5.00001,,,,,36.679,3.591341,14.672,0.3816914,73.37,23.70092,
14.674,2.386493,18.342,4.329669,18.342,2.668628,14.674,3.399079,36.686,0,36.686,5.00001,,,,,36.685,3.590016,14.674,0.3819024,73.383,23.69916,
14.677,2.386553,18.346,4.35637,18.346,2.682335,14.677,3.399077,36.693,0,36.693,5.00001,,,,,36.692,3.588691,14.677,0.3821134,73.396,23.69769,
14.68,2.386614,18.349,4.338649,18.349,2.667962,14.68,3.399075,36.699,0,36.699,5.00001,,,,,36.698,3.587366,14.68,0.3823247,73.409,23.69629,
14.682,2.386675,18.352,4.319635,18.352,2.661034,14.682,3.399073,36.706,0,36.706,5.00001,,,,,36.705,3.586041,14.682,0.3825357,73.422,23.69574,
14.685,2.386735,18.355,4.340885,18.355,2.682275,14.685,3.399071,36.712,0,36.712,5.00001,,,,,36.711,3.584717,14.685,0.3827467,73.435,23.69616,
14.687,2.386796,18.358,4.342844,18.358,2.685028,14.687,3.39907,36.719,0,36.719,5.00001,,,,,36.718,3.583392,14.687,0.3829577,73.448,23.69724,
14.69,2.386857,18.362,4.373126,18.362,2.678039,14.69,3.399068,36.725,0,36.725,5.00001,,,,,36.724,3.582067,14.69,0.3831686,73.46,23.69886,
14.692,2.386917,18.365,4.335972,18.365,2.674654,14.692,3.399066,36.731,0,36.731,5.00001,,,,,36.73,3.580742,14.692,0.3833796,73.473,23.69997,
14.695,2.386978,18.368,4.340257,18.368,2.690361,14.695,3.399064,36.738,0,36.738,5.00001,,,,,36.737,3.579417,14.695,0.3835906,73.486,23.69993,
14.698,2.387038,18.371,4.356753,18.371,2.695285,14.698,3.399062,36.744,0,36.744,5.00001,,,,,36.743,3.578092,14.698,0.3838016,73.499,23.69888,
14.7,2.387102,18.375,4.346903,18.375,2.662198,14.7,3.39906,36.751,0,36.751,5.00001,,,,,36.75,3.576768,14.7,0.3839957,73.512,23.69784,
14.703,2.387224,18.378,4.350636,18.378,2.668647,14.703,3.399058,36.757,0,36.757,5.00001,,,,,36.756,3.575559,14.703,0.3838803,73.525,23.69728,
14.705,2.387346,18.381,4.317748,18.381,2.656767,14.705,3.399055,36.764,0,36.764,5.00001,,,,,36.763,3.574365,14.705,0.3837652,73.538,23.69701,
14.708,2.387468,18.384,4.332449,18.384,2.665346,14.708,3.399053,36.77,0,36.77,5.00001,,,,,36.769,3.573171,14.708,0.3836501,73.55,23.69732,
14.71,2.38759,18.387,4.330577,18.387,2.688714,14.71,3.399051,36.776,0,36.776,5.00001,,,,,36.775,3.571977,14.71,0.3835349,73.563,23.69767,
14.713,2.387712,18.391,4.317971,18.391,2.65538,14.713,3.399049,36.783,0,36.783,5.00001,,,,,36.782,3.570782,14.713,0.3834198,73.576,23.69807,
14.716,2.387834,18.394,4.351688,18.394,2.688392,14.716,3.399046,36.789,0,36.789,5.00001,,,,,36.788,3.569588,14.716,0.3833047,73.589,23.69758,
14.718,2.387956,18.397,4.325386,18.397,2.68282,14.718,3.399044,36.796,0,36.796,5.00001,,,,,36.795,3.568395,14.718,0.3831895,73.602,23.69565,
14.721,2.388078,18.4,4.358357,18.4,2.669886,14.721,3.399042,36.802,0,36.802,5.00001,,,,,36.801,3.5672,14.721,0.3830744,73.615,23.69345,
14.723,2.3882,18.403,4.326266,18.403,2.667253,14.723,3.39904,36.809,0,36.809,5.00001,,,,,36.808,3.566006,14.723,0.3829592,73.628,23.6912,
14.726,2.388321,18.407,4.352802,18.407,2.666196,14.726,3.399037,36.815,0,36.815,5.00001,,,,,36.814,3.564812,14.726,0.3828441,73.64,23.68813,
14.728,2.388443,18.41,4.322105,18.41,2.661514,14.728,3.399035,36.821,0,36.821,5.00001,,,,,36.82,3.563618,14.728,0.3827288,73.653,23.68519,
14.731,2.388566,18.413,4.329497,18.413,2.661971,14.731,3.399033,36.828,0,36.828,5.00001,,,,,36.827,3.562424,14.731,0.3826136,73.666,23.6821,
14.734,2.388669,18.416,4.309379,18.416,2.664021,14.734,3.399031,36.834,0,36.834,5.00001,,,,,36.833,3.56123,14.734,0.3825154,73.679,23.67895,
14.736,2.388612,18.42,4.309065,18.42,2.651965,14.736,3.399034,36.841,0,36.841,5.00001,,,,,36.84,3.56015,14.736,0.3825703,73.692,23.67673,
14.739,2.388555,18.423,4.308576,18.423,2.664577,14.739,3.399036,36.847,0,36.847,5.00001,,,,,36.846,3.559079,14.739,0.3826252,73.705,23.67551,
14.741,2.388497,18.426,4.312988,18.426,2.672656,14.741,3.399039,36.854,0,36.854,5.00001,,,,,36.853,3.558008,14.741,0.3826801,73.718,23.67477,
14.744,2.38844,18.429,4.340206,18.429,2.674898,14.744,3.399042,36.86,0,36.86,5.00001,,,,,36.859,3.556936,14.744,0.382735,73.73,23.67476,
14.746,2.388382,18.432,4.352983,18.432,2.683496,14.746,3.399045,36.866,0,36.866,5.00001,,,,,36.865,3.555865,14.746,0.3827899,73.743,23.67445,
14.749,2.388325,18.436,4.336924,18.436,2.679727,14.749,3.399048,36.873,0,36.873,5.00001,,,,,36.872,3.554794,14.749,0.3828447,73.756,23.67426,
14.752,2.388267,18.439,4.301213,18.439,2.644864,14.752,3.39905,36.879,0,36.879,5.00001,,,,,36.878,3.553722,14.752,0.3828997,73.769,23.67414,
14.754,2.38821,18.442,4.298072,18.442,2.662539,14.754,3.399053,36.886,0,36.886,5.00001,,,,,36.885,3.552651,14.754,0.3829546,73.782,23.67463,
14.757,2.388152,18.445,4.318417,18.445,2.675575,14.757,3.399056,36.892,0,36.892,5.00001,,,,,36.891,3.55158,14.757,0.3830095,73.795,23.6753,
14.759,2.388095,18.448,4.305644,18.448,2.666076,14.759,3.399059,36.899,0,36.899,5.00001,,,,,36.898,3.550508,14.759,0.3830644,73.808,23.67571,
14.762,2.388037,18.452,4.289804,18.452,2.664305,14.762,3.399061,36.905,0,36.905,5.00001,,,,,36.904,3.549437,14.762,0.3831193,73.821,23.67542,
14.764,2.38798,18.455,4.304163,18.455,2.659871,14.764,3.399064,36.911,0,36.911,5.00001,,,,,36.91,3.548366,14.764,0.3831742,73.833,23.67541,
14.767,2.38795,18.458,4.303443,18.458,2.650661,14.767,3.399066,36.918,0,36.918,5.00001,,,,,36.917,3.547295,14.767,0.3832247,73.846,23.6756,
14.77,2.388066,18.461,4.298368,18.461,2.652292,14.77,3.399067,36.924,0,36.924,5.00001,,,,,36.923,3.546322,14.77,0.3832524,73.859,23.67547,
14.772,2.38818,18.465,4.315779,18.465,2.658549,14.772,3.399067,36.931,0,36.931,5.00001,,,,,36.93,3.545351,14.772,0.3832802,73.872,23.67573,
14.775,2.388296,18.468,4.341118,18.468,2.663668,14.775,3.399067,36.937,0,36.937,5.00001,,,,,36.936,3.544379,14.775,0.3833079,73.885,23.67641,
14.777,2.388411,18.471,4.320582,18.471,2.653117,14.777,3.399067,36.944,0,36.944,5.00001,,,,,36.943,3.543408,14.777,0.3833357,73.898,23.67686,
14.78,2.388526,18.474,4.317555,18.474,2.662875,14.78,3.399067,36.95,0,36.95,5.00001,,,,,36.949,3.542436,14.78,0.3833635,,,
14.782,2.388641,18.477,4.28397,18.477,2.65834,14.782,3.399067,36.956,0,36.956,5.00001,,,,,36.955,3.541465,14.782,0.3833912,,,
14.785,2.388756,18.481,4.335021,18.481,2.677696,14.785,3.399067,36.963,0,36.963,5.00001,,,,,36.962,3.540493,14.785,0.3834189,,,
14.788,2.388871,18.484,4.317551,18.484,2.665606,14.788,3.399067,36.969,0,36.969,5.00001,,,,,36.968,3.539522,14.788,0.3834467,,,
14.79,2.388986,18.487,4.318525,18.487,2.662138,14.79,3.399067,36.976,0,36.976,5.00001,,,,,36.975,3.538551,14.79,0.3834744,,,
14.793,2.389101,18.49,4.280344,18.49,2.66837,14.793,3.399068,36.982,0,36.982,5.00001,,,,,36.981,3.53758,14.793,0.3835022,,,
14.795,2.389216,18.493,4.285045,18.493,2.664807,14.795,3.399068,36.989,0,36.989,5.00001,,,,,36.988,3.536608,14.795,0.3835299,,,
14.798,2.389331,18.497,4.282718,18.497,2.657618,14.798,3.399068,36.995,0,36.995,5.00001,,,,,36.994,3.535636,14.798,0.3835576,,,
14.8,2.389454,18.5,4.293983,18.5,2.666983,14.8,3.399068,37.001,0,37.001,5.00001,,,,,37,3.534669,14.8,0.3835344,,,
14.803,2.389611,18.503,4.288219,18.503,2.663633,14.803,3.399067,37.008,0,37.008,5.00001,,,,,37.007,3.533797,14.803,0.3832914,,,
14.806,2.389767,18.506,4.295311,18.506,2.65528,14.806,3.399066,37.014,0,37.014,5.00001,,,,,37.013,3.532924,14.806,0.3830484,,,
14.808,2.389923,18.51,4.275462,18.51,2.655584,14.808,3.399065,37.021,0,37.021,5.00001,,,,,37.02,3.532052,14.808,0.3828053,,,
14.811,2.390079,18.513,4.290281,18.513,2.655232,14.811,3.399064,37.027,0,37.027,5.00001,,,,,37.026,3.531179,14.811,0.3825623,,,
14.813,2.390236,18.516,4.274343,18.516,2.655288,14.813,3.399063,37.034,0,37.034,5.00001,,,,,37.033,3.530307,14.813,0.3823193,,,
14.816,2.390392,18.519,4.292037,18.519,2.660554,14.816,3.399062,37.04,0,37.04,5.00001,,,,,37.039,3.529434,14.816,0.3820763,,,
14.818,2.390548,18.522,4.271093,18.522,2.658188,14.818,3.399061,37.046,0,37.046,5.00001,,,,,37.045,3.528562,14.818,0.3818332,,,
14.821,2.390705,18.526,4.289498,18.526,2.657213,14.821,3.399061,37.053,0,37.053,5.00001,,,,,37.052,3.527689,14.821,0.3815902,,,
14.824,2.390861,18.529,4.247761,18.529,2.630298,14.824,3.39906,37.059,0,37.059,5.00001,,,,,37.058,3.526817,14.824,0.3813472,,,
14.826,2.391018,18.532,4.284046,18.532,2.636286,14.826,3.399059,37.066,0,37.066,5.00001,,,,,37.065,3.525944,14.826,0.3811038,,,
14.829,2.391174,18.535,4.237536,18.535,2.642633,14.829,3.399058,37.072,0,37.072,5.00001,,,,,37.071,3.525072,14.829,0.3808608,,,
14.831,2.39133,18.538,4.24916,18.538,2.641997,14.831,3.399057,37.079,0,37.079,5.00001,,,,,37.078,3.5242,14.831,0.3806177,,,
14.834,2.391452,18.542,4.255269,18.542,2.638782,14.834,3.399058,37.085,0,37.085,5.00001,,,,,37.084,3.523335,14.834,0.3804927,,,
14.836,2.391461,18.545,4.27664,18.545,2.649519,14.836,3.399067,37.091,0,37.091,5.00001,,,,,37.09,3.522565,14.836,0.3807527,,,
14.839,2.391469,18.548,4.280284,18.548,2.662127,14.839,3.399076,37.098,0,37.098,5.00001,,,,,37.097,3.521796,14.839,0.3810128,,,
14.842,2.391478,18.551,4.255562,18.551,2.634391,14.842,3.399084,37.104,0,37.104,5.00001,,,,,37.103,3.521025,14.842,0.3812729,,,
14.844,2.391487,18.555,4.270616,18.555,2.63369,14.844,3.399093,37.111,0,37.111,5.00001,,,,,37.11,3.520256,14.844,0.381533,,,
14.847,2.391495,18.558,4.28804,18.558,2.657865,14.847,3.399101,37.117,0,37.117,5.00001,,,,,37.116,3.519486,14.847,0.3817931,,,
14.849,2.391504,18.561,4.261692,18.561,2.635916,14.849,3.39911,37.124,0,37.124,5.00001,,,,,37.123,3.518716,14.849,0.3820535,,,
14.852,2.391513,18.564,4.266477,18.564,2.639156,14.852,3.399118,37.13,0,37.13,5.00001,,,,,37.129,3.517946,14.852,0.3823136,,,
14.854,2.391521,18.567,4.268175,18.567,2.668862,14.854,3.399127,37.136,0,37.136,5.00001,,,,,37.135,3.517176,14.854,0.3825737,,,
14.857,2.39153,18.571,4.225021,18.571,2.637476,14.857,3.399136,37.143,0,37.143,5.00001,,,,,37.142,3.516406,14.857,0.3828337,,,
14.86,2.391539,18.574,4.243034,18.574,2.639081,14.86,3.399144,37.149,0,37.149,5.00001,,,,,37.148,3.515636,14.86,0.3830938,,,
14.862,2.391547,18.577,4.274898,18.577,2.649441,14.862,3.399153,37.156,0,37.156,5.00001,,,,,37.155,3.514866,14.862,0.3833539,,,
14.865,2.391556,18.58,4.257137,18.58,2.64676,14.865,3.399161,37.162,0,37.162,5.00001,,,,,37.161,3.514096,14.865,0.383614,,,
14.867,2.391518,18.583,4.255961,18.583,2.641657,14.867,3.39917,37.169,0,37.169,5.00001,,,,,37.168,3.51333,14.867,0.3837634,,,
14.87,2.391364,18.587,4.252425,18.587,2.637799,14.87,3.399179,37.175,0,37.175,5.00001,,,,,37.174,3.512588,14.87,0.3836391,,,
14.872,2.391211,18.59,4.251728,18.59,2.657638,14.872,3.399189,37.181,0,37.181,5.00001,,,,,37.18,3.511845,14.872,0.3835148,,,
14.875,2.391057,18.593,4.240679,18.593,2.64892,14.875,3.399199,37.188,0,37.188,5.00001,,,,,37.187,3.511103,14.875,0.3833903,,,
14.878,2.390904,18.596,4.238144,18.596,2.64982,14.878,3.399208,37.194,0,37.194,5.00001,,,,,37.193,3.510362,14.878,0.3832659,,,
14.88,2.39075,18.6,4.246659,18.6,2.645067,14.88,3.399218,37.201,0,37.201,5.00001,,,,,37.2,3.509619,14.88,0.3831416,,,
14.883,2.390597,18.603,4.256988,18.603,2.630234,14.883,3.399227,37.207,0,37.207,5.00001,,,,,37.206,3.508877,14.883,0.3830173,,,
14.885,2.390444,18.606,4.236474,18.606,2.639688,14.885,3.399237,37.214,0,37.214,5.00001,,,,,37.213,3.508135,14.885,0.382893,,,
14.888,2.39029,18.609,4.234027,18.609,2.647012,14.888,3.399246,37.22,0,37.22,5.00001,,,,,37.219,3.507393,14.888,0.3827687,,,
14.89,2.390137,18.612,4.242685,18.612,2.645463,14.89,3.399256,37.227,0,37.227,5.00001,,,,,37.225,3.506651,14.89,0.3826444,,,
14.893,2.389983,18.616,4.209189,18.616,2.633123,14.893,3.399265,37.233,0,37.233,5.00001,,,,,37.232,3.505909,14.893,0.38252,,,
14.896,2.38983,18.619,4.222695,18.619,2.636786,14.896,3.399275,37.239,0,37.239,5.00001,,,,,37.238,3.505167,14.896,0.3823957,,,
14.898,2.389676,18.622,4.245759,18.622,2.633805,14.898,3.399284,37.246,0,37.246,5.00001,,,,,37.245,3.504425,14.898,0.3822712,,,
14.901,2.389595,18.625,4.214198,18.625,2.629962,14.901,3.399291,37.252,0,37.252,5.00001,,,,,37.251,3.503692,14.901,0.3821231,,,
14.903,2.389668,18.628,4.250502,18.628,2.640489,14.903,3.399291,37.259,0,37.259,5.00001,,,,,37.258,3.503005,14.903,0.3819243,,,
14.906,2.389742,18.632,4.245473,18.632,2.620373,14.906,3.399291,37.265,0,37.265,5.00001,,,,,37.264,3.502318,14.906,0.3817255,,,
14.908,2.389815,18.635,4.252883,18.635,2.632508,14.908,3.399291,37.272,0,37.272,5.00001,,,,,37.27,3.501631,14.908,0.3815268,,,
14.911,2.389888,18.638,4.263298,18.638,2.636033,14.911,3.399291,37.278,0,37.278,5.00001,,,,,37.277,3.500944,14.911,0.381328,,,
14.914,2.389961,18.641,4.258741,18.641,2.62675,14.914,3.399291,37.284,0,37.284,5.00001,,,,,37.283,3.500257,14.914,0.3811292,,,
14.916,2.390034,18.645,4.254091,18.645,2.637208,14.916,3.399291,37.291,0,37.291,5.00001,,,,,37.29,3.49957,14.916,0.3809305,,,
14.919,2.390107,18.648,4.240567,18.648,2.643258,14.919,3.399291,37.297,0,37.297,5.00001,,,,,37.296,3.498883,14.919,0.3807317,,,
14.921,2.39018,18.651,4.252978,18.651,2.65384,14.921,3.399291,37.304,0,37.304,5.00001,,,,,37.303,3.498196,14.921,0.380533,,,
14.924,2.390254,18.654,4.226489,18.654,2.631657,14.924,3.399291,37.31,0,37.31,5.00001,,,,,37.309,3.497509,14.924,0.3803339,,,
14.926,2.390327,18.657,4.225082,18.657,2.629529,14.926,3.399291,37.317,0,37.317,5.00001,,,,,37.315,3.496822,14.926,0.3801351,,,
14.929,2.3904,18.661,4.207668,18.661,2.613148,14.929,3.399291,37.323,0,37.323,5.00001,,,,,37.322,3.496135,14.929,0.3799364,,,
14.932,2.390473,18.664,4.221508,18.664,2.633692,14.932,3.399291,37.329,0,37.329,5.00001,,,,,37.328,3.495449,14.932,0.3797376,,,
14.934,2.390619,18.667,4.219909,18.667,2.629052,14.934,3.39929,37.336,0,37.336,5.00001,,,,,37.335,3.494777,14.934,0.3797262,,,
14.937,2.390893,18.67,4.177784,18.67,2.606735,14.937,3.399286,37.342,0,37.342,5.00001,,,,,37.341,3.494163,14.937,0.380047,,,
14.939,2.391167,18.673,4.217395,18.673,2.617053,14.939,3.399282,37.349,0,37.349,5.00001,,,,,37.348,3.49355,14.939,0.3803678,,,
14.942,2.391441,18.677,4.201434,18.677,2.624494,14.942,3.399278,37.355,0,37.355,5.00001,,,,,37.354,3.492936,14.942,0.3806887,,,
14.944,2.391715,18.68,4.200891,18.68,2.623768,14.944,3.399274,37.362,0,37.362,5.00001,,,,,37.36,3.492322,14.944,0.3810095,,,
14.947,2.391989,18.683,4.209405,18.683,2.609924,14.947,3.39927,37.368,0,37.368,5.00001,,,,,37.367,3.491709,14.947,0.3813308,,,
14.95,2.392264,18.686,4.202264,18.686,2.61152,14.95,3.399266,37.374,0,37.374,5.00001,,,,,37.373,3.491095,14.95,0.3816516,,,
14.952,2.392538,18.69,4.204242,18.69,2.595284,14.952,3.399261,37.381,0,37.381,5.00001,,,,,37.38,3.490481,14.952,0.3819724,,,
14.955,2.392812,18.693,4.197777,18.693,2.618517,14.955,3.399257,37.387,0,37.387,5.00001,,,,,37.386,3.489868,14.955,0.3822932,,,
14.957,2.393086,18.696,4.189202,18.696,2.617278,14.957,3.399253,37.394,0,37.394,5.00001,,,,,37.393,3.489254,14.957,0.382614,,,
14.96,2.39336,18.699,4.183504,18.699,2.618849,14.96,3.399249,37.4,0,37.4,5.00001,,,,,37.399,3.48864,14.96,0.3829348,,,
14.962,2.393634,18.702,4.206026,18.702,2.613295,14.962,3.399245,37.407,0,37.407,5.00001,,,,,37.405,3.488026,14.962,0.3832557,,,
14.965,2.393908,18.706,4.219501,18.706,2.620859,14.965,3.399241,37.413,0,37.413,5.00001,,,,,37.412,3.487413,14.965,0.3835765,,,
14.968,2.394104,18.709,4.21737,18.709,2.61179,14.968,3.39924,37.419,0,37.419,5.00001,,,,,37.418,3.486832,14.968,0.3837186,,,
14.97,2.394192,18.712,4.235098,18.712,2.633216,14.97,3.399245,37.426,0,37.426,5.00001,,,,,37.425,3.486342,14.97,0.3836198,,,
14.973,2.394281,18.715,4.192475,18.715,2.609826,14.973,3.399249,37.432,0,37.432,5.00001,,,,,37.431,3.485852,14.973,0.3835209,,,
14.975,2.39437,18.718,4.177492,18.718,2.6165,14.975,3.399253,37.439,0,37.439,5.00001,,,,,37.438,3.485362,14.975,0.3834221,,,
14.978,2.394459,18.722,4.19523,18.722,2.606856,14.978,3.399257,37.445,0,37.445,5.00001,,,,,37.444,3.484872,14.978,0.3833233,,,
14.98,2.394548,18.725,4.220861,18.725,2.623885,14.98,3.399261,37.452,0,37.452,5.00001,,,,,37.45,3.484382,14.98,0.3832245,,,
14.983,2.394637,18.728,4.202277,18.728,2.615651,14.983,3.399265,37.458,0,37.458,5.00001,,,,,37.457,3.483892,14.983,0.3831257,,,
14.986,2.394726,18.731,4.173295,18.731,2.610435,14.986,3.39927,37.464,0,37.464,5.00001,,,,,37.463,3.483402,14.986,0.3830269,,,
14.988,2.394815,18.735,4.209735,18.735,2.633978,14.988,3.399274,37.471,0,37.471,5.00001,,,,,37.47,3.482913,14.988,0.3829281,,,
14.991,2.394904,18.738,4.178882,18.738,2.627369,14.991,3.399278,37.477,0,37.477,5.00001,,,,,37.476,3.482423,14.991,0.3828293,,,
14.993,2.394993,18.741,4.18747,18.741,2.617502,14.993,3.399282,37.484,0,37.484,5.00001,,,,,37.483,3.481933,14.993,0.3827305,,,
14.996,2.395082,18.744,4.175604,18.744,2.61047,14.996,3.399286,37.49,0,37.49,5.00001,,,,,37.489,3.481443,14.996,0.3826315,,,
14.998,2.39517,18.747,4.189101,18.747,2.616064,14.998,3.39929,37.497,0,37.497,5.00001,,,,,37.495,3.480953,14.998,0.3825327,,,
15.001,2.395284,18.751,4.21853,18.751,2.635108,15.001,3.399289,37.503,0,37.503,5.00001,,,,,37.502,3.480484,15.001,0.382493,,,
15.004,2.395427,18.754,4.184291,18.754,2.619627,15.004,3.39928,37.509,0,37.509,5.00001,,,,,37.508,3.480065,15.004,0.3825245,,,
15.006,2.395569,18.757,4.16646,18.757,2.610532,15.006,3.399271,37.516,0,37.516,5.00001,,,,,37.515,3.479645,15.006,0.3825562,,,
15.009,2.395712,18.76,4.192169,18.76,2.613889,15.009,3.399263,37.522,0,37.522,5.00001,,,,,37.521,3.479224,15.009,0.3825878,,,
15.011,2.395855,18.764,4.165346,18.764,2.610959,15.011,3.399254,37.529,0,37.529,5.00001,,,,,37.528,3.478805,15.011,0.3826194,,,
15.014,2.395998,18.767,4.185842,18.767,2.621548,15.014,3.399245,37.535,0,37.535,5.00001,,,,,37.534,3.478385,15.014,0.382651,,,
15.016,2.39614,18.77,4.168257,18.77,2.622028,15.016,3.399237,37.542,0,37.542,5.00001,,,,,37.54,3.477965,15.016,0.3826826,,,
15.019,2.396283,18.773,4.194023,18.773,2.609186,15.019,3.399228,37.548,0,37.548,5.00001,,,,,37.547,3.477545,15.019,0.3827142,,,
15.022,2.396426,18.776,4.172777,18.776,2.610422,15.022,3.399219,37.554,0,37.554,5.00001,,,,,37.553,3.477125,15.022,0.3827459,,,
15.024,2.396569,18.78,4.139405,18.78,2.59733,15.024,3.399211,37.561,0,37.561,5.00001,,,,,37.56,3.476705,15.024,0.3827775,,,
15.027,2.396712,18.783,4.161159,18.783,2.608103,15.027,3.399202,37.567,0,37.567,5.00001,,,,,37.566,3.476285,15.027,0.3828091,,,
15.029,2.396854,18.786,4.174715,18.786,2.597127,15.029,3.399193,37.574,0,37.574,5.00001,,,,,37.573,3.475865,15.029,0.3828407,,,
15.032,2.396997,18.789,4.156034,18.789,2.603597,15.032,3.399185,37.58,0,37.58,5.00001,,,,,37.579,3.475445,15.032,0.3828723,,,
15.034,2.397262,18.792,4.186754,18.792,2.603813,15.034,3.399183,37.587,0,37.587,5.00001,,,,,37.585,3.47504,15.034,0.3829276,,,
15.037,2.39764,18.796,4.151453,18.796,2.607744,15.037,3.399188,37.593,0,37.593,5.00001,,,,,37.592,3.474663,15.037,0.3830051,,,
15.04,2.398018,18.799,4.189431,18.799,2.606495,15.04,3.399192,37.599,0,37.599,5.00001,,,,,37.598,3.474286,15.04,0.3830825,,,
15.042,2.398397,18.802,4.152266,18.802,2.6101,15.042,3.399197,37.606,0,37.606,5.00001,,,,,37.605,3.47391,15.042,0.38316,,,
15.045,2.398776,18.805,4.177434,18.805,2.610858,15.045,3.399202,37.612,0,37.612,5.00001,,,,,37.611,3.473533,15.045,0.3832376,,,
15.047,2.399154,18.809,4.172143,18.809,2.595781,15.047,3.399206,37.619,0,37.619,5.00001,,,,,37.618,3.473156,15.047,0.383315,,,
15.05,2.399532,18.812,4.143987,18.812,2.584943,15.05,3.399211,37.625,0,37.625,5.00001,,,,,37.624,3.472779,15.05,0.3833925,,,
15.052,2.39991,18.815,4.154175,18.815,2.593287,15.052,3.399216,37.632,0,37.632,5.00001,,,,,37.63,3.472403,15.052,0.38347,,,
15.055,2.400289,18.818,4.168478,18.818,2.603913,15.055,3.39922,37.638,0,37.638,5.00001,,,,,37.637,3.472025,15.055,0.3835474,,,
15.058,2.400667,18.821,4.167623,18.821,2.591884,15.058,3.399225,37.644,0,37.644,5.00001,,,,,37.643,3.471649,15.058,0.3836249,,,
