Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,°C,
24.288,1.350852,30.361,1.834948,30.361,0.8408971,24.288,3.822224,60.724,0,60.724,5.00001,,,,,60.725,12.26474,,,
24.291,1.350608,30.364,2.774272,30.364,1.126577,24.291,3.821161,60.73,0,60.73,5.00001,,,,,60.731,12.26469,,,
24.294,1.350364,30.367,4.113928,30.367,1.662687,24.294,3.820099,60.737,0,60.737,5.00001,,,,,60.738,12.26464,,,
24.296,1.350119,30.37,5.899198,30.37,2.491631,24.296,3.819036,60.743,0,60.743,5.00001,,,,,60.744,12.26458,,,
24.299,1.349875,30.374,7.598809,30.374,3.281166,24.299,3.817975,60.749,0,60.749,5.00001,,,,,60.75,12.26453,,,
24.301,1.349631,30.377,9.509782,30.377,4.147308,24.301,3.816913,60.756,0,60.756,5.00001,,,,,60.757,12.26448,,,
24.304,1.349387,30.38,12.06836,30.38,5.313396,24.304,3.81585,60.762,0,60.762,5.00001,,,,,60.763,12.26442,,,
24.306,1.349143,30.383,14.00149,30.383,6.276038,24.306,3.814789,60.769,0,60.769,5.00001,,,,,60.77,12.26437,,,
24.309,1.348899,30.386,15.54484,30.386,7.118702,24.309,3.813726,60.775,0,60.775,5.00001,,,,,60.776,12.26432,,,
24.312,1.348655,30.39,17.00958,30.39,7.881318,24.312,3.812664,60.782,0,60.782,5.00001,,,,,60.783,12.26427,,,
24.314,1.34841,30.393,18.34316,30.393,8.559554,24.314,3.811601,60.788,0,60.788,5.00001,,,,,60.789,12.26421,,,
24.317,1.348166,30.396,19.47877,30.396,9.091331,24.317,3.810539,60.794,0,60.794,5.00001,,,,,60.795,12.26417,,,
24.319,1.347922,30.399,20.57746,30.399,9.599656,24.319,3.809478,60.801,0,60.801,5.00001,,,,,60.802,12.26412,,,
24.322,1.347676,30.402,21.6587,30.402,10.01521,24.322,3.808421,60.807,0,60.807,5.00001,,,,,60.808,12.26408,,,
24.324,1.347402,30.406,22.67048,30.406,10.43651,24.324,3.807463,60.814,0,60.814,5.00001,,,,,60.815,12.26404,,,
24.327,1.347127,30.409,23.69862,30.409,10.8625,24.327,3.806504,60.82,0,60.82,5.00001,,,,,60.821,12.264,,,
24.33,1.346853,30.412,24.70226,30.412,11.24066,24.33,3.805547,60.827,0,60.827,5.00001,,,,,60.828,12.26395,,,
24.332,1.346578,30.415,25.78733,30.415,11.73442,24.332,3.804588,60.833,0,60.833,5.00001,,,,,60.834,12.26391,,,
24.335,1.346304,30.419,26.88235,30.419,12.23214,24.335,3.80363,60.839,0,60.839,5.00001,,,,,60.84,12.26387,,,
24.337,1.34603,30.422,28.17858,30.422,12.86061,24.337,3.802672,60.846,0,60.846,5.00001,,,,,60.847,12.26383,,,
24.34,1.345755,30.425,29.61508,30.425,13.54346,24.34,3.801713,60.852,0,60.852,5.00001,,,,,60.853,12.26378,,,
24.342,1.345481,30.428,31.03032,30.428,14.25433,24.342,3.800756,60.859,0,60.859,5.00001,,,,,60.86,12.26374,,,
24.345,1.345206,30.431,32.56205,30.431,14.9867,24.345,3.799796,60.865,0,60.865,5.00001,,,,,60.866,12.2637,,,
24.348,1.344931,30.435,33.95061,30.435,15.82409,24.348,3.798839,60.872,0,60.872,5.00001,,,,,60.873,12.26365,,,
24.35,1.344657,30.438,35.26434,30.438,16.39711,24.35,3.79788,60.878,0,60.878,5.00001,,,,,60.879,12.26362,,,
24.353,1.344383,30.441,35.99044,30.441,16.83952,24.353,3.796922,60.884,0,60.884,5.00001,,,,,60.886,12.26359,,,
24.355,1.344095,30.444,36.59847,30.444,17.13636,24.355,3.795972,60.891,0,60.891,5.00001,,,,,60.892,12.26356,,,
24.358,1.343716,30.448,36.92624,30.448,17.26627,24.358,3.79507,60.897,0,60.897,5.00001,,,,,60.898,12.26353,,,
24.36,1.343337,30.451,36.95948,30.451,17.28803,24.36,3.79417,60.904,0,60.904,5.00001,,,,,60.905,12.2635,,,
24.363,1.342957,30.454,36.78235,30.454,17.21701,24.363,3.793269,60.91,0,60.91,5.00001,,,,,60.911,12.26347,,,
24.366,1.342578,30.457,36.47329,30.457,16.90409,24.366,3.792369,60.917,0,60.917,5.00001,,,,,60.918,12.26343,,,
24.368,1.342198,30.46,36.16734,30.46,16.73099,24.368,3.791467,60.923,0,60.923,5.00001,,,,,60.924,12.2634,,,
24.371,1.341819,30.464,35.74824,30.464,16.48537,24.371,3.790567,60.93,0,60.93,5.00001,,,,,60.931,12.26337,,,
24.373,1.34144,30.467,35.48732,30.467,16.32912,24.373,3.789667,60.936,0,60.936,5.00001,,,,,60.937,12.26334,,,
24.376,1.341061,30.47,35.14649,30.47,16.18618,24.376,3.788766,60.942,0,60.942,5.00001,,,,,60.943,12.26331,,,
24.378,1.340682,30.473,34.91945,30.473,16.01216,24.378,3.787865,60.949,0,60.949,5.00001,,,,,60.95,12.26328,,,
24.381,1.340302,30.476,34.61889,30.476,15.90524,24.381,3.786964,60.955,0,60.955,5.00001,,,,,60.956,12.26325,,,
24.384,1.339923,30.48,34.35695,30.48,15.74174,24.384,3.786064,60.962,0,60.962,5.00001,,,,,60.963,12.26321,,,
24.386,1.339544,30.483,34.17024,30.483,15.57529,24.386,3.785163,60.968,0,60.968,5.00001,,,,,60.969,12.26318,,,
24.389,1.339145,30.486,34.24854,30.486,15.59003,24.389,3.784263,60.975,0,60.975,5.00001,,,,,60.976,12.26314,,,
24.391,1.338654,30.489,34.1895,30.489,15.5225,24.391,3.783366,60.981,0,60.981,5.00001,,,,,60.982,12.26311,,,
24.394,1.338163,30.493,34.1713,30.493,15.51414,24.394,3.782468,60.987,0,60.987,5.00001,,,,,60.988,12.26307,,,
24.396,1.337672,30.496,34.2487,30.496,15.5369,24.396,3.781571,60.994,0,60.994,5.00001,,,,,60.995,12.26303,,,
24.399,1.337181,30.499,34.49349,30.499,15.61457,24.399,3.780673,61,0,61,5.00001,,,,,61.001,12.263,,,
24.402,1.33669,30.502,34.68106,30.502,15.63214,24.402,3.779776,61.007,0,61.007,5.00001,,,,,61.008,12.26296,,,
24.404,1.336198,30.505,34.92023,30.505,15.74768,24.404,3.778878,61.013,0,61.013,5.00001,,,,,61.014,12.26293,,,
24.407,1.335708,30.509,35.42265,30.509,15.88064,24.407,3.777981,61.02,0,61.02,5.00001,,,,,61.021,12.26289,,,
24.409,1.335217,30.512,35.7986,30.512,16.0458,24.409,3.777085,61.026,0,61.026,5.00001,,,,,61.027,12.26285,,,
24.412,1.334725,30.515,36.20147,30.515,16.21002,24.412,3.776186,61.032,0,61.032,5.00001,,,,,61.033,12.26282,,,
24.414,1.334235,30.518,36.49983,30.518,16.37187,24.414,3.77529,61.039,0,61.039,5.00001,,,,,61.04,12.26278,,,
24.417,1.333743,30.521,36.74211,30.521,16.4807,24.417,3.774391,61.045,0,61.045,5.00001,,,,,61.046,12.26276,,,
24.42,1.333253,30.525,37.14334,30.525,16.66188,24.42,3.773495,61.052,0,61.052,5.00001,,,,,61.053,12.26274,,,
24.422,1.332745,30.528,37.47697,30.528,16.85418,24.422,3.772594,61.058,0,61.058,5.00001,,,,,61.059,12.26272,,,
24.425,1.332183,30.531,37.70867,30.531,16.97733,24.425,3.771685,61.065,0,61.065,5.00001,,,,,61.066,12.2627,,,
24.427,1.331622,30.534,37.98445,30.534,17.20065,24.427,3.770776,61.071,0,61.071,5.00001,,,,,61.072,12.26268,,,
24.43,1.33106,30.538,38.13161,30.538,17.29488,24.43,3.769866,61.077,0,61.077,5.00001,,,,,61.078,12.26266,,,
24.433,1.330499,30.541,38.36123,30.541,17.46291,24.433,3.768957,61.084,0,61.084,5.00001,,,,,61.085,12.26265,,,
24.435,1.329937,30.544,38.52913,30.544,17.60379,24.435,3.768046,61.09,0,61.09,5.00001,,,,,61.091,12.26263,,,
24.438,1.329376,30.547,38.66772,30.547,17.71415,24.438,3.767137,61.097,0,61.097,5.00001,,,,,61.098,12.26261,,,
24.44,1.328814,30.55,38.8444,30.55,17.85596,24.44,3.766227,61.103,0,61.103,5.00001,,,,,61.104,12.26259,,,
24.443,1.328253,30.554,39.02752,30.554,17.97798,24.443,3.765318,61.11,0,61.11,5.00001,,,,,61.111,12.26257,,,
24.445,1.327692,30.557,39.20226,30.557,18.14472,24.445,3.764409,61.116,0,61.116,5.00001,,,,,61.117,12.26255,,,
24.448,1.32713,30.56,39.14257,30.56,18.18595,24.448,3.763499,61.122,0,61.122,5.00001,,,,,61.123,12.26253,,,
24.451,1.326569,30.563,39.26473,30.563,18.29369,24.451,3.76259,61.129,0,61.129,5.00001,,,,,61.13,12.26251,,,
24.453,1.326007,30.566,39.28293,30.566,18.38561,24.453,3.76168,61.135,0,61.135,5.00001,,,,,61.136,12.2625,,,
24.456,1.325445,30.57,39.46413,30.57,18.43338,24.456,3.760782,61.142,0,61.142,5.00001,,,,,61.143,12.26248,,,
24.458,1.32488,30.573,39.54079,30.573,18.58323,24.458,3.759915,61.148,0,61.148,5.00001,,,,,61.149,12.26247,,,
24.461,1.324316,30.576,39.65032,30.576,18.63125,24.461,3.759048,61.155,0,61.155,5.00001,,,,,61.156,12.26245,,,
24.463,1.323751,30.579,39.78243,30.579,18.73836,24.463,3.758182,61.161,0,61.161,5.00001,,,,,61.162,12.26244,,,
24.466,1.323186,30.583,39.91892,30.583,18.77888,24.466,3.757314,61.167,0,61.167,5.00001,,,,,61.169,12.26242,,,
24.469,1.322622,30.586,40.0863,30.586,18.88461,24.469,3.756448,61.174,0,61.174,5.00001,,,,,61.175,12.26241,,,
24.471,1.322057,30.589,40.23073,30.589,18.9764,24.471,3.755581,61.18,0,61.18,5.00001,,,,,61.181,12.26239,,,
24.474,1.321493,30.592,40.40436,30.592,19.00269,24.474,3.754714,61.187,0,61.187,5.00001,,,,,61.188,12.26238,,,
24.476,1.320928,30.595,40.41879,30.595,19.07837,24.476,3.753847,61.193,0,61.193,5.00001,,,,,61.194,12.26236,,,
24.479,1.320364,30.599,40.44056,30.599,19.00548,24.479,3.75298,61.2,0,61.2,5.00001,,,,,61.201,12.26235,,,
24.481,1.3198,30.602,40.46957,30.602,19.03743,24.481,3.752114,61.206,0,61.206,5.00001,,,,,61.207,12.26233,,,
24.484,1.319235,30.605,40.4207,30.605,18.90684,24.484,3.751246,61.213,0,61.213,5.00001,,,,,61.214,12.26233,,,
24.487,1.318671,30.608,40.4234,30.608,18.82992,24.487,3.75038,61.219,0,61.219,5.00001,,,,,61.22,12.26232,,,
24.489,1.318112,30.612,40.35503,30.612,18.76389,24.489,3.749546,61.225,0,61.225,5.00001,,,,,61.226,12.26231,,,
24.492,1.317569,30.615,40.52894,30.615,18.79527,24.492,3.74878,61.232,0,61.232,5.00001,,,,,61.233,12.26231,,,
24.494,1.317025,30.618,40.53181,30.618,18.69347,24.494,3.748013,61.238,0,61.238,5.00001,,,,,61.239,12.2623,,,
24.497,1.316481,30.621,40.31671,30.621,18.59126,24.497,3.747248,61.245,0,61.245,5.00001,,,,,61.246,12.2623,,,
24.499,1.315938,30.624,40.47531,30.624,18.57175,24.499,3.746482,61.251,0,61.251,5.00001,,,,,61.252,12.26229,,,
24.502,1.315393,30.628,40.42707,30.628,18.48075,24.502,3.745716,61.258,0,61.258,5.00001,,,,,61.259,12.26229,,,
24.505,1.31485,30.631,40.47436,30.631,18.44994,24.505,3.74495,61.264,0,61.264,5.00001,,,,,61.265,12.26228,,,
24.507,1.314306,30.634,40.55756,30.634,18.43573,24.507,3.744183,61.27,0,61.27,5.00001,,,,,61.271,12.26227,,,
24.51,1.313762,30.637,40.61846,30.637,18.40648,24.51,3.743418,61.277,0,61.277,5.00001,,,,,61.278,12.26227,,,
24.512,1.313218,30.64,40.63858,30.64,18.33934,24.512,3.742651,61.283,0,61.283,5.00001,,,,,61.284,12.26226,,,
24.515,1.312674,30.644,40.67173,30.644,18.25109,24.515,3.741885,61.29,0,61.29,5.00001,,,,,61.291,12.26226,,,
24.517,1.312131,30.647,40.67787,30.647,18.24223,24.517,3.74112,61.296,0,61.296,5.00001,,,,,61.297,12.26225,,,
24.52,1.311587,30.65,40.79829,30.65,18.25685,24.52,3.740353,61.303,0,61.303,5.00001,,,,,61.304,12.26225,,,
24.523,1.311043,30.653,40.94123,30.653,18.25661,24.523,3.739618,61.309,0,61.309,5.00001,,,,,61.31,12.26225,,,
24.525,1.3105,30.657,40.85854,30.657,18.14655,24.525,3.738931,61.315,0,61.315,5.00001,,,,,61.316,12.26225,,,
24.528,1.309957,30.66,40.74782,30.66,18.00689,24.528,3.738245,61.322,0,61.322,5.00001,,,,,61.323,12.26224,,,
24.53,1.309413,30.663,40.76939,30.663,17.90536,24.53,3.737557,61.328,0,61.328,5.00001,,,,,61.329,12.26224,,,
24.533,1.30887,30.666,40.56353,30.666,17.72991,24.533,3.736871,61.335,0,61.335,5.00001,,,,,61.336,12.26224,,,
24.535,1.308327,30.669,40.36491,30.669,17.46941,24.535,3.736185,61.341,0,61.341,5.00001,,,,,61.342,12.26223,,,
24.538,1.307784,30.673,40.03387,30.673,17.18484,24.538,3.735498,61.348,0,61.348,5.00001,,,,,61.349,12.26223,,,
24.541,1.307241,30.676,39.73275,30.676,16.96157,24.541,3.734812,61.354,0,61.354,5.00001,,,,,61.355,12.26223,,,
24.543,1.306697,30.679,39.39902,30.679,16.60566,24.543,3.734125,61.36,0,61.36,5.00001,,,,,61.361,12.26223,,,
24.546,1.306154,30.682,39.12545,30.682,16.43124,24.546,3.733438,61.367,0,61.367,5.00001,,,,,61.368,12.26222,,,
24.548,1.30561,30.685,38.72669,30.685,16.03072,24.548,3.732751,61.373,0,61.373,5.00001,,,,,61.374,12.26222,,,
24.551,1.305067,30.689,38.48433,30.689,15.76904,24.551,3.732065,61.38,0,61.38,5.00001,,,,,61.381,12.26221,,,
24.553,1.304525,30.692,37.96045,30.692,15.42475,24.553,3.731379,61.386,0,61.386,5.00001,,,,,61.387,12.26221,,,
24.556,1.303877,30.695,37.32706,30.695,14.97422,24.556,3.730691,61.393,0,61.393,5.00001,,,,,61.394,12.2622,,,
24.559,1.303087,30.698,36.9988,30.698,14.69868,24.559,3.730002,61.399,0,61.399,5.00001,,,,,61.4,12.2622,,,
24.561,1.302296,30.702,36.45284,30.702,14.31333,24.561,3.729312,61.405,0,61.405,5.00001,,,,,61.407,12.26219,,,
24.564,1.301506,30.705,35.87457,30.705,13.93933,24.564,3.728623,61.412,0,61.412,5.00001,,,,,61.413,12.26219,,,
24.566,1.300715,30.708,35.42408,30.708,13.59699,24.566,3.727932,61.418,0,61.418,5.00001,,,,,61.419,12.26218,,,
24.569,1.299925,30.711,34.75765,30.711,13.14233,24.569,3.727243,61.425,0,61.425,5.00001,,,,,61.426,12.26218,,,
24.571,1.299135,30.714,34.29037,30.714,12.81089,24.571,3.726554,61.431,0,61.431,5.00001,,,,,61.432,12.26217,,,
24.574,1.298344,30.718,33.82178,30.718,12.47377,24.574,3.725864,61.438,0,61.438,5.00001,,,,,61.439,12.26217,,,
24.577,1.297554,30.721,33.34312,30.721,12.0799,24.577,3.725175,61.444,0,61.444,5.00001,,,,,61.445,12.26216,,,
24.579,1.296763,30.724,32.89302,30.724,11.82121,24.579,3.724485,61.451,0,61.451,5.00001,,,,,61.452,12.26216,,,
24.582,1.295973,30.727,32.37754,30.727,11.50642,24.582,3.723796,61.457,0,61.457,5.00001,,,,,61.458,12.26215,,,
24.584,1.295182,30.731,31.80787,30.731,11.17167,24.584,3.723106,61.463,0,61.463,5.00001,,,,,61.464,12.26212,,,
24.587,1.294392,30.734,31.38275,30.734,10.8879,24.587,3.722417,61.47,0,61.47,5.00001,,,,,61.471,12.26209,,,
24.589,1.2937,30.737,30.86397,30.737,10.58636,24.589,3.721698,61.476,0,61.476,5.00001,,,,,61.477,12.26206,,,
24.592,1.293117,30.74,30.46023,30.74,10.29328,24.592,3.720944,61.483,0,61.483,5.00001,,,,,61.484,12.26203,,,
24.595,1.292535,30.743,29.89856,30.743,10.01055,24.595,3.720192,61.489,0,61.489,5.00001,,,,,61.49,12.262,,,
24.597,1.291952,30.747,29.4714,30.747,9.804617,24.597,3.719438,61.496,0,61.496,5.00001,,,,,61.497,12.26197,,,
24.6,1.291371,30.75,29.04986,30.75,9.569852,24.6,3.718685,61.502,0,61.502,5.00001,,,,,61.503,12.26194,,,
24.602,1.290788,30.753,28.63691,30.753,9.331653,24.602,3.717932,61.508,0,61.508,5.00001,,,,,61.509,12.26191,,,
24.605,1.290206,30.756,28.23917,30.756,9.141785,24.605,3.717179,61.515,0,61.515,5.00001,,,,,61.516,12.26188,,,
24.607,1.289624,30.759,27.83327,30.759,8.977834,24.607,3.716426,61.521,0,61.521,5.00001,,,,,61.522,12.26185,,,
24.61,1.289041,30.763,27.35656,30.763,8.697094,24.61,3.715673,61.528,0,61.528,5.00001,,,,,61.529,12.26182,,,
24.613,1.28846,30.766,26.92361,30.766,8.520531,24.613,3.71492,61.534,0,61.534,5.00001,,,,,61.535,12.26179,,,
24.615,1.287877,30.769,26.48413,30.769,8.312668,24.615,3.714166,61.541,0,61.541,5.00001,,,,,61.542,12.26175,,,
24.618,1.287295,30.772,26.0629,30.772,8.142586,24.618,3.713414,61.547,0,61.547,5.00001,,,,,61.548,12.26166,,,
24.62,1.286712,30.776,25.77151,30.776,8.004113,24.62,3.71266,61.553,0,61.553,5.00001,,,,,61.554,12.26158,,,
24.623,1.286162,30.779,25.34217,30.779,7.839019,24.623,3.711881,61.56,0,61.56,5.00001,,,,,61.561,12.2615,,,
24.625,1.285637,30.782,24.94599,30.782,7.684281,24.625,3.71108,61.566,0,61.566,5.00001,,,,,61.567,12.26141,,,
24.628,1.285112,30.785,24.60779,30.785,7.570992,24.628,3.710278,61.573,0,61.573,5.00001,,,,,61.574,12.26133,,,
24.631,1.284588,30.788,24.23611,30.788,7.413165,24.631,3.709476,61.579,0,61.579,5.00001,,,,,61.58,12.26124,,,
24.633,1.284062,30.792,23.82647,30.792,7.283291,24.633,3.708674,61.586,0,61.586,5.00001,,,,,61.587,12.26116,,,
24.636,1.283538,30.795,23.39251,30.795,7.101273,24.636,3.707873,61.592,0,61.592,5.00001,,,,,61.593,12.26107,,,
24.638,1.283012,30.798,23.05422,30.798,6.97827,24.638,3.707071,61.598,0,61.598,5.00001,,,,,61.599,12.26099,,,
24.641,1.282488,30.801,22.72765,30.801,6.869977,24.641,3.70627,61.605,0,61.605,5.00001,,,,,61.606,12.2609,,,
24.643,1.281963,30.804,22.38733,30.804,6.766565,24.643,3.705469,61.611,0,61.611,5.00001,,,,,61.612,12.26082,,,
24.646,1.281438,30.808,22.00521,30.808,6.634152,24.646,3.704667,61.618,0,61.618,5.00001,,,,,61.619,12.26073,,,
24.649,1.280913,30.811,21.65864,30.811,6.554962,24.649,3.703866,61.624,0,61.624,5.00001,,,,,61.625,12.26064,,,
24.651,1.280388,30.814,21.27564,30.814,6.403501,24.651,3.703064,61.631,0,61.631,5.00001,,,,,61.632,12.26051,,,
24.654,1.279863,30.817,21.01,30.817,6.31652,24.654,3.702263,61.637,0,61.637,5.00001,,,,,61.638,12.26039,,,
24.656,1.279331,30.821,20.64541,30.821,6.22116,24.656,3.701454,61.643,0,61.643,5.00001,,,,,61.644,12.26026,,,
24.659,1.278794,30.824,20.32202,30.824,6.105064,24.659,3.700642,61.65,0,61.65,5.00001,,,,,61.651,12.26014,,,
24.661,1.278258,30.827,19.99007,30.827,5.979503,24.661,3.69983,61.656,0,61.656,5.00001,,,,,61.657,12.26001,,,
24.664,1.27772,30.83,19.68921,30.83,5.886225,24.664,3.699017,61.663,0,61.663,5.00001,,,,,61.664,12.25989,,,
24.667,1.277184,30.833,19.36012,30.833,5.78391,24.667,3.698205,61.669,0,61.669,5.00001,,,,,61.67,12.25976,,,
24.669,1.276646,30.837,19.12031,30.837,5.717899,24.669,3.697392,61.676,0,61.676,5.00001,,,,,61.677,12.25964,,,
24.672,1.27611,30.84,18.80295,30.84,5.638459,24.672,3.696579,61.682,0,61.682,5.00001,,,,,61.683,12.25952,,,
24.674,1.275573,30.843,18.50031,30.843,5.543025,24.674,3.695766,61.688,0,61.688,5.00001,,,,,61.69,12.25939,,,
24.677,1.275036,30.846,18.25935,30.846,5.475784,24.677,3.694954,61.695,0,61.695,5.00001,,,,,61.696,12.25927,,,
24.679,1.274499,30.85,17.98669,30.85,5.39696,24.679,3.694142,61.701,0,61.701,5.00001,,,,,61.702,12.25914,,,
24.682,1.273962,30.853,17.6289,30.853,5.314993,24.682,3.693329,61.708,0,61.708,5.00001,,,,,61.709,12.25898,,,
24.685,1.273426,30.856,17.39557,30.856,5.245631,24.685,3.692517,61.714,0,61.714,5.00001,,,,,61.715,12.25875,,,
24.687,1.272888,30.859,17.17937,30.859,5.189953,24.687,3.691703,61.721,0,61.721,5.00001,,,,,61.722,12.25852,,,
24.69,1.272311,30.862,16.91838,30.862,5.093809,24.69,3.690937,61.727,0,61.727,5.00001,,,,,61.728,12.25829,,,
24.692,1.271711,30.866,16.6311,30.866,5.008145,24.692,3.690193,61.734,0,61.734,5.00001,,,,,61.735,12.25807,,,
24.695,1.271113,30.869,16.42862,30.869,4.924128,24.695,3.68945,61.74,0,61.74,5.00001,,,,,61.741,12.25784,,,
24.697,1.270514,30.872,16.23988,30.872,4.916425,24.697,3.688707,61.746,0,61.746,5.00001,,,,,61.747,12.25761,,,
24.7,1.269915,30.875,16.01087,30.875,4.852222,24.7,3.687963,61.753,0,61.753,5.00001,,,,,61.754,12.25738,,,
24.703,1.269317,30.878,15.75906,30.878,4.776444,24.703,3.68722,61.759,0,61.759,5.00001,,,,,61.76,12.25715,,,
24.705,1.268717,30.882,15.58058,30.882,4.728598,24.705,3.686476,61.766,0,61.766,5.00001,,,,,61.767,12.25692,,,
24.708,1.268119,30.885,15.31647,30.885,4.667031,24.708,3.685733,61.772,0,61.772,5.00001,,,,,61.773,12.25669,,,
24.71,1.267519,30.888,15.14431,30.888,4.604344,24.71,3.684988,61.779,0,61.779,5.00001,,,,,61.78,12.25646,,,
24.713,1.266921,30.891,14.88696,30.891,4.549392,24.713,3.684246,61.785,0,61.785,5.00001,,,,,61.786,12.25623,,,
24.716,1.266322,30.895,14.76303,30.895,4.502523,24.716,3.683502,61.791,0,61.791,5.00001,,,,,61.792,12.25596,,,
24.718,1.265723,30.898,14.56077,30.898,4.449491,24.718,3.682759,61.798,0,61.798,5.00001,,,,,61.799,12.25564,,,
24.721,1.265125,30.901,14.36512,30.901,4.411883,24.721,3.682015,61.804,0,61.804,5.00001,,,,,61.805,12.25531,,,
24.723,1.264409,30.904,14.18659,30.904,4.359892,24.723,3.681316,61.811,0,61.811,5.00001,,,,,61.812,12.25499,,,
24.726,1.263645,30.907,13.96133,30.907,4.290397,24.726,3.680637,61.817,0,61.817,5.00001,,,,,61.818,12.25466,,,
24.728,1.262879,30.911,13.82106,30.911,4.251488,24.728,3.679957,61.824,0,61.824,5.00001,,,,,61.825,12.25433,,,
24.731,1.262115,30.914,13.63203,30.914,4.211573,24.731,3.679278,61.83,0,61.83,5.00001,,,,,61.831,12.25401,,,
24.734,1.26135,30.917,13.54105,30.917,4.183802,24.734,3.678599,61.836,0,61.836,5.00001,,,,,61.837,12.25368,,,
24.736,1.260584,30.92,13.30486,30.92,4.094766,24.736,3.677919,61.843,0,61.843,5.00001,,,,,61.844,12.25336,,,
24.739,1.25982,30.923,13.18637,30.923,4.062894,24.739,3.67724,61.849,0,61.849,5.00001,,,,,61.85,12.25303,,,
24.741,1.259054,30.927,13.04096,30.927,4.048514,24.741,3.67656,61.856,0,61.856,5.00001,,,,,61.857,12.25271,,,
24.744,1.25829,30.93,12.95068,30.93,4.010023,24.744,3.675881,61.862,0,61.862,5.00001,,,,,61.863,12.25238,,,
24.746,1.257524,30.933,12.69807,30.933,3.951658,24.746,3.675201,61.869,0,61.869,5.00001,,,,,61.87,12.25206,,,
24.749,1.25676,30.936,12.56734,30.936,3.933613,24.749,3.674522,61.875,0,61.875,5.00001,,,,,61.876,12.25167,,,
24.752,1.255995,30.94,12.42156,30.94,3.878916,24.752,3.673843,61.881,0,61.881,5.00001,,,,,61.882,12.25121,,,
24.754,1.25523,30.943,12.32819,30.943,3.849931,24.754,3.673163,61.888,0,61.888,5.00001,,,,,61.889,12.25074,,,
24.757,1.254682,30.946,12.2126,30.946,3.82827,24.757,3.672491,61.894,0,61.894,5.00001,,,,,61.895,12.25028,,,
24.759,1.254214,30.949,12.06662,30.949,3.774406,24.759,3.671821,61.901,0,61.901,5.00001,,,,,61.902,12.24981,,,
24.762,1.253747,30.952,11.90716,30.952,3.723238,24.762,3.671151,61.907,0,61.907,5.00001,,,,,61.908,12.24935,,,
24.764,1.253278,30.956,11.8379,30.956,3.72606,24.764,3.670481,61.914,0,61.914,5.00001,,,,,61.915,12.24888,,,
24.767,1.252811,30.959,11.7377,30.959,3.700055,24.767,3.669812,61.92,0,61.92,5.00001,,,,,61.921,12.24842,,,
24.77,1.252344,30.962,11.57711,30.962,3.681914,24.77,3.669143,61.926,0,61.926,5.00001,,,,,61.928,12.24795,,,
24.772,1.251876,30.965,11.51298,30.965,3.641263,24.772,3.668473,61.933,0,61.933,5.00001,,,,,61.934,12.24749,,,
24.775,1.251408,30.968,11.40471,30.968,3.640563,24.775,3.667803,61.939,0,61.939,5.00001,,,,,61.94,12.24702,,,
24.777,1.25094,30.972,11.2452,30.972,3.583548,24.777,3.667133,61.946,0,61.946,5.00001,,,,,61.947,12.24656,,,
24.78,1.250473,30.975,11.17863,30.975,3.565074,24.78,3.666464,61.952,0,61.952,5.00001,,,,,61.953,12.24609,,,
24.782,1.250005,30.978,11.00267,30.978,3.526852,24.782,3.665794,61.959,0,61.959,5.00001,,,,,61.96,12.24554,,,
24.785,1.249537,30.981,10.95552,30.981,3.520375,24.785,3.665124,61.965,0,61.965,5.00001,,,,,61.966,12.24489,,,
24.788,1.24907,30.985,10.87632,30.985,3.50214,24.788,3.664455,61.972,0,61.972,5.00001,,,,,61.973,12.24424,,,
24.79,1.248736,30.988,10.84604,30.988,3.503131,24.79,3.663753,61.978,0,61.978,5.00001,,,,,61.979,12.2436,,,
24.793,1.248435,30.991,10.69878,30.991,3.46405,24.793,3.663043,61.984,0,61.984,5.00001,,,,,61.985,12.24295,,,
24.795,1.248134,30.994,10.61595,30.994,3.431062,24.795,3.662332,61.991,0,61.991,5.00001,,,,,61.992,12.2423,,,
24.798,1.247833,30.997,10.54107,30.997,3.416808,24.798,3.661622,61.997,0,61.997,5.00001,,,,,61.998,12.24165,,,
24.8,1.247532,31.001,10.42678,31.001,3.376845,24.8,3.660911,62.004,0,62.004,5.00001,,,,,62.005,12.241,,,
24.803,1.247231,31.004,10.35582,31.004,3.387934,24.803,3.660202,62.01,0,62.01,5.00001,,,,,62.011,12.24036,,,
24.806,1.24693,31.007,10.23863,31.007,3.354085,24.806,3.659492,62.017,0,62.017,5.00001,,,,,62.018,12.23971,,,
