Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,ml/min,ml,Fraction,ml,Injection,ml,,
23.813,1.040947,,,,,23.814,3.378291,,,,,,,,,
23.814,1.040008,,,,,23.815,3.378252,,,,,,,,,
23.815,1.039463,,,,,23.815,3.378236,,,,,,,,,
23.816,1.038918,,,,,23.816,3.378221,,,,,,,,,
23.817,1.039742,,,,,23.817,3.378185,,,,,,,,,
23.818,1.040766,,,,,23.818,3.378144,,,,,,,,,
23.818,1.041922,,,,,23.819,3.378093,,,,,,,,,
23.819,1.043179,,,,,23.82,3.378032,,,,,,,,,
23.82,1.044268,,,,,23.821,3.377966,,,,,,,,,
23.821,1.044877,,,,,23.821,3.377882,,,,,,,,,
23.822,1.045487,,,,,23.822,3.377797,,,,,,,,,
23.823,1.044637,,,,,23.823,3.377753,,,,,,,,,
23.824,1.04371,,,,,23.824,3.377715,,,,,,,,,
23.825,1.04325,,,,,23.825,3.37767,,,,,,,,,
23.825,1.04305,,,,,23.826,3.37762,,,,,,,,,
23.826,1.043153,,,,,23.827,3.377572,,,,,,,,,
23.827,1.043852,,,,,23.828,3.377529,,,,,,,,,
23.828,1.044524,,,,,23.828,3.377486,,,,,,,,,
23.829,1.044288,,,,,23.829,3.377439,,,,,,,,,
23.83,1.044051,,,,,23.83,3.377392,,,,,,,,,
23.831,1.042987,,,,,23.831,3.377342,,,,,,,,,
23.831,1.041607,,,,,23.832,3.377291,,,,,,,,,
23.832,1.040304,,,,,23.833,3.37723,,,,,,,,,
23.833,1.039108,,,,,23.834,3.37715,,,,,,,,,
23.834,1.037956,,,,,23.834,3.377069,,,,,,,,,
23.835,1.037151,,,,,23.835,3.376996,,,,,,,,,
23.836,1.036345,,,,,23.836,3.376923,,,,,,,,,
23.837,1.035221,,,,,23.837,3.376821,,,,,,,,,
23.837,1.034021,,,,,23.838,3.376708,,,,,,,,,
23.838,1.033673,,,,,23.839,3.376642,,,,,,,,,
23.839,1.034175,,,,,23.84,3.376645,,,,,,,,,
23.84,1.034775,,,,,23.841,3.376643,,,,,,,,,
23.841,1.035788,,,,,23.841,3.376612,,,,,,,,,
23.842,1.036802,,,,,23.842,3.376581,,,,,,,,,
23.843,1.037823,,,,,23.843,3.376567,,,,,,,,,
23.844,1.038845,,,,,23.844,3.376558,,,,,,,,,
23.844,1.039881,,,,,23.845,3.376517,,,,,,,,,
23.845,1.040927,,,,,23.846,3.376442,,,,,,,,,
23.846,1.041853,,,,,23.847,3.376376,,,,,,,,,
23.847,1.042455,,,,,23.847,3.376349,,,,,,,,,
23.848,1.043059,,,,,23.848,3.376322,,,,,,,,,
23.849,1.043515,,,,,23.849,3.376279,,,,,,,,,
23.85,1.043955,,,,,23.85,3.376232,,,,,,,,,
23.85,1.043656,,,,,23.851,3.376173,,,,,,,,,
23.851,1.042818,,,,,23.852,3.376103,,,,,,,,,
23.852,1.041963,,,,,23.853,3.376024,,,,,,,,,
23.853,1.041061,,,,,23.854,3.375908,,,,,,,,,
23.854,1.040159,,,,,23.854,3.375793,,,,,,,,,
23.855,1.039824,,,,,23.855,3.375718,,,,,,,,,
23.856,1.039509,,,,,23.856,3.375649,,,,,,,,,
23.857,1.039766,,,,,23.857,3.375609,,,,,,,,,
23.857,1.040318,,,,,23.858,3.37559,,,,,,,,,
23.858,1.040813,,,,,23.859,3.375572,,,,,,,,,
23.859,1.0412,,,,,23.86,3.375556,,,,,,,,,
23.86,1.041559,,,,,23.86,3.375541,,,,,,,,,
23.861,1.041252,,,,,23.861,3.375499,,,,,,,,,
23.862,1.040946,,,,,23.862,3.375457,,,,,,,,,
23.863,1.040362,,,,,23.863,3.375412,,,,,,,,,
23.863,1.03968,,,,,23.864,3.375367,,,,,,,,,
23.864,1.038785,,,,,23.865,3.375314,,,,,,,,,
23.865,1.037611,,,,,23.866,3.375244,,,,,,,,,
23.866,1.036559,,,,,23.866,3.375176,,,,,,,,,
23.867,1.0364,,,,,23.867,3.375131,,,,,,,,,
23.868,1.036241,,,,,23.868,3.375086,,,,,,,,,
23.869,1.035655,,,,,23.869,3.375055,,,,,,,,,
23.87,1.034974,,,,,23.87,3.375028,,,,,,,,,
23.87,1.035127,,,,,23.871,3.375003,,,,,,,,,
23.871,1.036092,,,,,23.872,3.374981,,,,,,,,,
23.872,1.037156,,,,,23.873,3.374953,,,,,,,,,
23.873,1.038616,,,,,23.873,3.374884,,,,,,,,,
23.874,1.040076,,,,,23.874,3.374815,,,,,,,,,
23.875,1.040994,,,,,23.875,3.374745,,,,,,,,,
23.876,1.041846,,,,,23.876,3.374675,,,,,,,,,
23.876,1.04281,,,,,23.877,3.374619,,,,,,,,,
23.877,1.04385,,,,,23.878,3.374577,,,,,,,,,
23.878,1.044614,,,,,23.879,3.374529,,,,,,,,,
23.879,1.044723,,,,,23.879,3.374459,,,,,,,,,
23.88,1.044831,,,,,23.88,3.374389,,,,,,,,,
23.881,1.044753,,,,,23.881,3.374332,,,,,,,,,
23.882,1.044676,,,,,23.882,3.374277,,,,,,,,,
23.883,1.043514,,,,,23.883,3.374213,,,,,,,,,
23.883,1.041883,,,,,23.884,3.374143,,,,,,,,,
23.884,1.040293,,,,,23.885,3.374074,,,,,,,,,
23.885,1.038764,,,,,23.886,3.374007,,,,,,,,,
23.886,1.037335,,,,,23.886,3.373939,,,,,,,,,
23.887,1.036985,,,,,23.887,3.373873,,,,,,,,,
23.888,1.036635,,,,,23.888,3.373806,,,,,,,,,
23.889,1.03621,,,,,23.889,3.373744,,,,,,,,,
23.889,1.035762,,,,,23.89,3.373684,,,,,,,,,
23.89,1.035749,,,,,23.891,3.373633,,,,,,,,,
23.891,1.036227,,,,,23.892,3.373598,,,,,,,,,
23.892,1.036765,,,,,23.892,3.373562,,,,,,,,,
23.893,1.037599,,,,,23.893,3.373512,,,,,,,,,
23.894,1.038434,,,,,23.894,3.373462,,,,,,,,,
23.895,1.038024,,,,,23.895,3.373425,,,,,,,,,
23.896,1.037409,,,,,23.896,3.373391,,,,,,,,,
23.896,1.036794,,,,,23.897,3.373358,,,,,,,,,
23.897,1.036179,,,,,23.898,3.373327,,,,,,,,,
23.898,1.0359,,,,,23.899,3.37329,,,,,,,,,
23.899,1.036674,,,,,23.899,3.373218,,,,,,,,,
23.9,1.037448,,,,,23.9,3.373147,,,,,,,,,
23.901,1.038732,,,,,23.901,3.373117,,,,,,,,,
23.902,1.040049,,,,,23.902,3.373094,,,,,,,,,
23.902,1.041674,,,,,23.903,3.373073,,,,,,,,,
23.903,1.043549,,,,,23.904,3.373053,,,,,,,,,
23.904,1.045001,,,,,23.905,3.373026,,,,,,,,,
23.905,1.045162,,,,,23.905,3.372966,,,,,,,,,
23.906,1.045324,,,,,23.906,3.372905,,,,,,,,,
23.907,1.045294,,,,,23.907,3.372867,,,,,,,,,
23.908,1.045251,,,,,23.908,3.372834,,,,,,,,,
23.908,1.04573,,,,,23.909,3.372793,,,,,,,,,
23.909,1.046517,,,,,23.91,3.372747,,,,,,,,,
23.91,1.046917,,,,,23.911,3.372696,,,,,,,,,
23.911,1.0465,,,,,23.912,3.372631,,,,,,,,,
23.912,1.046081,,,,,23.912,3.372566,,,,,,,,,
23.913,1.045602,,,,,23.913,3.372483,,,,,,,,,
23.914,1.045123,,,,,23.914,3.372399,,,,,,,,,
23.915,1.043697,,,,,23.915,3.372345,,,,,,,,,
23.915,1.041883,,,,,23.916,3.37231,,,,,,,,,
23.916,1.040115,,,,,23.917,3.372291,,,,,,,,,
23.917,1.038417,,,,,23.918,3.372306,,,,,,,,,
23.918,1.036877,,,,,23.918,3.37232,,,,,,,,,
23.919,1.036886,,,,,23.919,3.372274,,,,,,,,,
23.92,1.036896,,,,,23.92,3.372228,,,,,,,,,
23.921,1.036796,,,,,23.921,3.372189,,,,,,,,,
23.921,1.036666,,,,,23.922,3.372152,,,,,,,,,
23.922,1.036264,,,,,23.923,3.372103,,,,,,,,,
23.923,1.035571,,,,,23.924,3.372037,,,,,,,,,
23.924,1.03481,,,,,23.925,3.371971,,,,,,,,,
23.925,1.033702,,,,,23.925,3.371909,,,,,,,,,
23.926,1.032593,,,,,23.926,3.371846,,,,,,,,,
23.927,1.032133,,,,,23.927,3.371766,,,,,,,,,
23.928,1.031777,,,,,23.928,3.37168,,,,,,,,,
23.928,1.031763,,,,,23.929,3.371609,,,,,,,,,
23.929,1.03202,,,,,23.93,3.371555,,,,,,,,,
23.93,1.032598,,,,,23.931,3.371497,,,,,,,,,
23.931,1.034119,,,,,23.931,3.371426,,,,,,,,,
23.932,1.03564,,,,,23.932,3.371354,,,,,,,,,
23.933,1.036721,,,,,23.933,3.371319,,,,,,,,,
23.934,1.037778,,,,,23.934,3.371289,,,,,,,,,
23.934,1.038252,,,,,23.935,3.371238,,,,,,,,,
23.935,1.038397,,,,,23.936,3.37117,,,,,,,,,
23.936,1.038671,,,,,23.937,3.371119,,,,,,,,,
23.937,1.039198,,,,,23.937,3.37112,,,,,,,,,
23.938,1.03971,,,,,23.938,3.371121,,,,,,,,,
23.939,1.039631,,,,,23.939,3.371054,,,,,,,,,
23.94,1.039551,,,,,23.94,3.370983,,,,,,,,,
23.941,1.039344,,,,,23.941,3.37088,,,,,,,,,
23.941,1.039087,,,,,23.942,3.370758,,,,,,,,,
23.942,1.038481,,,,,23.943,3.370656,,,,,,,,,
23.943,1.037387,,,,,23.944,3.370592,,,,,,,,,
23.944,1.036359,,,,,23.944,3.370528,,,,,,,,,
23.945,1.035908,,,,,23.945,3.370494,,,,,,,,,
23.946,1.035457,,,,,23.946,3.37046,,,,,,,,,
23.947,1.036232,,,,,23.947,3.370421,,,,,,,,,
23.947,1.037326,,,,,23.948,3.37038,,,,,,,,,
23.948,1.038406,,,,,23.949,3.370339,,,,,,,,,
23.949,1.039469,,,,,23.95,3.370296,,,,,,,,,
23.95,1.0405,,,,,23.95,3.370249,,,,,,,,,
23.951,1.041385,,,,,23.951,3.370173,,,,,,,,,
23.952,1.042269,,,,,23.952,3.370096,,,,,,,,,
23.953,1.042775,,,,,23.953,3.370079,,,,,,,,,
23.954,1.043229,,,,,23.954,3.370078,,,,,,,,,
23.954,1.044044,,,,,23.955,3.370069,,,,,,,,,
23.955,1.045127,,,,,23.956,3.37005,,,,,,,,,
23.956,1.046097,,,,,23.957,3.37003,,,,,,,,,
23.957,1.046592,,,,,23.957,3.369991,,,,,,,,,
23.958,1.047086,,,,,23.958,3.369951,,,,,,,,,
23.959,1.046945,,,,,23.959,3.369925,,,,,,,,,
23.96,1.046721,,,,,23.96,3.369903,,,,,,,,,
23.96,1.04625,,,,,23.961,3.369857,,,,,,,,,
23.961,1.045596,,,,,23.962,3.369787,,,,,,,,,
23.962,1.044556,,,,,23.963,3.369715,,,,,,,,,
23.963,1.042435,,,,,23.963,3.369637,,,,,,,,,
23.964,1.040315,,,,,23.964,3.36956,,,,,,,,,
23.965,1.039779,,,,,23.965,3.369522,,,,,,,,,
23.966,1.039313,,,,,23.966,3.369489,,,,,,,,,
23.967,1.039628,,,,,23.967,3.369443,,,,,,,,,
23.967,1.04037,,,,,23.968,3.369386,,,,,,,,,
23.968,1.040766,,,,,23.969,3.369336,,,,,,,,,
23.969,1.040511,,,,,23.97,3.369304,,,,,,,,,
23.97,1.040265,,,,,23.97,3.369273,,,,,,,,,
23.971,1.040242,,,,,23.971,3.369246,,,,,,,,,
23.972,1.04022,,,,,23.972,3.36922,,,,,,,,,
23.973,1.039392,,,,,23.973,3.369182,,,,,,,,,
23.973,1.038268,,,,,23.974,3.369139,,,,,,,,,
23.974,1.038043,,,,,23.975,3.369098,,,,,,,,,
23.975,1.039045,,,,,23.976,3.369062,,,,,,,,,
23.976,1.040078,,,,,23.976,3.369026,,,,,,,,,
23.977,1.04134,,,,,23.977,3.369017,,,,,,,,,
23.978,1.042601,,,,,23.978,3.369008,,,,,,,,,
23.979,1.041595,,,,,23.979,3.368969,,,,,,,,,
23.979,1.040059,,,,,23.98,3.368918,,,,,,,,,
23.98,1.038444,,,,,23.981,3.368862,,,,,,,,,
23.981,1.036752,,,,,23.982,3.368798,,,,,,,,,
23.982,1.035251,,,,,23.983,3.368737,,,,,,,,,
23.983,1.034559,,,,,23.983,3.368698,,,,,,,,,
23.984,1.033868,,,,,23.984,3.368659,,,,,,,,,
23.985,1.034362,,,,,23.985,3.36863,,,,,,,,,
23.986,1.03501,,,,,23.986,3.368603,,,,,,,,,
23.986,1.035785,,,,,23.987,3.368558,,,,,,,,,
23.987,1.036654,,,,,23.988,3.368494,,,,,,,,,
23.988,1.037291,,,,,23.989,3.368436,,,,,,,,,
23.989,1.037315,,,,,23.989,3.368407,,,,,,,,,
23.99,1.03734,,,,,23.99,3.368378,,,,,,,,,
23.991,1.038131,,,,,23.991,3.368376,,,,,,,,,
23.992,1.038949,,,,,23.992,3.368378,,,,,,,,,
23.992,1.040266,,,,,23.993,3.368338,,,,,,,,,
23.993,1.041846,,,,,23.994,3.368268,,,,,,,,,
23.994,1.042874,,,,,23.995,3.3682,,,,,,,,,
23.995,1.0429,,,,,23.996,3.368137,,,,,,,,,
23.996,1.042892,,,,,23.996,3.368074,,,,,,,,,
23.997,1.042169,,,,,23.997,3.368039,,,,,,,,,
23.998,1.041445,,,,,23.998,3.368005,,,,,,,,,
23.999,1.040759,,,,,23.999,3.367971,,,,,,,,,
23.999,1.040086,,,,,24,3.367936,,,,,,,,,
24,1.039768,,,,,24.001,3.367922,,,,,,,,,
24.001,1.039912,,,,,24.002,3.367945,,,,,,,,,
24.002,1.040067,,,,,24.002,3.367967,,,,,,,,,
24.003,1.040307,,,,,24.003,3.36795,,,,,,,,,
24.004,1.040546,,,,,24.004,3.367933,,,,,,,,,
24.005,1.03977,,,,,24.005,3.367921,,,,,,,,,
24.005,1.038769,,,,,24.006,3.367912,,,,,,,,,
24.006,1.038057,,,,,24.007,3.367868,,,,,,,,,
24.007,1.037619,,,,,24.008,3.36778,,,,,,,,,
24.008,1.037315,,,,,24.008,3.367697,,,,,,,,,
24.009,1.037571,,,,,24.009,3.367666,,,,,,,,,
24.01,1.037828,,,,,24.01,3.367636,,,,,,,,,
24.011,1.038024,,,,,24.011,3.367642,,,,,,,,,
24.012,1.038207,,,,,24.012,3.367661,,,,,,,,,
24.012,1.037552,,,,,24.013,3.367645,,,,,,,,,
24.013,1.036111,,,,,24.014,3.367583,,,,,,,,,
24.014,1.034519,,,,,24.015,3.367525,,,,,,,,,
24.015,1.032354,,,,,24.015,3.367493,,,,,,,,,
24.016,1.030188,,,,,24.016,3.36746,,,,,,,,,
24.017,1.02892,,,,,24.017,3.367433,,,,,,,,,
24.018,1.027745,,,,,24.018,3.367406,,,,,,,,,
24.018,1.026938,,,,,24.019,3.367349,,,,,,,,,
24.019,1.026385,,,,,24.02,3.367263,,,,,,,,,
24.02,1.025711,,,,,24.021,3.36718,,,,,,,,,
24.021,1.02474,,,,,24.021,3.367107,,,,,,,,,
24.022,1.023769,,,,,24.022,3.367034,,,,,,,,,
24.023,1.023474,,,,,24.023,3.366991,,,,,,,,,
24.024,1.023193,,,,,24.024,3.366952,,,,,,,,,
24.025,1.024058,,,,,24.025,3.366925,,,,,,,,,
24.025,1.025476,,,,,24.026,3.366907,,,,,,,,,
24.026,1.027133,,,,,24.027,3.366876,,,,,,,,,
24.027,1.029203,,,,,24.028,3.366813,,,,,,,,,
24.028,1.031182,,,,,24.028,3.366751,,,,,,,,,
24.029,1.031606,,,,,24.029,3.366731,,,,,,,,,
24.03,1.03203,,,,,24.03,3.366712,,,,,,,,,
24.031,1.031195,,,,,24.031,3.366698,,,,,,,,,
24.031,1.029942,,,,,24.032,3.366686,,,,,,,,,
24.032,1.029665,,,,,24.033,3.366644,,,,,,,,,
24.033,1.030604,,,,,24.034,3.36655,,,,,,,,,
24.034,1.031643,,,,,24.034,3.366457,,,,,,,,,
24.035,1.033293,,,,,24.035,3.366373,,,,,,,,,
24.036,1.034944,,,,,24.036,3.366289,,,,,,,,,
24.037,1.036704,,,,,24.037,3.366238,,,,,,,,,
24.038,1.038486,,,,,24.038,3.366199,,,,,,,,,
24.038,1.039815,,,,,24.039,3.366178,,,,,,,,,
24.039,1.040725,,,,,24.04,3.366179,,,,,,,,,
24.04,1.041404,,,,,24.041,3.366174,,,,,,,,,
24.041,1.041242,,,,,24.041,3.366134,,,,,,,,,
24.042,1.04108,,,,,24.042,3.366093,,,,,,,,,
24.043,1.043124,,,,,24.043,3.366052,,,,,,,,,
24.044,1.04541,,,,,24.044,3.366011,,,,,,,,,
24.044,1.046858,,,,,24.045,3.365983,,,,,,,,,
24.045,1.04775,,,,,24.046,3.365967,,,,,,,,,
24.046,1.048054,,,,,24.047,3.365941,,,,,,,,,
24.047,1.046922,,,,,24.047,3.365879,,,,,,,,,
24.048,1.045791,,,,,24.048,3.365817,,,,,,,,,
24.049,1.044461,,,,,24.049,3.365734,,,,,,,,,
24.05,1.043129,,,,,24.05,3.36565,,,,,,,,,
24.05,1.041903,,,,,24.051,3.365607,,,,,,,,,
24.051,1.040727,,,,,24.052,3.365592,,,,,,,,,
24.052,1.040103,,,,,24.053,3.365566,,,,,,,,,
24.053,1.040429,,,,,24.054,3.365516,,,,,,,,,
24.054,1.040664,,,,,24.054,3.365466,,,,,,,,,
24.055,1.039751,,,,,24.055,3.365408,,,,,,,,,
24.056,1.038838,,,,,24.056,3.365351,,,,,,,,,
24.057,1.037962,,,,,24.057,3.365283,,,,,,,,,
24.057,1.037098,,,,,24.058,3.365211,,,,,,,,,
24.058,1.035917,,,,,24.059,3.36516,,,,,,,,,
24.059,1.034347,,,,,24.06,3.365144,,,,,,,,,
24.06,1.0329,,,,,24.06,3.365126,,,,,,,,,
24.061,1.032146,,,,,24.061,3.365062,,,,,,,,,
24.062,1.031392,,,,,24.062,3.364999,,,,,,,,,
24.063,1.031421,,,,,24.063,3.364933,,,,,,,,,
24.063,1.031643,,,,,24.064,3.364867,,,,,,,,,
24.064,1.031762,,,,,24.065,3.364802,,,,,,,,,
24.065,1.031758,,,,,24.066,3.364738,,,,,,,,,
24.066,1.031912,,,,,24.067,3.364675,,,,,,,,,
24.067,1.032957,,,,,24.067,3.364608,,,,,,,,,
24.068,1.034002,,,,,24.068,3.364542,,,,,,,,,
24.069,1.034595,,,,,24.069,3.364483,,,,,,,,,
24.07,1.035104,,,,,24.07,3.364428,,,,,,,,,
24.07,1.036063,,,,,24.071,3.364384,,,,,,,,,
24.071,1.037409,,,,,24.072,3.364357,,,,,,,,,
24.072,1.038872,,,,,24.073,3.364319,,,,,,,,,
24.073,1.04073,,,,,24.073,3.364228,,,,,,,,,
24.074,1.042587,,,,,24.074,3.364137,,,,,,,,,
24.075,1.042376,,,,,24.075,3.364076,,,,,,,,,
24.076,1.041988,,,,,24.076,3.36402,,,,,,,,,
24.076,1.041099,,,,,24.077,3.363988,,,,,,,,,
24.077,1.039898,,,,,24.078,3.363978,,,,,,,,,
24.078,1.038833,,,,,24.079,3.363961,,,,,,,,,
24.079,1.038075,,,,,24.079,3.363923,,,,,,,,,
24.08,1.037318,,,,,24.08,3.363884,,,,,,,,,
24.081,1.037573,,,,,24.081,3.363842,,,,,,,,,
24.082,1.037833,,,,,24.082,3.363798,,,,,,,,,
24.083,1.038673,,,,,24.083,3.36376,,,,,,,,,
24.083,1.039773,,,,,24.084,3.363725,,,,,,,,,
24.084,1.040468,,,,,24.085,3.363693,,,,,,,,,
24.085,1.040512,,,,,24.086,3.363665,,,,,,,,,
24.086,1.040451,,,,,24.086,3.363637,,,,,,,,,
24.087,1.039145,,,,,24.087,3.363613,,,,,,,,,
24.088,1.037838,,,,,24.088,3.363589,,,,,,,,,
24.089,1.037537,,,,,24.089,3.363594,,,,,,,,,
24.089,1.037538,,,,,24.09,3.363612,,,,,,,,,
24.09,1.037662,,,,,24.091,3.363622,,,,,,,,,
24.091,1.037928,,,,,24.092,3.363619,,,,,,,,,
24.092,1.038134,,,,,24.092,3.363615,,,,,,,,,
24.093,1.038025,,,,,24.093,3.363594,,,,,,,,,
24.094,1.037916,,,,,24.094,3.363572,,,,,,,,,
24.095,1.037567,,,,,24.095,3.363521,,,,,,,,,
24.096,1.037172,,,,,24.096,3.363461,,,,,,,,,
24.096,1.036696,,,,,24.097,3.363403,,,,,,,,,
24.097,1.036146,,,,,24.098,3.363346,,,,,,,,,
24.098,1.0359,,,,,24.099,3.363289,,,,,,,,,
24.099,1.036732,,,,,24.099,3.363236,,,,,,,,,
24.1,1.037565,,,,,24.1,3.363183,,,,,,,,,
24.101,1.038373,,,,,24.101,3.36318,,,,,,,,,
24.102,1.039179,,,,,24.102,3.363186,,,,,,,,,
24.102,1.039608,,,,,24.103,3.363203,,,,,,,,,
24.103,1.039793,,,,,24.104,3.36323,,,,,,,,,
24.104,1.04011,,,,,24.105,3.363241,,,,,,,,,
24.105,1.04073,,,,,24.105,3.363198,,,,,,,,,
24.106,1.041351,,,,,24.106,3.363154,,,,,,,,,
24.107,1.041941,,,,,24.107,3.363075,,,,,,,,,
24.108,1.042531,,,,,24.108,3.362993,,,,,,,,,
24.109,1.043136,,,,,24.109,3.362941,,,,,,,,,
24.109,1.043746,,,,,24.11,3.362909,,,,,,,,,
24.11,1.044154,,,,,24.111,3.362866,,,,,,,,,
24.111,1.044237,,,,,24.112,3.362803,,,,,,,,,
24.112,1.044315,,,,,24.112,3.362739,,,,,,,,,
24.113,1.044338,,,,,24.113,3.362747,,,,,,,,,
24.114,1.044361,,,,,24.114,3.362755,,,,,,,,,
24.115,1.044645,,,,,24.115,3.362736,,,,,,,,,
24.115,1.045006,,,,,24.116,3.362704,,,,,,,,,
24.116,1.045099,,,,,24.117,3.362668,,,,,,,,,
24.117,1.044779,,,,,24.118,3.362621,,,,,,,,,
24.118,1.044383,,,,,24.118,3.362575,,,,,,,,,
24.119,1.04302,,,,,24.119,3.362514,,,,,,,,,
24.12,1.041656,,,,,24.12,3.362452,,,,,,,,,
24.121,1.040199,,,,,24.121,3.362418,,,,,,,,,
24.121,1.038713,,,,,24.122,3.362397,,,,,,,,,
24.122,1.037364,,,,,24.123,3.362379,,,,,,,,,
24.123,1.036178,,,,,24.124,3.362368,,,,,,,,,
24.124,1.035041,,,,,24.125,3.362355,,,,,,,,,
24.125,1.034168,,,,,24.125,3.362321,,,,,,,,,
24.126,1.033295,,,,,24.126,3.362287,,,,,,,,,
24.127,1.032158,,,,,24.127,3.362275,,,,,,,,,
24.128,1.030974,,,,,24.128,3.36227,,,,,,,,,
24.128,1.030172,,,,,24.129,3.362275,,,,,,,,,
24.129,1.029697,,,,,24.13,3.362291,,,,,,,,,
24.13,1.029506,,,,,24.131,3.362298,,,,,,,,,
24.131,1.030261,,,,,24.131,3.362256,,,,,,,,,
24.132,1.031016,,,,,24.132,3.362215,,,,,,,,,
24.133,1.032524,,,,,24.133,3.36217,,,,,,,,,
24.134,1.034096,,,,,24.134,3.362124,,,,,,,,,
24.134,1.035523,,,,,24.135,3.3621,,,,,,,,,
24.135,1.036863,,,,,24.136,3.362093,,,,,,,,,
24.136,1.037766,,,,,24.137,3.362068,,,,,,,,,
24.137,1.037719,,,,,24.138,3.361987,,,,,,,,,
24.138,1.037673,,,,,24.138,3.361905,,,,,,,,,
24.139,1.038511,,,,,24.139,3.361862,,,,,,,,,
24.14,1.03935,,,,,24.14,3.361823,,,,,,,,,
24.141,1.040558,,,,,24.141,3.361795,,,,,,,,,
24.141,1.041931,,,,,24.142,3.361774,,,,,,,,,
24.142,1.043134,,,,,24.143,3.36172,,,,,,,,,
24.143,1.044075,,,,,24.144,3.36159,,,,,,,,,
24.144,1.044983,,,,,24.144,3.361461,,,,,,,,,
24.145,1.045484,,,,,24.145,3.361372,,,,,,,,,
24.146,1.045986,,,,,24.146,3.361283,,,,,,,,,
24.147,1.045306,,,,,24.147,3.361231,,,,,,,,,
24.147,1.044284,,,,,24.148,3.361196,,,,,,,,,
24.148,1.043832,,,,,24.149,3.361168,,,,,,,,,
24.149,1.044026,,,,,24.15,3.361151,,,,,,,,,
24.15,1.04404,,,,,24.15,3.361132,,,,,,,,,
24.151,1.043129,,,,,24.151,3.361073,,,,,,,,,
24.152,1.042219,,,,,24.152,3.361015,,,,,,,,,
24.153,1.040479,,,,,24.153,3.360974,,,,,,,,,
24.154,1.0386,,,,,24.154,3.360937,,,,,,,,,
24.154,1.037339,,,,,24.155,3.360917,,,,,,,,,
24.155,1.036599,,,,,24.156,3.360914,,,,,,,,,
24.156,1.035583,,,,,24.157,3.360906,,,,,,,,,
24.157,1.033715,,,,,24.157,3.360866,,,,,,,,,
24.158,1.031847,,,,,24.158,3.360826,,,,,,,,,
24.159,1.029844,,,,,24.159,3.360769,,,,,,,,,
24.16,1.027831,,,,,24.16,3.36071,,,,,,,,,
24.16,1.027534,,,,,24.161,3.360677,,,,,,,,,
24.161,1.028275,,,,,24.162,3.360666,,,,,,,,,
24.162,1.029597,,,,,24.163,3.360659,,,,,,,,,
24.163,1.032155,,,,,24.163,3.360668,,,,,,,,,
24.164,1.034686,,,,,24.164,3.360676,,,,,,,,,
24.165,1.035419,,,,,24.165,3.36063,,,,,,,,,
24.166,1.036152,,,,,24.166,3.360581,,,,,,,,,
24.167,1.035906,,,,,24.167,3.360535,,,,,,,,,
24.167,1.035255,,,,,24.168,3.360491,,,,,,,,,
24.168,1.035235,,,,,24.169,3.360447,,,,,,,,,
24.169,1.036139,,,,,24.17,3.360401,,,,,,,,,
24.17,1.037081,,,,,24.17,3.360356,,,,,,,,,
24.171,1.039845,,,,,24.171,3.360286,,,,,,,,,
24.172,1.042609,,,,,24.172,3.360215,,,,,,,,,
24.173,1.044649,,,,,24.173,3.360153,,,,,,,,,
24.173,1.046404,,,,,24.174,3.360096,,,,,,,,,
24.174,1.046994,,,,,24.175,3.360047,,,,,,,,,
24.175,1.045875,,,,,24.176,3.360016,,,,,,,,,
24.176,1.044807,,,,,24.176,3.359985,,,,,,,,,
24.177,1.044209,,,,,24.177,3.359986,,,,,,,,,
24.178,1.043612,,,,,24.178,3.359987,,,,,,,,,
24.179,1.043751,,,,,24.179,3.359964,,,,,,,,,
24.18,1.044088,,,,,24.18,3.35993,,,,,,,,,
24.18,1.043821,,,,,24.181,3.359894,,,,,,,,,
24.181,1.042905,,,,,24.182,3.359854,,,,,,,,,
24.182,1.041894,,,,,24.183,3.359815,,,,,,,,,
24.183,1.040439,,,,,24.183,3.359778,,,,,,,,,
24.184,1.038984,,,,,24.184,3.359741,,,,,,,,,
24.185,1.037091,,,,,24.185,3.359711,,,,,,,,,
24.186,1.035132,,,,,24.186,3.359683,,,,,,,,,
24.186,1.033597,,,,,24.187,3.359666,,,,,,,,,
24.187,1.032389,,,,,24.188,3.35966,,,,,,,,,
24.188,1.031678,,,,,24.189,3.359648,,,,,,,,,
24.189,1.032431,,,,,24.189,3.359606,,,,,,,,,
24.19,1.033185,,,,,24.19,3.359564,,,,,,,,,
24.191,1.034276,,,,,24.191,3.359539,,,,,,,,,
24.192,1.035385,,,,,24.192,3.359517,,,,,,,,,
24.192,1.036075,,,,,24.193,3.359488,,,,,,,,,
24.193,1.036533,,,,,24.194,3.359452,,,,,,,,,
24.194,1.037053,,,,,24.195,3.359426,,,,,,,,,
24.195,1.037696,,,,,24.196,3.359425,,,,,,,,,
24.196,1.038345,,,,,24.196,3.359424,,,,,,,,,
24.197,1.03935,,,,,24.197,3.359398,,,,,,,,,
24.198,1.040355,,,,,24.198,3.359371,,,,,,,,,
24.199,1.041125,,,,,24.199,3.359342,,,,,,,,,
