Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
3.986,2412.62,19.938,18.3609,19.938,15.2113,7.972,14.55169,39.863,100,39.863,5.00001,39.903,0.3730685,39.916,0.07585497,,,,,39.89,11.4071,3.986,0.3456278,
3.992,2412.913,19.967,18.30752,19.967,15.17084,7.983,14.6204,39.922,100,39.922,5.00001,39.962,0.3720609,39.975,0.07523264,,,,,39.948,11.37195,3.992,0.3453554,
3.998,2413.342,19.996,18.25489,19.996,15.11752,7.995,14.69315,39.98,100,39.98,5.00001,40.021,0.3713966,40.034,0.07461568,,,,,40.007,11.33882,3.998,0.3458236,
4.004,2413.789,20.026,18.21399,20.026,15.05597,8.007,14.76937,40.039,100,40.039,5.00001,40.08,0.3708401,40.093,0.07409338,,,,,40.066,11.30814,4.004,0.3453097,
4.01,2414.215,20.055,18.17108,20.055,14.99996,8.018,14.84846,40.098,100,40.098,5.00001,40.138,0.3702413,40.151,0.07354666,,,,,40.125,11.27923,4.01,0.3452458,
4.016,2414.617,20.084,18.137,20.084,14.95648,8.03,14.93029,40.156,100,40.156,5.00001,40.197,0.3695933,40.21,0.07279559,,,,,40.183,11.25223,4.016,0.3451412,
4.022,2415.047,20.114,18.10369,20.114,14.92211,8.042,15.01453,40.215,100,40.215,5.00001,40.256,0.3690499,40.269,0.07246476,,,,,40.242,11.22857,4.022,0.3451495,
4.027,2415.573,20.143,18.06632,20.143,14.88786,8.054,15.10121,40.274,100,40.274,5.00001,40.314,0.3686163,40.327,0.07211328,,,,,40.301,11.20635,4.027,0.3449549,
4.033,2416.098,20.172,18.03339,20.172,14.84711,8.065,15.18953,40.332,100,40.332,5.00001,40.373,0.3679462,40.386,0.07161967,,,,,40.359,11.18538,4.033,0.3452027,
4.039,2416.583,20.202,17.98764,20.202,14.81543,8.077,15.27898,40.391,100,40.391,5.00001,40.432,0.3678047,40.445,0.07167065,,,,,40.418,11.1655,4.039,0.3451102,
4.045,2417.036,20.231,17.9513,20.231,14.77996,8.089,15.36959,40.45,100,40.45,5.00001,40.49,0.3678459,40.504,0.0715028,,,,,40.477,11.14497,4.045,0.3451987,
4.051,2417.56,20.26,17.90581,20.26,14.75856,8.101,15.46142,40.508,100,40.508,5.00001,40.549,0.3674545,40.562,0.07126162,,,,,40.535,11.1224,4.051,0.3456017,
4.057,2418.146,20.29,17.87151,20.29,14.73313,8.112,15.55359,40.567,100,40.567,5.00001,40.608,0.3673912,40.621,0.07144842,,,,,40.594,11.09518,4.057,0.3458546,
4.063,2418.715,20.319,17.83228,20.319,14.7088,8.124,15.64607,40.626,100,40.626,5.00001,40.667,0.3670423,40.68,0.07129309,,,,,40.653,11.05476,4.063,0.3454866,
4.068,2419.19,20.348,17.78728,20.348,14.68952,8.136,15.73829,40.684,100,40.684,5.00001,40.725,0.366091,40.738,0.07121335,,,,,40.711,10.99479,4.068,0.3454001,
4.074,2419.624,20.378,17.7585,20.378,14.66098,8.148,15.83078,40.743,100,40.743,5.00001,40.784,0.3654672,40.797,0.07152928,,,,,40.77,10.91016,4.074,0.3456029,
4.08,2420.218,20.407,17.72513,20.407,14.63576,8.159,15.92292,40.802,100,40.802,5.00001,40.843,0.3646998,40.856,0.07160696,,,,,40.829,10.68905,4.08,0.3454074,
4.086,2420.908,20.436,17.70444,20.436,14.61209,8.171,16.01403,40.86,100,40.86,5.00001,40.901,0.3638469,40.915,0.07158758,,,,,40.888,10.2634,4.086,0.3451203,
4.092,2421.589,20.466,17.6981,20.466,14.59733,8.183,16.10417,40.919,100,40.919,5.00001,40.96,0.3633249,40.973,0.07150795,,,,,40.946,9.659514,4.092,0.34531,
4.098,2422.139,20.495,17.70234,20.495,14.60303,8.195,16.19309,40.978,100,40.978,5.00001,41.019,0.362801,41.032,0.07162937,,,,,41.005,8.872968,4.098,0.3455651,
4.104,2422.664,20.524,17.72459,20.524,14.63143,8.206,16.28143,41.036,100,41.036,5.00001,41.078,0.3622845,41.091,0.07188842,,,,,41.064,8.122026,4.104,0.345623,
4.11,2423.34,20.554,17.76197,20.554,14.65915,8.218,16.36873,41.095,100,41.095,5.00001,41.136,0.3617885,41.15,0.07217643,,,,,41.122,7.42605,4.11,0.3452949,
4.115,2424.067,20.583,17.8026,20.583,14.68274,8.23,16.45443,41.154,98.35661,41.154,5.00001,41.195,0.3616433,41.208,0.07232171,,,,,41.181,6.814818,4.115,0.3448969,
4.121,2424.779,20.612,17.84867,20.612,14.69929,8.241,16.53827,41.212,27.96521,41.212,5.00001,41.254,0.3615114,41.267,0.07237767,,,,,41.24,6.314025,4.121,0.3452256,
4.127,2425.389,20.642,17.89311,20.642,14.73219,8.253,16.62066,41.271,0,41.271,5.00001,41.312,0.3613252,41.326,0.07241885,,,,,41.298,5.889158,4.127,0.3443457,
4.133,2426.003,20.671,17.95907,20.671,14.78289,8.265,16.70134,41.33,0,41.33,5.00001,41.371,0.3609853,41.384,0.07246814,,,,,41.357,5.539959,4.133,0.3444342,
4.139,2426.754,20.701,18.03992,20.701,14.84352,8.277,16.7798,41.388,0,41.388,5.00001,41.43,0.3606775,41.443,0.07266818,,,,,41.416,5.297243,4.139,0.3448919,
4.145,2427.516,20.73,18.13588,20.73,14.91851,8.288,16.85645,41.447,0,41.447,5.00001,41.488,0.3605134,41.502,0.07289373,,,,,41.474,5.103525,4.145,0.3455039,
4.151,2428.214,20.759,18.2176,20.759,14.99891,8.3,16.93058,41.506,0,41.506,5.00001,41.547,0.3608672,41.561,0.07312732,,,,,41.533,4.945135,4.151,0.3452653,
4.156,2428.844,20.789,18.30258,20.789,15.08573,8.312,17.00352,41.564,0,41.564,5.00001,41.606,0.3609735,41.619,0.07330456,,,,,41.592,4.81847,4.156,0.3451158,
4.162,2429.504,20.818,18.39238,20.818,15.1687,8.324,17.0742,41.623,0,41.623,5.00001,41.665,0.360995,41.678,0.07332566,,,,,41.65,4.713857,4.162,0.3451044,
4.168,2430.287,20.847,18.48985,20.847,15.24605,8.335,17.14263,41.682,0,41.682,5.00001,41.723,0.3609938,41.737,0.07333897,,,,,41.709,4.621207,4.168,0.3449358,
4.174,2431.088,20.877,18.59549,20.877,15.32616,8.347,17.20835,41.74,0,41.74,5.00001,41.782,0.3609568,41.795,0.07346782,,,,,41.768,4.539233,4.174,0.3450429,
4.18,2431.735,20.906,18.67269,20.906,15.40861,8.359,17.27159,41.799,0,41.799,5.00001,41.841,0.3608758,41.854,0.07353992,,,,,41.827,4.469832,4.18,0.3449365,
4.186,2432.279,20.935,18.77446,20.935,15.49798,8.371,17.33322,41.858,0,41.858,5.00001,41.899,0.3608005,41.913,0.07362084,,,,,41.885,4.406247,4.186,0.3448228,
4.192,2432.861,20.965,18.86881,20.965,15.57446,8.382,17.39281,41.916,0,41.916,5.00001,41.958,0.3611293,41.972,0.07371289,,,,,41.944,4.34807,4.192,0.3445109,
4.198,2433.58,20.994,18.9759,20.994,15.64777,8.394,17.45086,41.975,0,41.975,5.00001,42.017,0.3611554,42.03,0.07367755,,,,,42.003,4.296329,4.198,0.3448935,
4.203,2434.324,21.023,19.07774,21.023,15.70734,8.406,17.50672,42.034,0,42.034,5.00001,42.076,0.3610917,42.089,0.07375451,,,,,42.061,4.249429,4.203,0.3450043,
4.209,2434.927,21.053,19.17533,21.053,15.77227,8.418,17.561,42.092,0,42.092,5.00001,42.134,0.3611759,42.148,0.0737961,,,,,42.12,4.20616,4.209,0.3452679,
4.215,2435.462,21.082,19.28363,21.082,15.82704,8.429,17.61345,42.151,0,42.151,5.00001,42.193,0.3607514,42.206,0.07347239,,,,,42.179,4.166965,4.215,0.344911,
4.221,2436.097,21.111,19.37133,21.111,15.88883,8.441,17.66433,42.21,0,42.21,5.00001,42.252,0.3605129,42.265,0.07324729,,,,,42.237,4.132334,4.221,0.3446316,
4.227,2437.009,21.141,19.46578,21.141,15.93652,8.453,17.71337,42.268,0,42.268,5.00001,42.31,0.3606496,42.324,0.07293569,,,,,42.296,4.100329,4.227,0.3451208,
4.233,2437.92,21.17,19.52657,21.17,15.98844,8.464,17.76082,42.327,0,42.327,5.00001,42.369,0.3599779,42.383,0.07244113,,,,,42.355,4.070835,4.233,0.3442317,
4.239,2438.696,21.199,19.5925,21.199,16.04551,8.476,17.80651,42.385,0,42.385,5.00001,42.428,0.3596807,42.441,0.07210695,,,,,42.413,4.045031,4.239,0.3446902,
4.244,2439.457,21.229,19.65111,21.229,16.09337,8.488,17.85064,42.444,0,42.444,5.00001,42.486,0.3595876,42.5,0.0717981,,,,,42.472,4.021036,4.244,0.3445651,
4.25,2440.292,21.258,19.69921,21.258,16.1437,8.5,17.89309,42.503,0,42.503,5.00001,42.545,0.3592003,42.559,0.07148307,,,,,42.531,3.998587,4.25,0.3451654,
4.256,2441.179,21.287,19.75507,21.287,16.18085,8.511,17.9338,42.561,0,42.561,5.00001,42.604,0.3586203,42.617,0.07101106,,,,,42.589,3.977982,4.256,0.3454552,
4.262,2442.041,21.317,19.80305,21.317,16.21198,8.523,17.9727,42.62,0,42.62,5.00001,42.663,0.3582599,42.676,0.07068697,,,,,42.648,3.959334,4.262,0.3455926,
4.268,2442.772,21.346,19.86211,21.346,16.24483,8.535,18.01029,42.679,0,42.679,5.00001,42.721,0.3584708,42.735,0.07051694,,,,,42.707,3.941814,4.268,0.3457531,
4.274,2443.491,21.375,19.90569,21.375,16.26231,8.547,18.04636,42.737,0,42.737,5.00001,42.78,0.3583107,42.794,0.07057661,,,,,42.766,3.925332,4.274,0.3450913,
4.28,2444.375,21.405,19.92763,21.405,16.26554,8.558,18.08094,42.796,0,42.796,5.00001,42.839,0.3582007,42.852,0.07053185,,,,,42.824,3.910788,4.28,0.3447937,
4.286,2445.306,21.434,19.92883,21.434,16.26281,8.57,18.11411,42.855,0,42.855,5.00001,42.897,0.358173,42.911,0.07053585,,,,,42.883,3.897652,4.286,0.3450041,
4.291,2446.2,21.464,19.92706,21.464,16.23809,8.582,18.14601,42.913,0,42.913,5.00001,42.956,0.3580785,42.97,0.07062132,,,,,42.942,3.885932,4.291,0.3446024,
4.297,2446.959,21.493,19.91072,21.493,16.21649,8.594,18.17674,42.972,0,42.972,5.00001,43.015,0.3583744,43.029,0.07079134,,,,,43,3.87631,4.297,0.3443179,
4.303,2447.779,21.522,19.89223,21.522,16.18324,8.605,18.20602,43.031,0,43.031,5.00001,43.073,0.3587821,43.087,0.07099352,,,,,43.059,3.86886,4.303,0.3448491,
4.309,2448.842,21.552,19.84618,21.552,16.13986,8.617,18.23428,43.089,0,43.089,5.00001,43.132,0.3588947,43.146,0.07122646,,,,,43.118,3.863258,4.309,0.3453681,
4.315,2449.948,21.581,19.81349,21.581,16.0861,8.629,18.26137,43.148,0,43.148,5.00001,43.191,0.3593104,43.205,0.07150242,,,,,43.176,3.860011,4.315,0.3455915,
4.321,2450.953,21.61,19.75499,21.61,16.01773,8.64,18.28759,43.207,0,43.207,5.00001,43.25,0.359713,43.263,0.07183417,,,,,43.235,3.859527,4.321,0.3453769,
4.327,2451.679,21.64,19.70091,21.64,15.93472,8.652,18.31254,43.265,0,43.265,5.00001,43.308,0.3599956,43.322,0.07208593,,,,,43.294,3.861055,4.327,0.345228,
4.333,2452.547,21.669,19.62536,21.669,15.84857,8.664,18.33624,43.324,0,43.324,5.00001,43.367,0.3601761,43.381,0.07216596,,,,,43.352,3.864641,4.333,0.3452472,
4.338,2453.603,21.698,19.54691,21.698,15.75991,8.676,18.35856,43.383,0,43.383,5.00001,43.426,0.3607852,43.44,0.07263003,,,,,43.411,3.871431,4.338,0.3449585,
4.344,2454.664,21.728,19.45797,21.728,15.66505,8.687,18.38004,43.441,0,43.441,5.00001,43.484,0.3616187,43.498,0.07299893,,,,,43.47,3.880418,4.344,0.3449434,
4.35,2455.658,21.757,19.34201,21.757,15.56621,8.699,18.40043,43.5,0,43.5,5.00001,43.543,0.3618109,43.557,0.07326163,,,,,43.529,3.891548,4.35,0.3449102,
4.356,2456.593,21.786,19.21427,21.786,15.44671,8.711,18.42011,43.559,0,43.559,5.00001,43.602,0.362171,43.616,0.07354931,,,,,43.587,3.905808,4.356,0.3452835,
4.362,2457.646,21.816,19.06372,21.816,15.3164,8.723,18.43902,43.617,0,43.617,5.00001,43.661,0.3624663,43.674,0.07374368,,,,,43.646,3.923106,4.362,0.345321,
4.368,2458.787,21.845,18.89817,21.845,15.14898,8.734,18.45706,43.676,0,43.676,5.00001,43.719,0.3624739,43.733,0.07391797,,,,,43.705,3.942627,4.368,0.3456461,
4.374,2459.909,21.874,18.69178,21.874,14.94767,8.746,18.47474,43.735,0,43.735,5.00001,43.778,0.3629841,43.792,0.07415432,,,,,43.763,3.96459,4.374,0.3456717,
4.379,2460.866,21.904,18.4174,21.904,14.71339,8.758,18.49187,43.793,0,43.793,5.00001,43.837,0.3633823,43.851,0.07441117,,,,,43.822,3.989959,4.379,0.3453444,
4.385,2461.794,21.933,18.07897,21.933,14.41023,8.77,18.5085,43.852,0,43.852,5.00001,43.895,0.363595,43.909,0.07459041,,,,,43.881,4.01721,4.385,0.3456383,
4.391,2462.973,21.962,17.62743,21.962,14.04407,8.781,18.52419,43.911,0,43.911,5.00001,43.954,0.3640189,43.968,0.07466533,,,,,43.939,4.046279,4.391,0.3453139,
4.397,2464.236,21.992,17.09284,21.992,13.54365,8.793,18.53914,43.969,0,43.969,5.00001,44.013,0.3643227,44.027,0.07492898,,,,,43.998,4.077904,4.397,0.3448649,
4.403,2465.419,22.021,16.36298,22.021,12.93102,8.805,18.5532,44.028,0,44.028,5.00001,44.071,0.3645291,44.085,0.07515665,,,,,44.057,4.111912,4.403,0.3447541,
4.409,2466.355,22.05,15.53434,22.05,12.18283,8.817,18.56664,44.087,0,44.087,5.00001,44.13,0.3646335,44.144,0.0753264,,,,,44.115,4.149086,4.409,0.3450099,
4.415,2467.288,22.08,14.47466,22.08,11.30941,8.828,18.5795,44.145,0,44.145,5.00001,44.189,0.365033,44.203,0.07534063,,,,,44.174,4.192135,4.415,0.3451304,
4.421,2468.393,22.109,13.34984,22.109,10.37787,8.84,18.59195,44.204,0,44.204,5.00001,44.248,0.3653148,44.262,0.07530404,,,,,44.233,4.25021,4.421,0.3454204,
4.426,2469.537,22.138,12.12479,22.138,9.355031,8.852,18.60416,44.263,0,44.263,5.00001,44.306,0.3652769,44.32,0.07526787,,,,,44.291,4.325228,4.426,0.345105,
4.432,2470.539,22.168,10.88726,22.168,8.396891,8.863,18.61586,44.321,0,44.321,5.00001,44.365,0.3656486,44.379,0.07526413,,,,,44.35,4.419889,4.432,0.3449227,
4.438,2471.35,22.197,9.758718,22.197,7.387943,8.875,18.62701,44.38,0,44.38,5.00001,44.424,0.3657823,44.438,0.07515676,,,,,44.409,4.567183,4.438,0.3446953,
4.444,2472.253,22.227,8.648581,22.227,6.505035,8.887,18.6376,44.439,0,44.439,5.00001,44.482,0.3658013,44.496,0.07511472,,,,,44.468,4.752771,4.444,0.3448271,
4.45,2473.389,22.256,7.728468,22.256,5.664377,8.899,18.64779,44.497,0,44.497,5.00001,44.541,0.3665752,44.555,0.07517552,,,,,44.526,4.973646,4.45,0.3445981,
4.456,2474.552,22.285,6.888654,22.285,4.986898,8.91,18.65755,44.556,0,44.556,5.00001,44.6,0.3670169,44.614,0.07555391,,,,,44.585,5.23308,4.456,0.3446287,
4.462,2475.606,22.315,6.233975,22.315,4.447926,8.922,18.66713,44.615,0,44.615,5.00001,44.658,0.3673088,44.673,0.07549778,,,,,44.644,5.491146,4.462,0.3450441,
4.467,2476.565,22.344,5.728822,22.344,4.027477,8.934,18.6762,44.673,0,44.673,5.00001,44.717,0.3675762,44.731,0.07534218,,,,,44.702,5.736069,4.467,0.3451737,
4.473,2477.653,22.373,5.339652,22.373,3.728726,8.946,18.68479,44.732,0,44.732,5.00001,44.776,0.3676924,44.79,0.07554156,,,,,44.761,5.954257,4.473,0.3454462,
4.479,2478.912,22.403,5.040929,22.403,3.479831,8.957,18.69312,44.791,0,44.791,5.00001,44.835,0.3677537,44.849,0.07554096,,,,,44.82,6.130061,4.479,0.3456483,
4.485,2480.162,22.432,4.784349,22.432,3.28994,8.969,18.70106,44.849,0,44.849,5.00001,44.893,0.3677894,44.908,0.0755055,,,,,44.878,6.28314,4.485,0.3458571,
4.491,2481.153,22.461,4.584829,22.461,3.115757,8.981,18.70859,44.908,0,44.908,5.00001,44.952,0.3682786,44.966,0.07547895,,,,,44.937,6.415124,4.491,0.3452773,
4.497,2482.065,22.491,4.407621,22.491,2.9747,8.993,18.71562,44.966,0,44.966,5.00001,45.011,0.3683938,45.025,0.07534243,,,,,44.996,6.521729,4.497,0.3449695,
4.503,2483.099,22.52,4.267406,22.52,2.852401,9.004,18.72225,45.025,0,45.025,5.00001,45.069,0.3683271,45.084,0.0753671,,,,,45.054,6.615371,4.503,0.3451577,
4.509,2484.198,22.549,4.130445,22.549,2.749942,9.016,18.72859,45.084,0,45.084,5.00001,45.128,0.3685077,45.142,0.07551026,,,,,45.113,6.698314,4.509,0.3451732,
4.514,2485.255,22.579,4.004692,22.579,2.677096,9.028,18.73472,45.142,0,45.142,5.00001,45.187,0.3685939,45.201,0.07564735,,,,,45.172,6.769063,4.514,0.344971,
4.52,2486.14,22.608,3.892484,22.608,2.607483,9.04,18.74084,45.201,0,45.201,5.00001,45.246,0.3687173,45.26,0.075596,,,,,45.23,6.829571,4.52,0.345477,
4.526,2487.013,22.637,3.776435,22.637,2.554202,9.051,18.74683,45.26,0,45.26,5.00001,45.304,0.3689605,45.319,0.07551319,,,,,45.289,6.883639,4.526,0.3456811,
4.532,2488.137,22.667,3.696347,22.667,2.490999,9.063,18.75278,45.318,0,45.318,5.00001,45.363,0.3689554,45.377,0.07550532,,,,,45.348,6.931469,4.532,0.3457219,
4.538,2489.386,22.696,3.610628,22.696,2.424582,9.075,18.75858,45.377,0,45.377,5.00001,45.422,0.369102,45.436,0.07564337,,,,,45.407,6.971476,4.538,0.3449914,
4.544,2490.541,22.725,3.549317,22.725,2.363322,9.086,18.76401,45.436,0,45.436,5.00001,45.48,0.3693719,45.495,0.07561716,,,,,45.465,7.00735,4.544,0.3448377,
4.55,2491.473,22.755,3.477568,22.755,2.307734,9.098,18.76926,45.494,0,45.494,5.00001,45.539,0.3693131,45.553,0.07542768,,,,,45.524,7.039316,4.55,0.3447571,
4.555,2492.406,22.784,3.421066,22.784,2.266753,9.11,18.77405,45.553,0,45.553,5.00001,45.598,0.369321,45.612,0.0756558,,,,,45.583,7.066385,4.555,0.3445939,
4.561,2493.613,22.813,3.382784,22.813,2.21435,9.122,18.77867,45.612,0,45.612,5.00001,45.656,0.3694603,45.671,0.07575842,,,,,45.641,7.09028,4.561,0.3442415,
4.567,2494.889,22.843,3.33788,22.843,2.163549,9.133,18.78328,45.67,0,45.67,5.00001,45.715,0.3698828,45.73,0.07576229,,,,,45.7,7.111746,4.567,0.3449442,
4.573,2496.049,22.872,3.296106,22.872,2.108147,9.145,18.78787,45.729,0,45.729,5.00001,45.774,0.3698315,45.788,0.07566333,,,,,45.759,7.130455,4.573,0.3456239,
4.579,2497.024,22.901,3.237868,22.901,2.069753,9.157,18.7921,45.788,0,45.788,5.00001,45.833,0.3697616,45.847,0.07565695,,,,,45.817,7.146403,4.579,0.3456649,
4.585,2498.032,22.931,3.184258,22.931,2.047103,9.169,18.79616,45.846,0,45.846,5.00001,45.891,0.3697867,45.906,0.07562341,,,,,45.876,7.160675,4.585,0.345635,
4.591,2499.23,22.96,3.148105,22.96,2.021473,9.18,18.79977,45.905,0,45.905,5.00001,45.95,0.3693739,45.964,0.07551414,,,,,45.935,7.173348,4.591,0.3455817,
4.597,2500.415,22.99,3.118991,22.99,1.997084,9.192,18.80308,45.964,0,45.964,5.00001,46.009,0.369379,46.023,0.0752227,,,,,45.993,7.184203,4.597,0.3456442,
4.602,2501.496,23.019,3.084233,23.019,1.974077,9.204,18.80593,46.022,0,46.022,5.00001,46.067,0.3696195,46.082,0.07519021,,,,,46.052,7.194111,4.602,0.3457401,
4.608,2502.503,23.048,3.0646,23.048,1.955853,9.216,18.80862,46.081,0,46.081,5.00001,46.126,0.3695527,46.141,0.07535277,,,,,46.111,7.203158,4.608,0.3450603,
4.614,2503.599,23.078,3.039992,23.078,1.941061,9.227,18.81129,46.14,0,46.14,5.00001,46.185,0.3697572,46.199,0.07541489,,,,,46.17,7.211095,4.614,0.3451048,
4.62,2504.81,23.107,3.015536,23.107,1.916393,9.239,18.81394,46.198,0,46.198,5.00001,46.243,0.3699661,46.258,0.07547163,,,,,46.228,7.218175,4.62,0.3446997,
4.626,2505.995,23.136,2.976885,23.136,1.881647,9.251,18.81634,46.257,0,46.257,5.00001,46.302,0.369998,46.317,0.0754457,,,,,46.287,7.224767,4.626,0.3448518,
4.632,2506.938,23.166,2.948256,23.166,1.854594,9.262,18.81846,46.316,0,46.316,5.00001,46.361,0.3697105,46.375,0.07523157,,,,,46.346,7.23092,4.632,0.345726,
4.638,2507.754,23.195,2.920426,23.195,1.830306,9.274,18.82068,46.374,0,46.374,5.00001,46.42,0.369806,46.434,0.07534298,,,,,46.404,7.236115,4.638,0.3457823,
4.643,2508.719,23.224,2.902834,23.224,1.814801,9.286,18.82293,46.433,0,46.433,5.00001,46.478,0.3702829,46.493,0.07544322,,,,,46.463,7.240904,4.643,0.3458735,
4.649,2509.747,23.254,2.872581,23.254,1.794558,9.298,18.82517,46.492,0,46.492,5.00001,46.537,0.3701883,46.552,0.07547832,,,,,46.522,7.245299,4.649,0.3456349,
4.655,2510.756,23.283,2.830966,23.283,1.773406,9.309,18.8275,46.55,0,46.55,5.00001,46.596,0.3702003,46.61,0.07547206,,,,,46.58,7.249028,4.655,0.3456405,
4.661,2511.501,23.312,2.805461,23.312,1.760851,9.321,18.82983,46.609,0,46.609,5.00001,46.654,0.3702176,46.669,0.07542648,,,,,46.639,7.252402,4.661,0.3454779,
4.667,2512.224,23.342,2.790476,23.342,1.742114,9.333,18.83195,46.668,0,46.668,5.00001,46.713,0.3700711,46.728,0.0753397,,,,,46.698,7.255427,4.667,0.3453224,
4.673,2513.151,23.371,2.782291,23.371,1.724939,9.345,18.83398,46.726,0,46.726,5.00001,46.772,0.3701198,46.787,0.07518529,,,,,46.756,7.257936,4.673,0.3453707,
4.679,2514.127,23.4,2.770715,23.4,1.709682,9.356,18.83609,46.785,0,46.785,5.00001,46.831,0.3701826,46.845,0.07533004,,,,,46.815,7.260363,4.679,0.3458578,
4.685,2515.076,23.43,2.757111,23.43,1.698304,9.368,18.83809,46.844,0,46.844,5.00001,46.889,0.3702004,46.904,0.07544667,,,,,46.874,7.262424,4.685,0.3459707,
4.69,2515.836,23.459,2.734743,23.459,1.68671,9.38,18.83989,46.902,0,46.902,5.00001,46.948,0.3703128,46.963,0.07538307,,,,,46.932,7.264012,4.69,0.3457598,
4.696,2516.677,23.488,2.718569,23.488,1.669832,9.392,18.84172,46.961,0,46.961,5.00001,47.007,0.3704405,47.021,0.07550038,,,,,46.991,7.265262,4.696,0.3460234,
4.702,2517.698,23.518,2.684651,23.518,1.647642,9.403,18.84339,47.02,0,47.02,5.00001,47.065,0.3705118,47.08,0.07545606,,,,,47.05,7.266349,4.702,0.3458526,
4.708,2518.736,23.547,2.656346,23.547,1.633272,9.415,18.8447,47.078,0,47.078,5.00001,47.124,0.3701824,47.139,0.07528678,,,,,47.109,7.267281,4.708,0.3455893,
4.714,2519.695,23.576,2.636033,23.576,1.623116,9.427,18.84572,47.137,0,47.137,5.00001,47.183,0.3703931,47.198,0.07528832,,,,,47.167,7.268009,4.714,0.3452137,
4.72,2520.532,23.606,2.632085,23.606,1.616464,9.439,18.84674,47.196,0,47.196,5.00001,47.241,0.3706289,47.256,0.07537057,,,,,47.226,7.26856,4.72,0.3451472,
4.726,2521.476,23.635,2.627386,23.635,1.604958,9.45,18.84797,47.254,0,47.254,5.00001,47.3,0.3704549,47.315,0.07541002,,,,,47.285,7.268976,4.726,0.345734,
4.732,2522.573,23.664,2.621059,23.664,1.594657,9.462,18.84946,47.313,0,47.313,5.00001,47.359,0.3704107,47.374,0.07525094,,,,,47.343,7.269235,4.732,0.3452974,
4.737,2523.66,23.694,2.593438,23.694,1.578878,9.474,18.85156,47.372,0,47.372,5.00001,47.418,0.3702914,47.432,0.07525048,,,,,47.402,7.269553,4.737,0.3454725,
4.743,2524.594,23.723,2.567699,23.723,1.564027,9.485,18.8537,47.43,0,47.43,5.00001,47.476,0.3701063,47.491,0.07534454,,,,,47.461,7.269729,4.743,0.3456449,
4.749,2525.452,23.753,2.542348,23.753,1.554452,9.497,18.85583,47.489,0,47.489,5.00001,47.535,0.3706595,47.55,0.0755135,,,,,47.519,7.269747,4.749,0.3461913,
4.755,2526.432,23.782,2.533524,23.782,1.549366,9.509,18.85794,47.548,0,47.548,5.00001,47.594,0.3706166,47.609,0.07524042,,,,,47.578,7.269689,4.755,0.3459827,
4.761,2527.538,23.811,2.541493,23.811,1.546825,9.521,18.86017,47.606,0,47.606,5.00001,47.652,0.3703962,47.667,0.07535602,,,,,47.637,7.269477,4.761,0.3455039,
4.767,2528.599,23.841,2.534033,23.841,1.539479,9.532,18.86213,47.665,0,47.665,5.00001,47.711,0.37081,47.726,0.07563407,,,,,47.695,7.269181,4.767,0.3455315,
4.773,2529.455,23.87,2.526045,23.87,1.525916,9.544,18.86368,47.723,0,47.723,5.00001,47.77,0.3708229,47.785,0.07553796,,,,,47.754,7.26887,4.773,0.3450171,
4.778,2530.258,23.899,2.494341,23.899,1.508002,9.556,18.86478,47.782,0,47.782,5.00001,47.829,0.3706796,47.843,0.07547964,,,,,47.813,7.268699,4.778,0.3452939,
4.784,2531.219,23.929,2.473909,23.929,1.498206,9.568,18.86572,47.841,0,47.841,5.00001,47.887,0.3704492,47.902,0.07550284,,,,,47.871,7.268411,4.784,0.345477,
4.79,2532.338,23.958,2.458722,23.958,1.484713,9.579,18.86669,47.899,0,47.899,5.00001,47.946,0.3709374,47.961,0.07565483,,,,,47.93,7.2679,4.79,0.3452119,
4.796,2533.38,23.987,2.443692,23.987,1.481485,9.591,18.8676,47.958,0,47.958,5.00001,48.005,0.371112,48.02,0.07554898,,,,,47.989,7.26753,4.796,0.3455152,
4.802,2534.233,24.017,2.435903,24.017,1.479529,9.603,18.86858,48.017,0,48.017,5.00001,48.063,0.3709887,48.078,0.07546047,,,,,48.048,7.267135,4.802,0.3455577,
