Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
17.325,52.37254,21.655,125.6347,21.655,15.91121,17.325,3.335263,43.309,0,43.309,0.08800017,,,,,43.312,5.041301,17.325,0.07910585,,,
17.328,52.36015,21.658,125.0026,21.658,15.84184,17.328,3.335034,43.315,0,43.315,0.08800017,,,,,43.318,5.026626,17.328,0.07956447,,,
17.33,52.38321,21.661,124.4545,21.661,15.77208,17.33,3.335002,43.322,0,43.322,0.08800017,,,,,43.325,5.012254,17.33,0.07871638,,,
17.333,52.41117,21.665,123.9063,21.665,15.70233,17.333,3.334896,43.328,0,43.328,0.08800017,,,,,43.331,4.998049,17.333,0.0803784,,,
17.335,52.39153,21.668,123.3589,21.668,15.63265,17.335,3.334746,43.334,0,43.334,0.08800017,,,,,43.338,4.98425,17.335,0.08007115,,,
17.338,52.4025,21.671,122.8107,21.671,15.5629,17.338,3.334668,43.341,0,43.341,0.08800017,,,,,43.344,4.970183,17.338,0.07959409,,,
17.34,52.41595,21.674,122.2626,21.674,15.49314,17.341,3.334582,43.347,0,43.347,0.08800017,,,,,43.351,4.956179,17.34,0.07995476,,,
17.343,52.43447,21.677,121.7151,21.677,15.42347,17.343,3.334377,43.354,0,43.354,0.08800017,,,,,43.357,4.942517,17.343,0.07957201,,,
17.346,52.43076,21.681,121.167,21.681,15.35371,17.346,3.334233,43.36,0,43.36,0.08800017,,,,,43.363,4.92858,17.346,0.0796837,,,
17.348,52.43638,21.684,120.6189,21.684,15.28396,17.348,3.334099,43.367,0,43.367,0.08800017,,,,,43.37,4.914559,17.348,0.07982814,,,
17.351,52.46387,21.687,120.0714,21.687,15.21428,17.351,3.333985,43.373,0,43.373,0.08800017,,,,,43.376,4.901372,17.351,0.0802114,,,
17.353,52.47044,21.69,119.5233,21.69,15.14453,17.353,3.333801,43.379,0,43.379,0.08800017,,,,,43.383,4.887624,17.353,0.07987706,,,
17.356,52.50783,21.694,118.9751,21.694,15.07477,17.356,3.333799,43.386,0,43.386,0.08800017,,,,,43.389,4.873787,17.356,0.07966194,,,
17.358,52.50152,21.697,118.4276,21.697,15.0051,17.359,3.333741,43.392,0,43.392,0.08800017,,,,,43.396,4.8602,17.358,0.08118035,,,
17.361,52.51968,21.7,117.8796,21.7,14.93574,17.361,3.333614,43.399,0,43.399,0.08800017,,,,,43.402,4.846335,17.361,0.08007074,,,
17.364,52.52111,21.703,117.332,21.703,14.86747,17.364,3.333493,43.405,0,43.405,0.08800017,,,,,43.408,4.833088,17.364,0.07946477,,,
17.366,52.50935,21.706,116.785,21.706,14.79929,17.366,3.333474,43.412,0,43.412,0.08800017,,,,,43.415,4.819155,17.366,0.07829394,,,
17.369,52.51437,21.71,116.2374,21.71,14.73102,17.369,3.333301,43.418,0,43.418,0.08800017,,,,,43.421,4.805462,17.369,0.07776759,,,
17.371,52.50514,21.713,115.6898,21.713,14.66275,17.371,3.333142,43.424,0,43.424,0.08800017,,,,,43.428,4.791646,17.371,0.07930999,,,
17.374,52.5211,21.716,115.1428,21.716,14.59456,17.374,3.333185,43.431,0,43.431,0.08800017,,,,,43.434,4.778128,17.374,0.08036745,,,
17.376,52.53784,21.719,114.5952,21.719,14.52629,17.377,3.333046,43.437,0,43.437,0.08800017,,,,,43.441,4.764596,17.376,0.07965193,,,
17.379,52.55841,21.722,114.0476,21.722,14.45802,17.379,3.332824,43.444,0,43.444,0.08800017,,,,,43.447,4.751177,17.379,0.07950226,,,
17.382,52.56672,21.726,113.5,21.726,14.38975,17.382,3.332831,43.45,0,43.45,0.08800017,,,,,43.453,4.737593,17.382,0.08026934,,,
17.384,52.55472,21.729,112.953,21.729,14.32156,17.384,3.332661,43.457,0,43.457,0.08800017,,,,,43.46,4.724036,17.384,0.08026983,,,
17.387,52.56832,21.732,112.4054,21.732,14.25329,17.387,3.332556,43.463,0,43.463,0.08800017,,,,,43.466,4.710809,17.387,0.07961803,,,
17.389,52.56327,21.735,111.8578,21.735,14.18503,17.389,3.332382,43.469,0,43.469,0.08800017,,,,,43.473,4.697277,17.389,0.07908919,,,
17.392,52.5656,21.739,111.3108,21.739,14.11684,17.392,3.332334,43.476,0,43.476,0.08800017,,,,,43.479,4.683909,17.392,0.07941135,,,
17.394,52.60177,21.742,110.7626,21.742,14.05208,17.395,3.33236,43.482,0,43.482,0.08800017,,,,,43.486,4.670959,17.394,0.07924227,,,
17.397,52.60032,21.745,110.2131,21.745,13.99488,17.397,3.332405,43.489,0,43.489,0.08800017,,,,,43.492,4.657702,17.397,0.07893326,,,
17.4,52.61819,21.748,109.6643,21.748,13.93775,17.4,3.332236,43.495,0,43.495,0.08800017,,,,,43.498,4.644651,17.4,0.07929883,,,
17.402,52.63597,21.751,109.1148,21.751,13.88055,17.402,3.331926,43.502,0,43.502,0.08800017,,,,,43.505,4.631732,17.402,0.07927705,,,
17.405,52.62169,21.755,108.5654,21.755,13.82336,17.405,3.331824,43.508,0,43.508,0.08800017,,,,,43.511,4.618755,17.405,0.07993481,,,
17.407,52.62833,21.758,108.0166,21.758,13.76623,17.407,3.33181,43.514,0,43.514,0.08800017,,,,,43.518,4.60609,17.407,0.08007556,,,
17.41,52.62183,21.761,107.4671,21.761,13.70903,17.41,3.331735,43.521,0,43.521,0.08800017,,,,,43.524,4.593851,17.41,0.08041614,,,
17.412,52.63245,21.764,106.9176,21.764,13.65183,17.413,3.33161,43.527,0,43.527,0.08800017,,,,,43.531,4.581241,17.412,0.08241601,,,
17.415,52.6282,21.767,106.3688,21.767,13.5947,17.415,3.331747,43.534,0,43.534,0.08800017,,,,,43.537,4.568772,17.415,0.08055604,,,
17.418,52.64564,21.771,105.8194,21.771,13.53751,17.418,3.331592,43.54,0,43.54,0.08800017,,,,,43.543,4.556571,17.418,0.07925706,,,
17.42,52.63943,21.774,105.2699,21.774,13.48031,17.42,3.33161,43.547,0,43.547,0.08800017,,,,,43.55,4.544377,17.42,0.07897601,,,
17.423,52.63908,21.777,104.7211,21.777,13.42318,17.423,3.33139,43.553,0,43.553,0.08800017,,,,,43.556,4.532323,17.423,0.07914358,,,
17.425,52.64406,21.78,104.1716,21.78,13.36598,17.425,3.331123,43.559,0,43.559,0.08800017,,,,,43.563,4.520709,17.425,0.07891877,,,
17.428,52.64779,21.784,103.6538,21.784,13.30934,17.428,3.331052,43.566,0,43.566,0.08800017,,,,,43.569,4.509111,17.428,0.07891967,,,
17.43,52.65609,21.787,103.1928,21.787,13.25373,17.431,3.33117,43.572,0,43.572,0.08800017,,,,,43.576,4.49748,17.43,0.07881929,,,
17.433,52.67499,21.79,102.7313,21.79,13.19806,17.433,3.330954,43.579,0,43.579,0.08800017,,,,,43.582,4.486224,17.433,0.07891892,,,
17.436,52.66364,21.793,102.2698,21.793,13.14238,17.436,3.330677,43.585,0,43.585,0.08800017,,,,,43.588,4.474984,17.436,0.07943933,,,
17.438,52.68753,21.796,101.8083,21.796,13.08671,17.438,3.330668,43.592,0,43.592,0.08800017,,,,,43.595,4.464018,17.438,0.08000336,,,
17.441,52.6653,21.8,101.3473,21.8,13.0311,17.441,3.330805,43.598,0,43.598,0.08800017,,,,,43.601,4.453286,17.441,0.08017037,,,
17.443,52.65868,21.803,100.8858,21.803,12.97543,17.443,3.330657,43.604,0,43.604,0.08800017,,,,,43.608,4.443129,17.443,0.08029968,,,
17.446,52.66227,21.806,100.4243,21.806,12.91975,17.446,3.330593,43.611,0,43.611,0.08800017,,,,,43.614,4.432805,17.446,0.08004718,,,
17.448,52.66909,21.809,99.96335,21.809,12.86415,17.449,3.330629,43.617,0,43.617,0.08800017,,,,,43.621,4.422735,17.448,0.08047248,,,
17.451,52.69147,21.812,99.50184,21.812,12.80847,17.451,3.330472,43.624,0,43.624,0.08800017,,,,,43.627,4.412873,17.451,0.08007264,,,
17.454,52.69634,21.816,99.04032,21.816,12.7528,17.454,3.330403,43.63,0,43.63,0.08800017,,,,,43.633,4.403296,17.454,0.07984307,,,
17.456,52.69878,21.819,98.57936,21.819,12.69719,17.456,3.330403,43.637,0,43.637,0.08800017,,,,,43.64,4.393829,17.456,0.07932182,,,
17.459,52.7056,21.822,98.11785,21.822,12.64152,17.459,3.33021,43.643,0,43.643,0.08800017,,,,,43.646,4.384823,17.459,0.0792285,,,
17.461,52.70727,21.825,97.67016,21.825,12.58584,17.461,3.330157,43.65,0,43.65,0.08800017,,,,,43.653,4.375884,17.461,0.08021551,,,
17.464,52.69404,21.829,97.24178,21.829,12.53023,17.464,3.330083,43.656,0,43.656,0.08800017,,,,,43.659,4.367456,17.464,0.07897853,,,
17.466,52.70437,21.832,96.81289,21.832,12.47456,17.467,3.329972,43.662,0,43.662,0.08800017,,,,,43.666,4.359116,17.466,0.08137076,,,
17.469,52.70026,21.835,96.384,21.835,12.41888,17.469,3.330016,43.669,0,43.669,0.08800017,,,,,43.672,4.350857,17.469,0.08036921,,,
17.472,52.71999,21.838,95.95563,21.838,12.36327,17.472,3.32996,43.675,0,43.675,0.08800017,,,,,43.678,4.342841,17.472,0.07893696,,,
17.474,52.7394,21.841,95.52674,21.841,12.3076,17.474,3.32995,43.682,0,43.682,0.08800017,,,,,43.685,4.33507,17.474,0.07754891,,,
17.477,52.72305,21.845,95.09785,21.845,12.25192,17.477,3.329995,43.688,0,43.688,0.08800017,,,,,43.691,4.327412,17.477,0.07895318,,,
17.479,52.71122,21.848,94.66947,21.848,12.19631,17.479,3.330036,43.695,0,43.695,0.08800017,,,,,43.698,4.31989,17.479,0.07957406,,,
17.482,52.71315,21.851,94.24059,21.851,12.14063,17.482,3.330061,43.701,0,43.701,0.08800017,,,,,43.704,4.312531,17.482,0.07906716,,,
17.484,52.71159,21.854,93.8117,21.854,12.08496,17.485,3.329871,43.707,0,43.707,0.08800017,,,,,43.711,4.305378,17.484,0.0792087,,,
17.487,52.72531,21.857,93.38281,21.857,12.02928,17.487,3.32972,43.714,0,43.714,0.08800017,,,,,43.717,4.298341,17.487,0.07880744,,,
17.49,52.74825,21.861,92.95443,21.861,11.97367,17.49,3.329994,43.72,0,43.72,0.08800017,,,,,43.723,4.292608,17.49,0.07943654,,,
17.492,52.73173,21.864,92.52554,21.864,11.918,17.492,3.329741,43.727,0,43.727,0.08800017,,,,,43.73,4.285762,17.492,0.07965016,,,
17.495,52.74234,21.867,92.08665,21.867,11.86581,17.495,3.329745,43.733,0,43.733,0.08800017,,,,,43.736,4.279086,17.495,0.07947007,,,
17.497,52.73232,21.87,91.63688,21.87,11.81765,17.497,3.329849,43.74,0,43.74,0.08800017,,,,,43.743,4.272787,17.497,0.08031426,,,
17.5,52.73437,21.874,91.18657,21.874,11.76943,17.5,3.329699,43.746,0,43.746,0.08800017,,,,,43.749,4.266285,17.5,0.07991456,,,
17.502,52.74308,21.877,90.73626,21.877,11.72121,17.503,3.329658,43.752,0,43.752,0.08800017,,,,,43.756,4.260067,17.502,0.08008046,,,
17.505,52.73917,21.88,90.28649,21.88,11.67305,17.505,3.329658,43.759,0,43.759,0.08800017,,,,,43.762,4.254228,17.505,0.08014856,,,
17.508,52.75397,21.883,89.83618,21.883,11.62483,17.508,3.329647,43.765,0,43.765,0.08800017,,,,,43.768,4.248182,17.508,0.07972001,,,
17.51,52.7765,21.886,89.38588,21.886,11.57661,17.51,3.329555,43.772,0,43.772,0.08800017,,,,,43.775,4.242258,17.51,0.08009762,,,
17.513,52.7537,21.89,88.9361,21.89,11.52845,17.513,3.329449,43.778,0,43.778,0.08800017,,,,,43.781,4.236567,17.513,0.08014898,,,
17.515,52.74716,21.893,88.4858,21.893,11.48023,17.515,3.329483,43.785,0,43.785,0.08800017,,,,,43.788,4.23103,17.515,0.07931794,,,
17.518,52.75734,21.896,88.03549,21.896,11.43201,17.518,3.329301,43.791,0,43.791,0.08800017,,,,,43.794,4.225406,17.518,0.07841264,,,
17.52,52.76299,21.899,87.58572,21.899,11.38385,17.521,3.329131,43.797,0,43.797,0.08800017,,,,,43.801,4.220066,17.52,0.08078866,,,
17.523,52.77792,21.902,87.13541,21.902,11.33564,17.523,3.329174,43.804,0,43.804,0.08800017,,,,,43.807,4.21505,17.523,0.07988106,,,
17.526,52.77952,21.906,86.6851,21.906,11.28742,17.526,3.329273,43.81,0,43.81,0.08800017,,,,,43.813,4.209791,17.526,0.07899452,,,
17.528,52.76607,21.909,86.26183,21.909,11.24138,17.528,3.329381,43.817,0,43.817,0.08800017,,,,,43.82,4.204572,17.528,0.07936515,,,
17.531,52.74129,21.912,85.86457,21.912,11.1974,17.531,3.329358,43.823,0,43.823,0.08800017,,,,,43.826,4.199629,17.531,0.07915606,,,
17.533,52.75476,21.915,85.46731,21.915,11.15343,17.533,3.329282,43.83,0,43.83,0.08800017,,,,,43.833,4.194477,17.533,0.07923885,,,
17.536,52.75874,21.919,85.07005,21.919,11.10946,17.536,3.329319,43.836,0,43.836,0.08800017,,,,,43.839,4.189624,17.536,0.078671,,,
17.538,52.78408,21.922,84.67326,21.922,11.06554,17.539,3.329224,43.842,0,43.842,0.08800017,,,,,43.846,4.184723,17.538,0.07883335,,,
17.541,52.79124,21.925,84.276,21.925,11.02157,17.541,3.329142,43.849,0,43.849,0.08800017,,,,,43.852,4.180024,17.541,0.07837488,,,
17.544,52.78599,21.928,83.87875,21.928,10.9776,17.544,3.328996,43.855,0,43.855,0.08800017,,,,,43.858,4.175458,17.544,0.07894433,,,
17.546,52.79762,21.931,83.48196,21.931,10.93368,17.546,3.328921,43.862,0,43.862,0.08800017,,,,,43.865,4.170762,17.546,0.07957169,,,
17.549,52.80061,21.935,83.0847,21.935,10.8897,17.549,3.328794,43.868,0,43.868,0.08800017,,,,,43.871,4.166252,17.549,0.07940873,,,
17.551,52.78717,21.938,82.68744,21.938,10.84573,17.551,3.328825,43.875,0,43.875,0.08800017,,,,,43.878,4.161711,17.551,0.0792718,,,
17.554,52.79884,21.941,82.29065,21.941,10.80181,17.554,3.328928,43.881,0,43.881,0.08800017,,,,,43.884,4.157179,17.554,0.08022755,,,
17.556,52.80976,21.944,81.89339,21.944,10.75784,17.557,3.328995,43.887,0,43.887,0.08800017,,,,,43.891,4.152894,17.556,0.08065137,,,
17.559,52.82006,21.947,81.49613,21.947,10.71387,17.559,3.328825,43.894,0,43.894,0.08800017,,,,,43.897,4.148565,17.559,0.07966352,,,
17.562,52.82274,21.951,81.12413,21.951,10.66973,17.562,3.328966,43.9,0,43.9,0.08800017,,,,,43.903,4.144264,17.562,0.07960002,,,
17.564,52.82906,21.954,80.7717,21.954,10.62537,17.564,3.328832,43.907,0,43.907,0.08800017,,,,,43.91,4.140247,17.564,0.0800254,,,
17.567,52.81872,21.957,80.41927,21.957,10.581,17.567,3.32874,43.913,0,43.913,0.08800017,,,,,43.916,4.136111,17.567,0.0797953,,,
17.569,52.81809,21.96,80.06726,21.96,10.53669,17.569,3.32864,43.92,0,43.92,0.08800017,,,,,43.923,4.132073,17.569,0.07951328,,,
17.572,52.82597,21.964,79.71483,21.964,10.49232,17.572,3.328768,43.926,0,43.926,0.08800017,,,,,43.929,4.128113,17.572,0.07790681,,,
17.574,52.79011,21.967,79.3624,21.967,10.44796,17.575,3.328699,43.932,0,43.932,0.08800017,,,,,43.936,4.123988,17.574,0.08025576,,,
17.577,52.82373,21.97,79.01038,21.97,10.40365,17.577,3.328638,43.939,0,43.939,0.08800017,,,,,43.942,4.120054,17.577,0.07948552,,,
17.58,52.83314,21.973,78.65796,21.973,10.35928,17.58,3.328592,43.945,0,43.945,0.08800017,,,,,43.948,4.116014,17.58,0.07827225,,,
17.582,52.83583,21.976,78.30553,21.976,10.31492,17.582,3.328628,43.952,0,43.952,0.08800017,,,,,43.955,4.111992,17.582,0.07947816,,,
17.585,52.81781,21.98,77.95309,21.98,10.27055,17.585,3.328567,43.958,0,43.958,0.08800017,,,,,43.961,4.108171,17.585,0.0790275,,,
17.587,52.81584,21.983,77.60109,21.983,10.22624,17.587,3.328386,43.965,0,43.965,0.08800017,,,,,43.968,4.104453,17.587,0.07848009,,,
17.59,52.84438,21.986,77.24866,21.986,10.18188,17.59,3.328367,43.971,0,43.971,0.08800017,,,,,43.974,4.10066,17.59,0.07873794,,,
17.592,52.82854,21.989,76.89622,21.989,10.13751,17.593,3.328502,43.977,0,43.977,0.08800017,,,,,43.981,4.096794,17.592,0.07882126,,,
17.595,52.82741,21.992,76.54195,21.992,10.09537,17.595,3.328253,43.984,0,43.984,0.08800017,,,,,43.987,4.09312,17.595,0.07872062,,,
17.598,52.80624,21.996,76.18573,21.996,10.05462,17.598,3.32833,43.99,0,43.99,0.08800017,,,,,43.993,4.0895,17.598,0.07969298,,,
17.6,52.81263,21.999,75.82951,21.999,10.01388,17.6,3.328399,43.997,0,43.997,0.08800017,,,,,44,4.085773,17.6,0.07904017,,,
17.603,52.82199,22.002,75.47372,22.002,9.973187,17.603,3.328378,44.003,0,44.003,0.08800017,,,,,44.006,4.082089,17.603,0.07828546,,,
17.605,52.82124,22.005,75.1175,22.005,9.932445,17.605,3.328351,44.01,0,44.01,0.08800017,,,,,44.013,4.078407,17.605,0.07960635,,,
17.608,52.83897,22.009,74.76128,22.009,9.891703,17.608,3.328373,44.016,0,44.016,0.08800017,,,,,44.019,4.074891,17.608,0.07951061,,,
17.61,52.83871,22.012,74.40549,22.012,9.851008,17.611,3.328442,44.022,0,44.022,0.08800017,,,,,44.026,4.071345,17.61,0.07998959,,,
17.613,52.83846,22.015,74.04927,22.015,9.810266,17.613,3.328444,44.029,0,44.029,0.08800017,,,,,44.032,4.067733,17.613,0.07975235,,,
17.616,52.82002,22.018,73.69305,22.018,9.769523,17.616,3.328494,44.035,0,44.035,0.08800017,,,,,44.038,4.064554,17.616,0.08011881,,,
17.618,52.849,22.021,73.33726,22.021,9.728828,17.618,3.328474,44.042,0,44.042,0.08800017,,,,,44.045,4.061278,17.618,0.07986668,,,
17.621,52.86248,22.025,72.98104,22.025,9.688087,17.621,3.328398,44.048,0,44.048,0.08800017,,,,,44.051,4.057694,17.621,0.07932623,,,
17.623,52.85965,22.028,72.62482,22.028,9.647344,17.623,3.328302,44.055,0,44.055,0.08800017,,,,,44.058,4.05429,17.623,0.07997992,,,
17.626,52.85701,22.031,72.26903,22.031,9.606649,17.626,3.328359,44.061,0,44.061,0.08800017,,,,,44.064,4.050997,17.626,0.07965795,,,
17.628,52.85884,22.034,71.91892,22.034,9.569133,17.629,3.328341,44.067,0,44.067,0.08800017,,,,,44.071,4.047543,17.628,0.08108573,,,
17.631,52.85823,22.037,71.57221,22.037,9.533408,17.631,3.328213,44.074,0,44.074,0.08800017,,,,,44.077,4.043956,17.631,0.07957686,,,
17.634,52.85529,22.041,71.2255,22.041,9.497683,17.634,3.328221,44.08,0,44.08,0.08800017,,,,,44.083,4.040831,17.634,0.07848851,,,
17.636,52.86404,22.044,70.8792,22.044,9.462,17.636,3.328171,44.087,0,44.087,0.08800017,,,,,44.09,4.037602,17.636,0.07914249,,,
17.639,52.84204,22.047,70.53249,22.047,9.426275,17.639,3.32815,44.093,0,44.093,0.08800017,,,,,44.096,4.034132,17.639,0.07901314,,,
17.641,52.84462,22.05,70.18578,22.05,9.390551,17.641,3.328225,44.1,0,44.1,0.08800017,,,,,44.103,4.030852,17.641,0.07871099,,,
17.644,52.83032,22.054,69.83949,22.054,9.354868,17.644,3.328136,44.106,0,44.106,0.08800017,,,,,44.109,4.027831,17.644,0.0794571,,,
17.646,52.83495,22.057,69.49278,22.057,9.319142,17.647,3.328107,44.112,0,44.112,0.08800017,,,,,44.116,4.02447,17.646,0.07889938,,,
17.649,52.84295,22.06,69.14607,22.06,9.283418,17.649,3.327981,44.119,0,44.119,0.08800017,,,,,44.122,4.021313,17.649,0.0794229,,,
17.652,52.84679,22.063,68.79977,22.063,9.247735,17.652,3.327929,44.125,0,44.125,0.08800017,,,,,44.128,4.018024,17.652,0.07933631,,,
17.654,52.85715,22.066,68.45306,22.066,9.21201,17.654,3.32778,44.132,0,44.132,0.08800017,,,,,44.135,4.014925,17.654,0.08006714,,,
17.657,52.84914,22.07,68.10635,22.07,9.176285,17.657,3.327946,44.138,0,44.138,0.08800017,,,,,44.141,4.011853,17.657,0.07992229,,,
17.659,52.84037,22.073,67.76006,22.073,9.140602,17.659,3.327853,44.145,0,44.145,0.08800017,,,,,44.148,4.008745,17.659,0.07981838,,,
17.662,52.84425,22.076,67.45361,22.076,9.104851,17.662,3.327831,44.151,0,44.151,0.08800017,,,,,44.154,4.005551,17.662,0.0804182,,,
17.664,52.84869,22.079,67.16534,22.079,9.069087,17.665,3.327893,44.157,0,44.157,0.08800017,,,,,44.161,4.002777,17.664,0.08020115,,,
17.667,52.84795,22.082,66.8774,22.082,9.033365,17.667,3.327874,44.164,0,44.164,0.08800017,,,,,44.167,3.999625,17.667,0.07929514,,,
17.67,52.83804,22.086,66.58912,22.086,8.997602,17.67,3.327825,44.17,0,44.17,0.08800017,,,,,44.173,3.996413,17.67,0.07944781,,,
17.672,52.84206,22.089,66.30083,22.089,8.961838,17.672,3.327754,44.177,0,44.177,0.08800017,,,,,44.18,3.993486,17.672,0.07987723,,,
17.675,52.84076,22.092,66.0129,22.092,8.926116,17.675,3.327815,44.183,0,44.183,0.08800017,,,,,44.186,3.990404,17.675,0.07939734,,,
17.677,52.83473,22.095,65.72462,22.095,8.890352,17.677,3.327774,44.19,0,44.19,0.08800017,,,,,44.193,3.987754,17.677,0.07986367,,,
17.68,52.832,22.099,65.43634,22.099,8.854589,17.68,3.327805,44.196,0,44.196,0.08800017,,,,,44.199,3.985067,17.68,0.08056659,,,
17.682,52.82497,22.102,65.1484,22.102,8.818867,17.683,3.327916,44.202,0,44.202,0.08800017,,,,,44.206,3.981972,17.682,0.08060581,,,
17.685,52.84815,22.105,64.86012,22.105,8.783103,17.685,3.327861,44.209,0,44.209,0.08800017,,,,,44.212,3.979331,17.685,0.07978693,,,
17.688,52.84055,22.108,64.57185,22.108,8.747339,17.688,3.327846,44.215,0,44.215,0.08800017,,,,,44.219,3.97628,17.688,0.07836083,,,
17.69,52.82718,22.111,64.28356,22.111,8.711576,17.69,3.327826,44.222,0,44.222,0.08800017,,,,,44.225,3.973599,17.69,0.07855056,,,
17.693,52.84764,22.115,63.99562,22.115,8.675854,17.693,3.327879,44.228,0,44.228,0.08800017,,,,,44.231,3.970613,17.693,0.07949331,,,
17.695,52.84405,22.118,63.7078,22.118,8.640076,17.695,3.327874,44.235,0,44.235,0.08800017,,,,,44.238,3.967601,17.695,0.07933534,,,
17.698,52.83869,22.121,63.42014,22.121,8.604293,17.698,3.328074,44.241,0,44.241,0.08800017,,,,,44.244,3.965044,17.698,0.07964795,,,
17.7,52.83703,22.124,63.13282,22.124,8.568552,17.701,3.327935,44.247,0,44.247,0.08800017,,,,,44.251,3.962122,17.7,0.07971963,,,
17.703,52.86618,22.127,62.84517,22.127,8.532768,17.703,3.327806,44.254,0,44.254,0.08800017,,,,,44.257,3.959532,17.703,0.08000901,,,
17.706,52.86283,22.131,62.55751,22.131,8.496985,17.706,3.327865,44.26,0,44.26,0.08800017,,,,,44.264,3.956706,17.706,0.08002406,,,
17.708,52.86697,22.134,62.2702,22.134,8.461245,17.708,3.327842,44.267,0,44.267,0.08800017,,,,,44.27,3.954068,17.708,0.07980531,,,
17.711,52.86479,22.137,61.98254,22.137,8.425461,17.711,3.327764,44.273,0,44.273,0.08800017,,,,,44.276,3.951346,17.711,0.07926863,,,
17.713,52.86691,22.14,61.69488,22.14,8.389678,17.713,3.327846,44.28,0,44.28,0.08800017,,,,,44.283,3.948654,17.713,0.07983513,,,
17.716,52.85838,22.144,61.40757,22.144,8.353937,17.716,3.327702,44.286,0,44.286,0.08800017,,,,,44.289,3.946126,17.716,0.07959634,,,
17.718,52.86188,22.147,61.11991,22.147,8.318153,17.719,3.327603,44.292,0,44.292,0.08800017,,,,,44.296,3.943444,17.718,0.07943913,,,
17.721,52.83589,22.15,60.83226,22.15,8.282371,17.721,3.327615,44.299,0,44.299,0.08800017,,,,,44.302,3.94106,17.721,0.07882985,,,
17.724,52.84211,22.153,60.54494,22.153,8.24663,17.724,3.327606,44.305,0,44.305,0.08800017,,,,,44.309,3.938235,17.724,0.07904643,,,
17.726,52.83347,22.156,60.25728,22.156,8.210846,17.726,3.327767,44.312,0,44.312,0.08800017,,,,,44.315,3.935927,17.726,0.07932848,,,
17.729,52.83989,22.16,59.96054,22.16,8.178608,17.729,3.327695,44.318,0,44.318,0.08800017,,,,,44.321,3.933155,17.729,0.08031309,,,
17.731,52.841,22.163,59.66145,22.163,8.147458,17.731,3.327707,44.325,0,44.325,0.08800017,,,,,44.328,3.930762,17.731,0.08051472,,,
17.734,52.85809,22.166,59.362,22.166,8.116272,17.734,3.327611,44.331,0,44.331,0.08800017,,,,,44.334,3.928119,17.734,0.08242197,,,
17.736,52.85749,22.169,59.06255,22.169,8.085086,17.737,3.327523,44.337,0,44.337,0.08800017,,,,,44.341,3.925766,17.736,0.08109438,,,
17.739,52.84062,22.172,58.7631,22.172,8.0539,17.739,3.327628,44.344,0,44.344,0.08800017,,,,,44.347,3.923211,17.739,0.07934396,,,
17.742,52.84893,22.176,58.46401,22.176,8.02275,17.742,3.327707,44.35,0,44.35,0.08800017,,,,,44.354,3.920978,17.742,0.07838386,,,
17.744,52.84747,22.179,58.16457,22.179,7.991564,17.744,3.327561,44.357,0,44.357,0.08800017,,,,,44.36,3.918321,17.744,0.07898008,,,
17.747,52.84185,22.182,57.86512,22.182,7.960378,17.747,3.327491,44.363,0,44.363,0.08800017,,,,,44.366,3.916076,17.747,0.07902211,,,
17.749,52.84204,22.185,57.56603,22.185,7.929228,17.749,3.327506,44.37,0,44.37,0.08800017,,,,,44.373,3.913511,17.749,0.07862265,,,
17.752,52.86662,22.189,57.26658,22.189,7.898042,17.752,3.327713,44.376,0,44.376,0.08800017,,,,,44.379,3.911351,17.752,0.07912265,,,
