Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,PreC pressure,,DeltaC pressure,,Fraction,,Injection,,pH,,System pressure,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,MPa,ml,MPa,ml,Fraction,ml,Injection,ml,,ml,MPa,
10.641,69.08008,,,,,21.288,7.507884,,,,,,,,,,,,,,,10.641,0.7298246,
10.656,68.0384,,,,,21.318,7.814811,,,,,,,,,,,,,,,10.656,0.7292126,
10.671,67.15092,,,,,21.348,8.137446,,,,,,,,,,,,,,,10.671,0.7284818,
10.686,66.34292,,,,,21.378,8.46221,,,,,,,,,,,,,,,10.686,0.7277583,
10.701,65.69624,,,,,21.408,8.791591,,,,,,,,,,,,,,,10.701,0.7270493,
10.716,65.05088,,,,,21.438,9.123824,,,,,,,,,,,,,,,10.716,0.7262309,
10.731,64.40669,,,,,21.468,9.458483,,,,,,,,,,,,,,,10.731,0.725328,
10.746,63.76067,,,,,21.498,9.790896,,,,,,,,,,,,,,,10.746,0.7253528,
10.761,63.11199,,,,,21.528,10.12264,,,,,,,,,,,,,,,10.761,0.7256047,
10.776,62.36674,,,,,21.558,10.45502,,,,,,,,,,,,,,,10.776,0.7250381,
10.791,61.61754,,,,,21.588,10.78563,,,,,,,,,,,,,,,10.791,0.7246775,
10.806,60.85641,,,,,21.618,11.11021,,,,,,,,,,,,,,,10.806,0.7249582,
10.821,60.09518,,,,,21.648,11.43009,,,,,,,,,,,,,,,10.821,0.7249511,
10.836,59.33373,,,,,21.678,11.74421,,,,,,,,,,,,,,,10.836,0.7246243,
10.851,58.65332,,,,,21.708,12.04706,,,,,,,,,,,,,,,10.851,0.7249252,
10.866,58.0067,,,,,21.738,12.34459,,,,,,,,,,,,,,,10.866,0.725489,
10.881,57.52461,,,,,21.768,12.62804,,,,,,,,,,,,,,,10.881,0.7250358,
10.896,57.05316,,,,,21.798,12.90733,,,,,,,,,,,,,,,10.896,0.7245606,
10.911,56.57736,,,,,21.828,13.16932,,,,,,,,,,,,,,,10.911,0.7243595,
10.926,56.10254,,,,,21.858,13.42512,,,,,,,,,,,,,,,10.926,0.7241606,
10.941,55.62912,,,,,21.888,13.66973,,,,,,,,,,,,,,,10.941,0.723965,
10.956,55.10464,,,,,21.918,13.90199,,,,,,,,,,,,,,,10.956,0.7239919,
10.971,54.54714,,,,,21.948,14.12557,,,,,,,,,,,,,,,10.971,0.7241623,
10.986,53.98656,,,,,21.978,14.33512,,,,,,,,,,,,,,,10.986,0.7239,
11.001,53.42511,,,,,22.008,14.54062,,,,,,,,,,,,,,,11.001,0.7235804,
11.016,52.85719,,,,,22.038,14.72917,,,,,,,,,,,,,,,11.016,0.7236783,
11.031,52.30862,,,,,22.069,14.91361,,,,,,,,,,,,,,,11.031,0.7237913,
11.046,51.80693,,,,,22.099,15.08681,,,,,,,,,,,,,,,11.046,0.7239408,
11.061,51.37819,,,,,22.129,15.25304,,,,,,,,,,,,,,,11.061,0.7241254,
11.076,51.01795,,,,,22.159,15.41222,,,,,,,,,,,,,,,11.076,0.7243429,
11.091,50.66043,,,,,22.189,15.56381,,,,,,,,,,,,,,,11.091,0.7238081,
11.106,50.30378,,,,,22.219,15.71245,,,,,,,,,,,,,,,11.106,0.7230244,
11.121,49.94483,,,,,22.249,15.85209,,,,,,,,,,,,,,,11.121,0.7239547,
11.136,49.57432,,,,,22.279,15.99003,,,,,,,,,,,,,,,11.136,0.7245914,
11.151,49.15732,,,,,22.309,16.12207,,,,,,,,,,,,,,,11.151,0.7238203,
11.166,48.73388,,,,,22.339,16.25084,,,,,,,,,,,,,,,11.166,0.7237492,
11.181,48.30166,,,,,22.369,16.37483,,,,,,,,,,,,,,,11.181,0.7246183,
11.196,47.87155,,,,,22.399,16.49444,,,,,,,,,,,,,,,11.196,0.7243507,
11.211,47.4425,,,,,22.429,16.61148,,,,,,,,,,,,,,,11.211,0.7234926,
11.226,47.02451,,,,,22.459,16.72098,,,,,,,,,,,,,,,11.226,0.7275952,
11.241,46.62268,,,,,22.489,16.82865,,,,,,,,,,,,,,,11.241,0.7318941,
11.256,46.34409,,,,,22.519,16.92937,,,,,,,,,,,,,,,11.256,0.73193,
11.271,46.06513,,,,,22.549,17.02749,,,,,,,,,,,,,,,11.271,0.7319318,
11.286,45.78535,,,,,22.579,17.11997,,,,,,,,,,,,,,,11.286,0.7318653,
11.301,45.50722,,,,,22.609,17.20845,,,,,,,,,,,,,,,11.301,0.7306982,
11.316,45.23041,,,,,22.639,17.2935,,,,,,,,,,,,,,,11.316,0.7286903,
11.331,44.916,,,,,22.669,17.37193,,,,,,,,,,,,,,,11.331,0.7278883,
11.347,44.59094,,,,,22.699,17.44837,,,,,,,,,,,,,,,11.347,0.727409,
11.362,44.25565,,,,,22.729,17.51683,,,,,,,,,,,,,,,11.362,0.7260529,
11.377,43.92,,,,,22.759,17.58365,,,,,,,,,,,,,,,11.377,0.7252047,
11.392,43.58339,,,,,22.789,17.64496,,,,,,,,,,,,,,,11.392,0.7259563,
11.407,43.24852,,,,,22.819,17.70335,,,,,,,,,,,,,,,11.407,0.7258435,
11.422,42.91555,,,,,22.849,17.75813,,,,,,,,,,,,,,,11.422,0.7247742,
11.437,42.65215,,,,,22.879,17.8089,,,,,,,,,,,,,,,11.437,0.7244187,
11.452,42.42011,,,,,22.909,17.85776,,,,,,,,,,,,,,,11.452,0.7243854,
11.467,42.19886,,,,,22.939,17.90232,,,,,,,,,,,,,,,11.467,0.7235591,
11.482,41.97849,,,,,22.969,17.94586,,,,,,,,,,,,,,,11.482,0.7229182,
11.497,41.75779,,,,,22.999,17.98571,,,,,,,,,,,,,,,11.497,0.7237327,
11.512,41.52757,,,,,23.029,18.02442,,,,,,,,,,,,,,,11.512,0.7240099,
11.527,41.28185,,,,,23.059,18.06102,,,,,,,,,,,,,,,11.527,0.7234153,
11.542,41.0196,,,,,23.089,18.09575,,,,,,,,,,,,,,,11.542,0.7234039,
11.557,40.74653,,,,,23.119,18.12916,,,,,,,,,,,,,,,11.557,0.7237766,
11.572,40.47346,,,,,23.149,18.16088,,,,,,,,,,,,,,,11.572,0.723222,
11.587,40.20037,,,,,23.179,18.19211,,,,,,,,,,,,,,,11.587,0.7225808,
11.602,39.92624,,,,,23.21,18.22147,,,,,,,,,,,,,,,11.602,0.7235706,
11.617,39.67675,,,,,23.24,18.25046,,,,,,,,,,,,,,,11.617,0.7240793,
11.632,39.48662,,,,,23.27,18.27847,,,,,,,,,,,,,,,11.632,0.7234308,
11.647,39.30038,,,,,23.3,18.30587,,,,,,,,,,,,,,,11.647,0.723203,
11.662,39.11793,,,,,23.33,18.33264,,,,,,,,,,,,,,,11.662,0.72338,
11.677,38.93547,,,,,23.36,18.3588,,,,,,,,,,,,,,,11.677,0.7231517,
11.692,38.75299,,,,,23.39,18.38471,,,,,,,,,,,,,,,11.692,0.7227799,
11.707,38.55338,,,,,23.42,18.40938,,,,,,,,,,,,,,,11.707,0.7231666,
11.722,38.34845,,,,,23.45,18.43377,,,,,,,,,,,,,,,11.722,0.7234118,
11.737,38.12465,,,,,23.48,18.45718,,,,,,,,,,,,,,,11.737,0.7229949,
11.752,37.90018,,,,,23.51,18.47997,,,,,,,,,,,,,,,11.752,0.7241722,
11.767,37.67471,,,,,23.54,18.50185,,,,,,,,,,,,,,,11.767,0.7275786,
11.782,37.44923,,,,,23.57,18.52267,,,,,,,,,,,,,,,11.782,0.7293622,
11.797,37.22374,,,,,23.6,18.54286,,,,,,,,,,,,,,,11.797,0.730257,
11.812,37.04915,,,,,23.63,18.56137,,,,,,,,,,,,,,,11.812,0.7301873,
11.827,36.88341,,,,,23.66,18.57945,,,,,,,,,,,,,,,11.827,0.7298613,
11.842,36.73105,,,,,23.69,18.59571,,,,,,,,,,,,,,,11.842,0.7285151,
11.857,36.57858,,,,,23.72,18.61136,,,,,,,,,,,,,,,11.857,0.7273751,
11.872,36.42585,,,,,23.75,18.6257,,,,,,,,,,,,,,,11.872,0.7266568,
11.887,36.26321,,,,,23.78,18.63917,,,,,,,,,,,,,,,11.887,0.7255452,
11.902,36.09274,,,,,23.81,18.65188,,,,,,,,,,,,,,,11.902,0.7241213,
11.917,35.90791,,,,,23.84,18.66358,,,,,,,,,,,,,,,11.917,0.7244516,
11.932,35.71914,,,,,23.87,18.67496,,,,,,,,,,,,,,,11.932,0.7252294,
11.947,35.53166,,,,,23.9,18.68548,,,,,,,,,,,,,,,11.947,0.7241096,
11.962,35.34402,,,,,23.93,18.69581,,,,,,,,,,,,,,,11.962,0.723316,
11.977,35.15594,,,,,23.96,18.70548,,,,,,,,,,,,,,,11.977,0.7235698,
11.992,34.98871,,,,,23.99,18.71503,,,,,,,,,,,,,,,11.992,0.723422,
12.007,34.84563,,,,,24.02,18.72441,,,,,,,,,,,,,,,12.007,0.7228088,
12.022,34.71046,,,,,24.05,18.7335,,,,,,,,,,,,,,,12.022,0.7232032,
12.037,34.57878,,,,,24.08,18.74246,,,,,,,,,,,,,,,12.037,0.7240428,
12.052,34.4476,,,,,24.11,18.75103,,,,,,,,,,,,,,,12.052,0.7234297,
12.067,34.31401,,,,,24.14,18.75948,,,,,,,,,,,,,,,12.067,0.7228158,
12.082,34.16591,,,,,24.17,18.7674,,,,,,,,,,,,,,,12.082,0.7229018,
12.097,34.01125,,,,,24.2,18.77507,,,,,,,,,,,,,,,12.097,0.7226903,
12.112,33.84535,,,,,24.23,18.78228,,,,,,,,,,,,,,,12.112,0.7219708,
12.127,33.67968,,,,,24.26,18.78896,,,,,,,,,,,,,,,12.127,0.7220776,
12.142,33.51421,,,,,24.29,18.79526,,,,,,,,,,,,,,,12.142,0.7227277,
12.157,33.34916,,,,,24.32,18.80089,,,,,,,,,,,,,,,12.157,0.7223833,
12.172,33.18572,,,,,24.35,18.80633,,,,,,,,,,,,,,,12.172,0.7219002,
12.187,33.04725,,,,,24.381,18.81095,,,,,,,,,,,,,,,12.187,0.7224436,
12.202,32.91597,,,,,24.411,18.8154,,,,,,,,,,,,,,,12.202,0.7226607,
12.217,32.80338,,,,,24.441,18.8194,,,,,,,,,,,,,,,12.217,0.7220337,
12.232,32.69088,,,,,24.471,18.82308,,,,,,,,,,,,,,,12.232,0.722044,
12.247,32.57846,,,,,24.501,18.82645,,,,,,,,,,,,,,,12.247,0.7226678,
12.262,32.45531,,,,,24.531,18.82943,,,,,,,,,,,,,,,12.262,0.7222913,
12.277,32.32829,,,,,24.561,18.83224,,,,,,,,,,,,,,,12.277,0.7215582,
12.292,32.18756,,,,,24.591,18.83457,,,,,,,,,,,,,,,12.292,0.7221704,
12.307,32.04626,,,,,24.621,18.83681,,,,,,,,,,,,,,,12.307,0.7225859,
12.322,31.90452,,,,,24.651,18.83876,,,,,,,,,,,,,,,12.322,0.7219614,
12.337,31.76288,,,,,24.681,18.84056,,,,,,,,,,,,,,,12.337,0.7228223,
12.352,31.62133,,,,,24.711,18.84214,,,,,,,,,,,,,,,12.352,0.7257257,
12.367,31.49117,,,,,24.741,18.8436,,,,,,,,,,,,,,,12.367,0.7276318,
12.382,31.36715,,,,,24.771,18.845,,,,,,,,,,,,,,,12.382,0.7290002,
12.397,31.26557,,,,,24.801,18.84624,,,,,,,,,,,,,,,12.397,0.7289525,
12.412,31.16723,,,,,24.831,18.84746,,,,,,,,,,,,,,,12.412,0.7286099,
12.427,31.06859,,,,,24.861,18.84857,,,,,,,,,,,,,,,12.427,0.7274382,
12.442,30.96589,,,,,24.891,18.8496,,,,,,,,,,,,,,,12.442,0.7265968,
12.457,30.85488,,,,,24.921,18.85045,,,,,,,,,,,,,,,12.457,0.726433,
12.472,30.73707,,,,,24.951,18.85144,,,,,,,,,,,,,,,12.472,0.7258801,
12.487,30.61389,,,,,24.981,18.85254,,,,,,,,,,,,,,,12.487,0.7250181,
12.502,30.49098,,,,,25.011,18.8538,,,,,,,,,,,,,,,12.502,0.7246473,
12.517,30.36813,,,,,25.041,18.85511,,,,,,,,,,,,,,,12.517,0.724412,
12.532,30.24441,,,,,25.071,18.8566,,,,,,,,,,,,,,,12.532,0.7237826,
12.547,30.12496,,,,,25.101,18.85811,,,,,,,,,,,,,,,12.547,0.7233914,
12.562,30.01936,,,,,25.131,18.85966,,,,,,,,,,,,,,,12.562,0.7237698,
12.577,29.92207,,,,,25.161,18.86118,,,,,,,,,,,,,,,12.577,0.7236582,
12.592,29.83432,,,,,25.191,18.86266,,,,,,,,,,,,,,,12.592,0.7229835,
12.607,29.74686,,,,,25.221,18.86402,,,,,,,,,,,,,,,12.607,0.7230455,
12.622,29.65954,,,,,25.251,18.86532,,,,,,,,,,,,,,,12.622,0.7234326,
12.638,29.55746,,,,,25.281,18.86685,,,,,,,,,,,,,,,12.638,0.7227967,
12.653,29.45249,,,,,25.311,18.86886,,,,,,,,,,,,,,,12.653,0.7222544,
12.668,29.33876,,,,,25.341,18.87506,,,,,,,,,,,,,,,12.668,0.7228275,
12.683,29.22513,,,,,25.371,18.87881,,,,,,,,,,,,,,,12.683,0.7228783,
12.698,29.11165,,,,,25.401,18.88247,,,,,,,,,,,,,,,12.698,0.7220621,
12.713,28.99853,,,,,25.431,18.8764,,,,,,,,,,,,,,,12.713,0.7219352,
12.728,28.88567,,,,,25.461,18.87457,,,,,,,,,,,,,,,12.728,0.7222639,
12.743,28.7857,,,,,25.491,18.87416,,,,,,,,,,,,,,,12.743,0.7218009,
12.758,28.68955,,,,,25.522,18.87639,,,,,,,,,,,,,,,12.758,0.721258,
12.773,28.60987,,,,,25.552,18.87855,,,,,,,,,,,,,,,12.773,0.7223468,
12.788,28.53017,,,,,25.582,18.87964,,,,,,,,,,,,,,,12.788,0.7229107,
12.803,28.45042,,,,,25.612,18.88001,,,,,,,,,,,,,,,12.803,0.7221327,
12.818,28.36324,,,,,25.642,18.88011,,,,,,,,,,,,,,,12.818,0.7218246,
12.833,28.26888,,,,,25.672,18.8802,,,,,,,,,,,,,,,12.833,0.7219702,
12.848,28.1694,,,,,25.702,18.88026,,,,,,,,,,,,,,,12.848,0.721717,
12.863,28.06801,,,,,25.732,18.88034,,,,,,,,,,,,,,,12.863,0.7213157,
12.878,27.96696,,,,,25.762,18.88055,,,,,,,,,,,,,,,12.878,0.722035,
12.893,27.86587,,,,,25.792,18.88078,,,,,,,,,,,,,,,12.893,0.7225833,
12.908,27.76453,,,,,25.822,18.88112,,,,,,,,,,,,,,,12.908,0.7221857,
12.923,27.66955,,,,,25.852,18.88148,,,,,,,,,,,,,,,12.923,0.7221143,
12.938,27.58344,,,,,25.882,18.89349,,,,,,,,,,,,,,,12.938,0.7224993,
12.953,27.50597,,,,,25.912,18.89923,,,,,,,,,,,,,,,12.953,0.7230519,
12.968,27.43349,,,,,25.942,18.90211,,,,,,,,,,,,,,,12.968,0.7237012,
12.983,27.36149,,,,,25.972,18.89626,,,,,,,,,,,,,,,12.983,0.7268423,
12.998,27.28852,,,,,26.002,18.88923,,,,,,,,,,,,,,,12.998,0.7299297,
13.013,27.20544,,,,,26.032,18.88588,,,,,,,,,,,,,,,13.013,0.7289441,
13.028,27.11922,,,,,26.062,18.88593,,,,,,,,,,,,,,,13.028,0.7280448,
13.043,27.02664,,,,,26.092,18.88628,,,,,,,,,,,,,,,13.043,0.7273209,
13.058,26.9334,,,,,26.122,18.8853,,,,,,,,,,,,,,,13.058,0.7265511,
13.073,26.83963,,,,,26.152,18.88375,,,,,,,,,,,,,,,13.073,0.7257434,
13.088,26.74651,,,,,26.182,18.88205,,,,,,,,,,,,,,,13.088,0.7231757,
13.103,26.65363,,,,,26.212,18.88052,,,,,,,,,,,,,,,13.103,0.720131,
13.118,26.57252,,,,,26.242,18.87927,,,,,,,,,,,,,,,13.118,0.7183897,
13.133,26.49463,,,,,26.272,18.87828,,,,,,,,,,,,,,,13.133,0.717439,
13.148,26.42692,,,,,26.302,18.87745,,,,,,,,,,,,,,,13.148,0.7189846,
13.163,26.35882,,,,,26.332,18.87669,,,,,,,,,,,,,,,13.163,0.7208465,
13.178,26.29025,,,,,26.362,18.87628,,,,,,,,,,,,,,,13.178,0.7230951,
13.193,26.21576,,,,,26.392,18.87599,,,,,,,,,,,,,,,13.193,0.7249048,
13.208,26.13851,,,,,26.422,18.87587,,,,,,,,,,,,,,,13.208,0.7265103,
13.223,26.05205,,,,,26.452,18.87593,,,,,,,,,,,,,,,13.223,0.7261435,
13.238,25.96451,,,,,26.482,18.87613,,,,,,,,,,,,,,,13.238,0.7255081,
13.253,25.87687,,,,,26.512,18.87629,,,,,,,,,,,,,,,13.253,0.7245951,
13.268,25.78946,,,,,26.542,18.87635,,,,,,,,,,,,,,,13.268,0.7240163,
13.283,25.70245,,,,,26.572,18.87637,,,,,,,,,,,,,,,13.283,0.7240176,
13.298,25.62411,,,,,26.602,18.87615,,,,,,,,,,,,,,,13.298,0.7241609,
13.313,25.55184,,,,,26.632,18.87594,,,,,,,,,,,,,,,13.313,0.7244037,
13.328,25.489,,,,,26.662,18.87568,,,,,,,,,,,,,,,13.328,0.7250128,
13.343,25.42805,,,,,26.693,18.87542,,,,,,,,,,,,,,,13.343,0.725678,
13.358,25.36631,,,,,26.723,18.87521,,,,,,,,,,,,,,,13.358,0.7258963,
13.373,25.30226,,,,,26.753,18.87491,,,,,,,,,,,,,,,13.373,0.7260651,
13.388,25.23229,,,,,26.783,18.87481,,,,,,,,,,,,,,,13.388,0.7261064,
13.403,25.15762,,,,,26.813,18.87459,,,,,,,,,,,,,,,13.403,0.7257823,
13.418,25.07829,,,,,26.843,18.87445,,,,,,,,,,,,,,,13.418,0.7250957,
13.433,24.99974,,,,,26.873,18.87436,,,,,,,,,,,,,,,13.433,0.7245845,
13.448,24.92144,,,,,26.903,18.87442,,,,,,,,,,,,,,,13.448,0.7241357,
13.463,24.84193,,,,,26.933,18.87469,,,,,,,,,,,,,,,13.463,0.7231306,
13.478,24.76538,,,,,26.963,18.87502,,,,,,,,,,,,,,,13.478,0.7224279,
13.493,24.70168,,,,,26.993,18.87552,,,,,,,,,,,,,,,13.493,0.7231421,
13.508,24.64039,,,,,27.023,18.8761,,,,,,,,,,,,,,,13.508,0.7234513,
13.523,24.58257,,,,,27.053,18.87676,,,,,,,,,,,,,,,13.523,0.7231759,
13.538,24.52525,,,,,27.083,18.8775,,,,,,,,,,,,,,,13.538,0.7233247,
13.553,24.46824,,,,,27.113,18.8785,,,,,,,,,,,,,,,13.553,0.723707,
13.568,24.40311,,,,,27.143,18.8798,,,,,,,,,,,,,,,13.568,0.7263817,
13.583,24.33587,,,,,27.173,18.88124,,,,,,,,,,,,,,,13.583,0.7292085,
13.598,24.26165,,,,,27.203,18.88266,,,,,,,,,,,,,,,13.598,0.7298524,
13.613,24.18727,,,,,27.233,18.884,,,,,,,,,,,,,,,13.613,0.7299405,
13.628,24.11259,,,,,27.263,18.88518,,,,,,,,,,,,,,,13.628,0.7288523,
13.643,24.0385,,,,,27.293,18.88643,,,,,,,,,,,,,,,13.643,0.7276918,
13.658,23.96488,,,,,27.323,18.8876,,,,,,,,,,,,,,,13.658,0.7264733,
13.673,23.89839,,,,,27.353,18.88872,,,,,,,,,,,,,,,13.673,0.7249606,
13.688,23.83416,,,,,27.383,18.8898,,,,,,,,,,,,,,,13.688,0.7233674,
13.703,23.78103,,,,,27.413,18.8909,,,,,,,,,,,,,,,13.703,0.7235136,
13.718,23.72783,,,,,27.443,18.89196,,,,,,,,,,,,,,,13.718,0.723459,
13.733,23.67435,,,,,27.473,18.89285,,,,,,,,,,,,,,,13.733,0.7227289,
13.748,23.61983,,,,,27.503,18.89367,,,,,,,,,,,,,,,13.748,0.7224557,
13.763,23.56409,,,,,27.533,18.89452,,,,,,,,,,,,,,,13.763,0.7227098,
13.778,23.49943,,,,,27.563,18.89543,,,,,,,,,,,,,,,13.778,0.7222081,
13.793,23.43045,,,,,27.593,18.8962,,,,,,,,,,,,,,,13.793,0.7213413,
13.808,23.36218,,,,,27.623,18.89681,,,,,,,,,,,,,,,13.808,0.7213054,
13.823,23.29389,,,,,27.653,18.89733,,,,,,,,,,,,,,,13.823,0.7213122,
13.838,23.22501,,,,,27.683,18.89782,,,,,,,,,,,,,,,13.838,0.7211065,
13.853,23.16011,,,,,27.713,18.89821,,,,,,,,,,,,,,,13.853,0.7209495,
13.868,23.10181,,,,,27.743,18.89843,,,,,,,,,,,,,,,13.868,0.7208731,
13.883,23.04834,,,,,27.773,18.89858,,,,,,,,,,,,,,,13.883,0.7200701,
13.898,22.99836,,,,,27.803,18.8987,,,,,,,,,,,,,,,13.898,0.7187462,
13.913,22.94889,,,,,27.834,18.8989,,,,,,,,,,,,,,,13.913,0.7189246,
13.928,22.89938,,,,,27.864,18.89923,,,,,,,,,,,,,,,13.928,0.7194036,
13.944,22.8465,,,,,27.894,18.89971,,,,,,,,,,,,,,,13.944,0.7194376,
13.959,22.79058,,,,,27.924,18.90017,,,,,,,,,,,,,,,13.959,0.7194504,
13.974,22.72702,,,,,27.954,18.90053,,,,,,,,,,,,,,,13.974,0.7194093,
13.989,22.66288,,,,,27.984,18.90084,,,,,,,,,,,,,,,13.989,0.7190439,
14.004,22.59812,,,,,28.014,18.90086,,,,,,,,,,,,,,,14.004,0.7183412,
14.019,22.53394,,,,,28.044,18.90044,,,,,,,,,,,,,,,14.019,0.7182514,
14.034,22.46998,,,,,28.074,18.89929,,,,,,,,,,,,,,,14.034,0.7183875,
14.049,22.41363,,,,,28.104,18.89715,,,,,,,,,,,,,,,14.049,0.7182491,
14.064,22.35955,,,,,28.134,18.89351,,,,,,,,,,,,,,,14.064,0.7181222,
14.079,22.31333,,,,,28.164,18.88778,,,,,,,,,,,,,,,14.079,0.7181067,
14.094,22.26677,,,,,28.194,18.87927,,,,,,,,,,,,,,,14.094,0.7180212,
14.109,22.2197,,,,,28.224,18.86684,,,,,,,,,,,,,,,14.109,0.7178304,
14.124,22.17127,,,,,28.254,18.8494,,,,,,,,,,,,,,,14.124,0.7178198,
14.139,22.1221,,,,,28.284,18.82645,,,,,,,,,,,,,,,14.139,0.7179097,
14.154,22.0632,,,,,28.314,18.79803,,,,,,,,,,,,,,,14.154,0.7190756,
14.169,22.00284,,,,,28.344,18.76485,,,,,,,,,,,,,,,14.169,0.7205563,
14.184,21.94332,,,,,28.374,18.72912,,,,,,,,,,,,,,,14.184,0.7233348,
14.199,21.88347,,,,,28.404,18.69554,,,,,,,,,,,,,,,14.199,0.7249978,
14.214,21.82286,,,,,28.434,18.67286,,,,,,,,,,,,,,,14.214,0.7241467,
14.229,21.7673,,,,,28.464,18.67726,,,,,,,,,,,,,,,14.229,0.7233055,
14.244,21.71588,,,,,28.494,18.73691,,,,,,,,,,,,,,,14.244,0.7224721,
14.259,21.67037,,,,,28.524,18.88823,,,,,,,,,,,,,,,14.259,0.7215902,
14.274,21.62667,,,,,28.554,19.17404,,,,,,,,,,,,,,,14.274,0.720695,
14.289,21.58389,,,,,28.584,19.63886,,,,,,,,,,,,,,,14.289,0.7200018,
14.304,21.54063,,,,,28.614,20.31738,,,,,,,,,,,,,,,14.304,0.7192744,
14.319,21.49563,,,,,28.644,21.22449,,,,,,,,,,,,,,,14.319,0.718421,
14.334,21.4456,,,,,28.674,22.34811,,,,,,,,,,,,,,,14.334,0.71782,
14.349,21.3896,,,,,28.704,23.69193,,,,,,,,,,,,,,,14.349,0.7175189,
14.364,21.3332,,,,,28.734,25.20802,,,,,,,,,,,,,,,14.364,0.717061,
14.379,21.27661,,,,,28.764,26.86459,,,,,,,,,,,,,,,14.379,0.7165281,
14.394,21.22093,,,,,28.794,28.62639,,,,,,,,,,,,,,,14.394,0.7164289,
14.409,21.16557,,,,,28.824,30.47552,,,,,,,,,,,,,,,14.409,0.7163765,
14.424,21.11179,,,,,28.854,32.38982,,,,,,,,,,,,,,,14.424,0.7163684,
14.439,21.06275,,,,,28.884,34.34152,,,,,,,,,,,,,,,14.439,0.7161305,
14.454,21.0219,,,,,28.914,36.32867,,,,,,,,,,,,,,,14.454,0.7154956,
14.469,20.98074,,,,,28.944,38.32446,,,,,,,,,,,,,,,14.469,0.7154043,
14.484,20.93936,,,,,28.974,40.32504,,,,,,,,,,,,,,,14.484,0.7156996,
14.499,20.89773,,,,,29.005,42.30927,,,,,,,,,,,,,,,14.499,0.7158216,
14.514,20.85569,,,,,29.035,44.28017,,,,,,,,,,,,,,,14.514,0.7158845,
14.529,20.80286,,,,,29.065,46.22707,,,,,,,,,,,,,,,14.529,0.7152515,
14.544,20.75024,,,,,29.095,48.14238,,,,,,,,,,,,,,,14.544,0.7148349,
14.559,20.69816,,,,,29.125,50.02574,,,,,,,,,,,,,,,14.559,0.7149912,
14.574,20.64573,,,,,29.155,51.87279,,,,,,,,,,,,,,,14.574,0.7151533,
14.589,20.59294,,,,,29.185,53.68071,,,,,,,,,,,,,,,14.589,0.7153214,
14.604,20.54303,,,,,29.215,55.44249,,,,,,,,,,,,,,,14.604,0.715469,
14.619,20.49418,,,,,29.245,57.16888,,,,,,,,,,,,,,,14.619,0.7156093,
14.634,20.45557,,,,,29.275,58.85279,,,,,,,,,,,,,,,14.634,0.7151281,
14.649,20.41769,,,,,29.305,60.49188,,,,,,,,,,,,,,,14.649,0.7147959,
14.664,20.3802,,,,,29.335,62.0872,,,,,,,,,,,,,,,14.664,0.7153121,
14.679,20.34253,,,,,29.365,63.64097,,,,,,,,,,,,,,,14.679,0.7157515,
14.694,20.3046,,,,,29.395,65.14883,,,,,,,,,,,,,,,14.694,0.7160767,
14.709,20.26406,,,,,29.425,66.60499,,,,,,,,,,,,,,,14.709,0.7164257,
14.724,20.22205,,,,,29.455,68.0192,,,,,,,,,,,,,,,14.724,0.7167883,
14.739,20.17936,,,,,29.485,69.39054,,,,,,,,,,,,,,,14.739,0.7164881,
14.754,20.1366,,,,,29.515,70.71699,,,,,,,,,,,,,,,14.754,0.7164344,
14.769,20.09426,,,,,29.545,71.99709,,,,,,,,,,,,,,,14.769,0.7201598,
14.784,20.05262,,,,,29.575,73.23474,,,,,,,,,,,,,,,14.784,0.7231911,
14.799,20.01254,,,,,29.605,74.42741,,,,,,,,,,,,,,,14.799,0.7246709,
14.814,19.97866,,,,,29.635,75.5759,,,,,,,,,,,,,,,14.814,0.725334,
14.829,19.94991,,,,,29.665,76.67555,,,,,,,,,,,,,,,14.829,0.7253246,
14.844,19.92072,,,,,29.695,77.73423,,,,,,,,,,,,,,,14.844,0.7243931,
14.859,19.89142,,,,,29.725,78.74744,,,,,,,,,,,,,,,14.859,0.7231656,
14.874,19.87253,,,,,29.755,79.71889,,,,,,,,,,,,,,,14.874,0.7233296,
14.889,19.87354,,,,,29.785,80.65222,,,,,,,,,,,,,,,14.889,0.7234352,
14.904,19.94581,,,,,29.815,81.54671,,,,,,,,,,,,,,,14.904,0.7233264,
14.919,20.01764,,,,,29.845,82.40855,,,,,,,,,,,,,,,14.919,0.7233306,
14.934,20.08893,,,,,29.875,83.23123,,,,,,,,,,,,,,,14.934,0.7234702,
14.949,20.16096,,,,,29.905,84.02741,,,,,,,,,,,,,,,14.949,0.7234044,
14.964,20.23337,,,,,29.935,84.79231,,,,,,,,,,,,,,,14.964,0.7232355,
14.979,20.30621,,,,,29.965,85.53226,,,,,,,,,,,,,,,14.979,0.7229177,
14.994,20.38066,,,,,29.995,86.24753,,,,,,,,,,,,,,,14.994,0.7226543,
15.009,20.46617,,,,,30.025,86.9399,,,,,,,,,,,,,,,15.009,0.722882,
15.024,20.55112,,,,,30.055,87.61148,,,,,,,,,,,,,,,15.024,0.7231791,
