Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,
35.592,2.684067,44.49,4.075964,35.592,4.264983,,,,,,,,,,,
35.594,2.682636,44.492,4.070253,35.594,4.266008,,,,,,,,,,,
35.596,2.681202,44.495,4.07298,35.596,4.267036,,,,,,,,,,,
35.598,2.679768,44.498,4.067868,35.598,4.268063,,,,,,,,,,,
35.6,2.678337,44.5,4.042609,35.6,4.269089,,,,,,,,,,,
35.602,2.676903,44.503,4.053996,35.602,4.270116,,,,,,,,,,,
35.604,2.675469,44.505,4.052531,35.604,4.271143,,,,,,,,,,,
35.606,2.674091,44.508,4.050347,35.606,4.27217,,,,,,,,,,,
35.608,2.672758,44.51,4.026191,35.608,4.273198,,,,,,,,,,,
35.61,2.671425,44.513,4.007027,35.61,4.274226,,,,,,,,,,,
35.612,2.670095,44.516,4.017224,35.612,4.275253,,,,,,,,,,,
35.614,2.668762,44.518,3.993183,35.614,4.276281,,,,,,,,,,,
35.616,2.667429,44.521,3.990905,35.616,4.277309,,,,,,,,,,,
35.618,2.666099,44.523,3.977486,35.618,4.278336,,,,,,,,,,,
35.621,2.664766,44.526,4.019619,35.621,4.279364,,,,,,,,,,,
35.623,2.663433,44.528,3.978608,35.623,4.280393,,,,,,,,,,,
35.625,2.662103,44.531,3.972647,35.625,4.281419,,,,,,,,,,,
35.627,2.66077,44.533,4.008003,35.627,4.282447,,,,,,,,,,,
35.629,2.659437,44.536,3.974597,35.629,4.283476,,,,,,,,,,,
35.631,2.658107,44.539,3.944578,35.631,4.284503,,,,,,,,,,,
35.633,2.656774,44.541,3.932656,35.633,4.285531,,,,,,,,,,,
35.635,2.655441,44.544,3.94292,35.635,4.286559,,,,,,,,,,,
35.637,2.654111,44.546,3.94599,35.637,4.287586,,,,,,,,,,,
35.639,2.652763,44.549,3.916025,35.639,4.288609,,,,,,,,,,,
35.641,2.651376,44.551,3.926204,35.641,4.289619,,,,,,,,,,,
35.643,2.649993,44.554,3.919387,35.643,4.290627,,,,,,,,,,,
35.645,2.648606,44.556,3.922741,35.645,4.291638,,,,,,,,,,,
35.647,2.64722,44.559,3.926776,35.647,4.292648,,,,,,,,,,,
35.649,2.645836,44.562,3.911904,35.649,4.293657,,,,,,,,,,,
35.651,2.644449,44.564,3.890648,35.651,4.294667,,,,,,,,,,,
35.653,2.643065,44.567,3.895822,35.653,4.295676,,,,,,,,,,,
35.655,2.641679,44.569,3.884416,35.655,4.296686,,,,,,,,,,,
35.657,2.640292,44.572,3.877601,35.657,4.297696,,,,,,,,,,,
35.659,2.638908,44.574,3.860552,35.659,4.298705,,,,,,,,,,,
35.661,2.637522,44.577,3.847478,35.661,4.299715,,,,,,,,,,,
35.664,2.636135,44.579,3.845878,35.664,4.300725,,,,,,,,,,,
35.666,2.634751,44.582,3.871307,35.666,4.301733,,,,,,,,,,,
35.668,2.633365,44.585,3.848134,35.668,4.302744,,,,,,,,,,,
35.67,2.631978,44.587,3.816794,35.67,4.303754,,,,,,,,,,,
35.672,2.630595,44.59,3.857563,35.672,4.304763,,,,,,,,,,,
35.674,2.629415,44.592,3.843163,35.674,4.305734,,,,,,,,,,,
35.676,2.628236,44.595,3.801615,35.676,4.306705,,,,,,,,,,,
35.678,2.627059,44.597,3.818556,35.678,4.307674,,,,,,,,,,,
35.68,2.625879,44.6,3.815337,35.68,4.308646,,,,,,,,,,,
35.682,2.6247,44.603,3.829007,35.682,4.309617,,,,,,,,,,,
35.684,2.623523,44.605,3.784976,35.684,4.310586,,,,,,,,,,,
35.686,2.622343,44.608,3.798678,35.686,4.311558,,,,,,,,,,,
35.688,2.621164,44.61,3.804768,35.688,4.312529,,,,,,,,,,,
35.69,2.619987,44.613,3.767401,35.69,4.313498,,,,,,,,,,,
35.692,2.618807,44.615,3.764315,35.692,4.314469,,,,,,,,,,,
35.694,2.617628,44.618,3.78971,35.694,4.315441,,,,,,,,,,,
35.696,2.616451,44.62,3.784807,35.696,4.31641,,,,,,,,,,,
35.698,2.615271,44.623,3.762093,35.698,4.317381,,,,,,,,,,,
35.7,2.614092,44.626,3.773206,35.7,4.318353,,,,,,,,,,,
35.702,2.612915,44.628,3.738962,35.702,4.319322,,,,,,,,,,,
35.704,2.611735,44.631,3.744832,35.704,4.320293,,,,,,,,,,,
35.707,2.610565,44.633,3.738649,35.707,4.321228,,,,,,,,,,,
35.709,2.609399,44.636,3.720527,35.709,4.322149,,,,,,,,,,,
35.711,2.608232,44.638,3.720916,35.711,4.323072,,,,,,,,,,,
35.713,2.607064,44.641,3.739002,35.713,4.323996,,,,,,,,,,,
35.715,2.605899,44.643,3.729461,35.715,4.324917,,,,,,,,,,,
35.717,2.604732,44.646,3.730529,35.717,4.32584,,,,,,,,,,,
35.719,2.603564,44.649,3.750424,35.719,4.326764,,,,,,,,,,,
35.721,2.602399,44.651,3.708911,35.721,4.327685,,,,,,,,,,,
35.723,2.601231,44.654,3.737274,35.723,4.328608,,,,,,,,,,,
35.725,2.600064,44.656,3.71841,35.725,4.329532,,,,,,,,,,,
35.727,2.598898,44.659,3.691952,35.727,4.330453,,,,,,,,,,,
35.729,2.597731,44.661,3.697403,35.729,4.331376,,,,,,,,,,,
35.731,2.596563,44.664,3.713592,35.731,4.332299,,,,,,,,,,,
35.733,2.595398,44.667,3.67861,35.733,4.333221,,,,,,,,,,,
35.735,2.594231,44.669,3.671595,35.735,4.334144,,,,,,,,,,,
35.737,2.593063,44.672,3.653615,35.737,4.335067,,,,,,,,,,,
35.739,2.592051,44.674,3.653275,35.739,4.335963,,,,,,,,,,,
35.741,2.59121,44.677,3.631595,35.741,4.33683,,,,,,,,,,,
35.743,2.590368,44.679,3.647985,35.743,4.337697,,,,,,,,,,,
35.745,2.589529,44.682,3.665302,35.745,4.338563,,,,,,,,,,,
35.747,2.588687,44.684,3.677821,35.747,4.33943,,,,,,,,,,,
35.75,2.587846,44.687,3.630064,35.75,4.340298,,,,,,,,,,,
35.752,2.587006,44.69,3.629232,35.752,4.341163,,,,,,,,,,,
35.754,2.586165,44.692,3.620156,35.754,4.342031,,,,,,,,,,,
35.756,2.585324,44.695,3.641843,35.756,4.342898,,,,,,,,,,,
35.758,2.584484,44.697,3.650996,35.758,4.343764,,,,,,,,,,,
35.76,2.583643,44.7,3.629425,35.76,4.344631,,,,,,,,,,,
35.762,2.582802,44.702,3.628434,35.762,4.345498,,,,,,,,,,,
35.764,2.581962,44.705,3.621677,35.764,4.346364,,,,,,,,,,,
35.766,2.581121,44.707,3.583051,35.766,4.347231,,,,,,,,,,,
35.768,2.580279,44.71,3.575999,35.768,4.348099,,,,,,,,,,,
35.77,2.57944,44.713,3.596426,35.77,4.348964,,,,,,,,,,,
35.772,2.578603,44.715,3.595208,35.772,4.349816,,,,,,,,,,,
35.774,2.577785,44.718,3.562102,35.774,4.350605,,,,,,,,,,,
35.776,2.576968,44.72,3.578125,35.776,4.351394,,,,,,,,,,,
35.778,2.576149,44.723,3.576749,35.778,4.352183,,,,,,,,,,,
35.78,2.575331,44.725,3.563203,35.78,4.352973,,,,,,,,,,,
35.782,2.574514,44.728,3.564915,35.782,4.35376,,,,,,,,,,,
35.784,2.573696,44.73,3.543836,35.784,4.35455,,,,,,,,,,,
35.786,2.572878,44.733,3.535797,35.786,4.355339,,,,,,,,,,,
35.788,2.572061,44.736,3.529461,35.788,4.356127,,,,,,,,,,,
35.79,2.571243,44.738,3.534072,35.79,4.356916,,,,,,,,,,,
35.792,2.570424,44.741,3.54167,35.792,4.357706,,,,,,,,,,,
35.795,2.569607,44.743,3.542521,35.795,4.358494,,,,,,,,,,,
35.797,2.568789,44.746,3.55141,35.797,4.359283,,,,,,,,,,,
35.799,2.567971,44.748,3.55969,35.799,4.360073,,,,,,,,,,,
35.801,2.567154,44.751,3.555449,35.801,4.36086,,,,,,,,,,,
35.803,2.566336,44.754,3.515172,35.803,4.36165,,,,,,,,,,,
35.805,2.565517,44.756,3.510346,35.805,4.362439,,,,,,,,,,,
35.807,2.564697,44.759,3.497141,35.807,4.36316,,,,,,,,,,,
35.809,2.563874,44.761,3.500299,35.809,4.363878,,,,,,,,,,,
35.811,2.563052,44.764,3.481059,35.811,4.364596,,,,,,,,,,,
35.813,2.562231,44.766,3.496584,35.813,4.365313,,,,,,,,,,,
35.815,2.561408,44.769,3.502771,35.815,4.36603,,,,,,,,,,,
35.817,2.560586,44.771,3.493817,35.817,4.366748,,,,,,,,,,,
35.819,2.559765,44.774,3.474578,35.819,4.367465,,,,,,,,,,,
35.821,2.558942,44.777,3.494712,35.821,4.368183,,,,,,,,,,,
35.823,2.55812,44.779,3.479529,35.823,4.368901,,,,,,,,,,,
35.825,2.557299,44.782,3.48172,35.825,4.369617,,,,,,,,,,,
35.827,2.556476,44.784,3.510087,35.827,4.370335,,,,,,,,,,,
35.829,2.555654,44.787,3.457382,35.829,4.371053,,,,,,,,,,,
35.831,2.554833,44.789,3.435718,35.831,4.37177,,,,,,,,,,,
35.833,2.55401,44.792,3.446697,35.833,4.372488,,,,,,,,,,,
35.835,2.553188,44.794,3.467899,35.835,4.373206,,,,,,,,,,,
35.838,2.552367,44.797,3.462008,35.838,4.373922,,,,,,,,,,,
35.84,2.551492,44.8,3.451668,35.84,4.374623,,,,,,,,,,,
35.842,2.550588,44.802,3.458152,35.842,4.375314,,,,,,,,,,,
35.844,2.549686,44.805,3.436674,35.844,4.376003,,,,,,,,,,,
35.846,2.548782,44.807,3.440994,35.846,4.376694,,,,,,,,,,,
35.848,2.547878,44.81,3.463545,35.848,4.377385,,,,,,,,,,,
35.85,2.546976,44.812,3.464208,35.85,4.378075,,,,,,,,,,,
35.852,2.546072,44.815,3.43713,35.852,4.378766,,,,,,,,,,,
35.854,2.545168,44.817,3.47526,35.854,4.379457,,,,,,,,,,,
35.856,2.544266,44.82,3.452658,35.856,4.380146,,,,,,,,,,,
35.858,2.543362,44.823,3.4176,35.858,4.380837,,,,,,,,,,,
35.86,2.54246,44.825,3.42903,35.86,4.381526,,,,,,,,,,,
35.862,2.541556,44.828,3.399615,35.862,4.382217,,,,,,,,,,,
35.864,2.540653,44.83,3.392014,35.864,4.382908,,,,,,,,,,,
35.866,2.53975,44.833,3.390513,35.866,4.383598,,,,,,,,,,,
35.868,2.538846,44.835,3.382711,35.868,4.384289,,,,,,,,,,,
35.87,2.537942,44.838,3.415418,35.87,4.38498,,,,,,,,,,,
35.872,2.537005,44.841,3.401683,35.872,4.385664,,,,,,,,,,,
35.874,2.536003,44.843,3.382013,35.874,4.386339,,,,,,,,,,,
35.876,2.535002,44.846,3.368823,35.876,4.387014,,,,,,,,,,,
35.878,2.534002,44.848,3.399142,35.878,4.387688,,,,,,,,,,,
35.881,2.533,44.851,3.380378,35.881,4.388363,,,,,,,,,,,
35.883,2.531999,44.853,3.356045,35.883,4.389038,,,,,,,,,,,
35.885,2.530999,44.856,3.378112,35.885,4.389712,,,,,,,,,,,
35.887,2.529997,44.858,3.3994,35.887,4.390387,,,,,,,,,,,
35.889,2.528996,44.861,3.374958,35.889,4.391062,,,,,,,,,,,
35.891,2.527996,44.864,3.367954,35.891,4.391736,,,,,,,,,,,
35.893,2.526994,44.866,3.366413,35.893,4.392411,,,,,,,,,,,
35.895,2.525993,44.869,3.386291,35.895,4.393086,,,,,,,,,,,
35.897,2.524993,44.871,3.36939,35.897,4.39376,,,,,,,,,,,
35.899,2.523991,44.874,3.369576,35.899,4.394435,,,,,,,,,,,
35.901,2.52299,44.876,3.375715,35.901,4.39511,,,,,,,,,,,
35.903,2.52199,44.879,3.352188,35.903,4.395784,,,,,,,,,,,
35.905,2.521001,44.881,3.331173,35.905,4.396456,,,,,,,,,,,
35.907,2.520114,44.884,3.330622,35.907,4.3971,,,,,,,,,,,
35.909,2.519228,44.887,3.324177,35.909,4.397743,,,,,,,,,,,
35.911,2.518341,44.889,3.33039,35.911,4.398387,,,,,,,,,,,
35.913,2.517454,44.892,3.333247,35.913,4.399031,,,,,,,,,,,
35.915,2.516568,44.894,3.34239,35.915,4.399674,,,,,,,,,,,
35.917,2.515681,44.897,3.348772,35.917,4.400318,,,,,,,,,,,
35.919,2.514794,44.899,3.353235,35.919,4.400962,,,,,,,,,,,
35.921,2.513908,44.902,3.327066,35.921,4.401605,,,,,,,,,,,
35.924,2.513021,44.905,3.310889,35.924,4.402249,,,,,,,,,,,
35.926,2.512134,44.907,3.320784,35.926,4.402893,,,,,,,,,,,
35.928,2.511248,44.91,3.331242,35.928,4.403536,,,,,,,,,,,
35.93,2.510361,44.912,3.339459,35.93,4.40418,,,,,,,,,,,
35.932,2.509474,44.915,3.312016,35.932,4.404824,,,,,,,,,,,
35.934,2.508588,44.917,3.295623,35.934,4.405467,,,,,,,,,,,
35.936,2.507701,44.92,3.291405,35.936,4.406111,,,,,,,,,,,
35.938,2.506814,44.922,3.31397,35.938,4.406755,,,,,,,,,,,
35.94,2.505778,44.925,3.280168,35.94,4.40737,,,,,,,,,,,
35.942,2.504708,44.928,3.301216,35.942,4.407979,,,,,,,,,,,
35.944,2.503637,44.93,3.29865,35.944,4.408588,,,,,,,,,,,
35.946,2.502568,44.933,3.300508,35.946,4.409196,,,,,,,,,,,
35.948,2.501497,44.935,3.293001,35.948,4.409806,,,,,,,,,,,
35.95,2.500426,44.938,3.287477,35.95,4.410415,,,,,,,,,,,
35.952,2.499357,44.94,3.277253,35.952,4.411023,,,,,,,,,,,
35.954,2.498286,44.943,3.269263,35.954,4.411633,,,,,,,,,,,
35.956,2.497215,44.945,3.281681,35.956,4.412241,,,,,,,,,,,
35.958,2.496146,44.948,3.283946,35.958,4.41285,,,,,,,,,,,
35.96,2.495075,44.951,3.26346,35.96,4.413459,,,,,,,,,,,
35.962,2.494005,44.953,3.254516,35.962,4.414068,,,,,,,,,,,
35.964,2.492936,44.956,3.261874,35.964,4.414677,,,,,,,,,,,
35.967,2.491865,44.958,3.259178,35.967,4.415286,,,,,,,,,,,
35.969,2.490794,44.961,3.248569,35.969,4.415895,,,,,,,,,,,
35.971,2.489725,44.963,3.2603,35.971,4.416503,,,,,,,,,,,
35.973,2.488778,44.966,3.257824,35.973,4.417104,,,,,,,,,,,
35.975,2.487925,44.968,3.241037,35.975,4.417698,,,,,,,,,,,
35.977,2.487073,44.971,3.218589,35.977,4.418291,,,,,,,,,,,
35.979,2.48622,44.974,3.240278,35.979,4.418885,,,,,,,,,,,
35.981,2.485367,44.976,3.24811,35.981,4.419479,,,,,,,,,,,
35.983,2.484515,44.979,3.230174,35.983,4.420072,,,,,,,,,,,
35.985,2.483662,44.981,3.240002,35.985,4.420666,,,,,,,,,,,
35.987,2.482809,44.984,3.228399,35.987,4.42126,,,,,,,,,,,
35.989,2.481957,44.986,3.235046,35.989,4.421853,,,,,,,,,,,
35.991,2.481103,44.989,3.232741,35.991,4.422447,,,,,,,,,,,
35.993,2.48025,44.992,3.201658,35.993,4.423041,,,,,,,,,,,
35.995,2.479398,44.994,3.199813,35.995,4.423634,,,,,,,,,,,
35.997,2.478545,44.997,3.212982,35.997,4.424228,,,,,,,,,,,
35.999,2.477692,44.999,3.215139,35.999,4.424822,,,,,,,,,,,
36.001,2.47684,45.002,3.229261,36.001,4.425415,,,,,,,,,,,
36.003,2.475987,45.004,3.210154,36.003,4.426009,,,,,,,,,,,
36.005,2.475138,45.007,3.172518,36.005,4.426609,,,,,,,,,,,
36.007,2.4743,45.009,3.215202,36.007,4.427223,,,,,,,,,,,
36.01,2.47346,45.012,3.218414,36.01,4.427837,,,,,,,,,,,
36.012,2.472621,45.015,3.198347,36.012,4.428452,,,,,,,,,,,
36.014,2.471783,45.017,3.20312,36.014,4.429065,,,,,,,,,,,
36.016,2.470944,45.02,3.202989,36.016,4.429679,,,,,,,,,,,
36.018,2.470104,45.022,3.196099,36.018,4.430294,,,,,,,,,,,
36.02,2.469266,45.025,3.209781,36.02,4.430907,,,,,,,,,,,
36.022,2.468427,45.027,3.219691,36.022,4.431521,,,,,,,,,,,
36.024,2.467587,45.03,3.197682,36.024,4.432136,,,,,,,,,,,
36.026,2.46675,45.032,3.174084,36.026,4.432749,,,,,,,,,,,
36.028,2.46591,45.035,3.184438,36.028,4.433363,,,,,,,,,,,
36.03,2.465071,45.038,3.172703,36.03,4.433978,,,,,,,,,,,
36.032,2.464233,45.04,3.138396,36.032,4.434591,,,,,,,,,,,
36.034,2.463393,45.043,3.154507,36.034,4.435205,,,,,,,,,,,
36.036,2.462554,45.045,3.201789,36.036,4.43582,,,,,,,,,,,
36.038,2.461716,45.048,3.190466,36.038,4.436433,,,,,,,,,,,
36.04,2.460855,45.05,3.16992,36.04,4.43706,,,,,,,,,,,
36.042,2.459994,45.053,3.157954,36.042,4.437686,,,,,,,,,,,
36.044,2.459134,45.055,3.166108,36.044,4.438312,,,,,,,,,,,
36.046,2.458272,45.058,3.149038,36.046,4.438938,,,,,,,,,,,
36.048,2.457411,45.061,3.164751,36.048,4.439565,,,,,,,,,,,
36.05,2.456551,45.063,3.150206,36.05,4.44019,,,,,,,,,,,
36.052,2.45569,45.066,3.159448,36.052,4.440816,,,,,,,,,,,
36.055,2.454828,45.068,3.139381,36.055,4.441443,,,,,,,,,,,
36.057,2.453968,45.071,3.151076,36.057,4.442069,,,,,,,,,,,
36.059,2.453107,45.073,3.151186,36.059,4.442695,,,,,,,,,,,
36.061,2.452245,45.076,3.16353,36.061,4.443322,,,,,,,,,,,
36.063,2.451386,45.079,3.154147,36.063,4.443947,,,,,,,,,,,
36.065,2.450524,45.081,3.135301,36.065,4.444573,,,,,,,,,,,
36.067,2.449664,45.084,3.145032,36.067,4.445199,,,,,,,,,,,
36.069,2.448803,45.086,3.154752,36.069,4.445826,,,,,,,,,,,
36.071,2.447942,45.089,3.143576,36.071,4.446452,,,,,,,,,,,
36.073,2.446977,45.091,3.126678,36.073,4.447062,,,,,,,,,,,
36.075,2.445973,45.094,3.130799,36.075,4.447668,,,,,,,,,,,
36.077,2.444969,45.096,3.132137,36.077,4.448274,,,,,,,,,,,
36.079,2.443967,45.099,3.138341,36.079,4.448878,,,,,,,,,,,
36.081,2.442963,45.102,3.137607,36.081,4.449484,,,,,,,,,,,
36.083,2.441959,45.104,3.157509,36.083,4.45009,,,,,,,,,,,
36.085,2.440957,45.107,3.142531,36.085,4.450695,,,,,,,,,,,
36.087,2.439953,45.109,3.118324,36.087,4.451301,,,,,,,,,,,
36.089,2.438949,45.112,3.13149,36.089,4.451907,,,,,,,,,,,
36.091,2.437947,45.114,3.164581,36.091,4.452511,,,,,,,,,,,
36.093,2.436943,45.117,3.149155,36.093,4.453117,,,,,,,,,,,
36.095,2.435939,45.119,3.122416,36.095,4.453723,,,,,,,,,,,
36.098,2.434937,45.122,3.115735,36.098,4.454328,,,,,,,,,,,
36.1,2.433933,45.125,3.138852,36.1,4.454934,,,,,,,,,,,
36.102,2.43293,45.127,3.135271,36.102,4.45554,,,,,,,,,,,
36.104,2.431927,45.13,3.122656,36.104,4.456144,,,,,,,,,,,
36.106,2.430956,45.132,3.112475,36.106,4.45673,,,,,,,,,,,
36.108,2.430021,45.135,3.108576,36.108,4.457293,,,,,,,,,,,
36.11,2.429088,45.137,3.107111,36.11,4.457854,,,,,,,,,,,
36.112,2.428154,45.14,3.118033,36.112,4.458416,,,,,,,,,,,
36.114,2.427219,45.142,3.100155,36.114,4.458979,,,,,,,,,,,
36.116,2.426286,45.145,3.08729,36.116,4.45954,,,,,,,,,,,
36.118,2.425352,45.148,3.081785,36.118,4.460103,,,,,,,,,,,
36.12,2.424417,45.15,3.082565,36.12,4.460665,,,,,,,,,,,
36.122,2.423484,45.153,3.089323,36.122,4.461227,,,,,,,,,,,
36.124,2.42255,45.155,3.084307,36.124,4.461789,,,,,,,,,,,
36.126,2.421615,45.158,3.063316,36.126,4.462352,,,,,,,,,,,
36.128,2.420682,45.16,3.0874,36.128,4.462913,,,,,,,,,,,
36.13,2.419748,45.163,3.076666,36.13,4.463476,,,,,,,,,,,
36.132,2.418813,45.166,3.073764,36.132,4.464038,,,,,,,,,,,
36.134,2.417881,45.168,3.073258,36.134,4.4646,,,,,,,,,,,
36.136,2.416946,45.171,3.059357,36.136,4.465162,,,,,,,,,,,
36.138,2.41605,45.173,3.075586,36.138,4.465718,,,,,,,,,,,
36.141,2.415313,45.176,3.107857,36.141,4.466248,,,,,,,,,,,
36.143,2.414574,45.178,3.094864,36.143,4.466779,,,,,,,,,,,
36.145,2.413835,45.181,3.084766,36.145,4.46731,,,,,,,,,,,
36.147,2.413098,45.183,3.055675,36.147,4.46784,,,,,,,,,,,
36.149,2.412359,45.186,3.050525,36.149,4.46837,,,,,,,,,,,
36.151,2.41162,45.189,3.058756,36.151,4.468901,,,,,,,,,,,
36.153,2.410882,45.191,3.038023,36.153,4.469431,,,,,,,,,,,
36.155,2.410144,45.194,3.027967,36.155,4.469962,,,,,,,,,,,
36.157,2.409405,45.196,3.047235,36.157,4.470493,,,,,,,,,,,
36.159,2.408667,45.199,3.063668,36.159,4.471023,,,,,,,,,,,
36.161,2.407928,45.201,3.062953,36.161,4.471553,,,,,,,,,,,
36.163,2.407189,45.204,3.045167,36.163,4.472085,,,,,,,,,,,
36.165,2.406452,45.206,3.029765,36.165,4.472614,,,,,,,,,,,
36.167,2.405713,45.209,3.040798,36.167,4.473145,,,,,,,,,,,
36.169,2.404974,45.212,3.04776,36.169,4.473676,,,,,,,,,,,
36.171,2.404237,45.214,3.045102,36.171,4.474205,,,,,,,,,,,
36.173,2.403117,45.217,3.036583,36.173,4.474698,,,,,,,,,,,
36.175,2.40197,45.219,3.034009,36.175,4.475187,,,,,,,,,,,
36.177,2.400826,45.222,3.046174,36.177,4.475676,,,,,,,,,,,
36.179,2.399679,45.224,3.05533,36.179,4.476165,,,,,,,,,,,
36.181,2.398532,45.227,3.046041,36.181,4.476654,,,,,,,,,,,
36.184,2.397388,45.23,3.036808,36.184,4.477143,,,,,,,,,,,
36.186,2.396241,45.232,3.029809,36.186,4.477632,,,,,,,,,,,
36.188,2.395095,45.235,3.041512,36.188,4.478121,,,,,,,,,,,
36.19,2.39395,45.237,3.02689,36.19,4.47861,,,,,,,,,,,
36.192,2.392803,45.24,3.036965,36.192,4.479099,,,,,,,,,,,
36.194,2.391657,45.242,3.027385,36.194,4.479589,,,,,,,,,,,
36.196,2.390512,45.245,3.017394,36.196,4.480077,,,,,,,,,,,
36.198,2.389366,45.247,2.993664,36.198,4.480566,,,,,,,,,,,
36.2,2.388219,45.25,3.026609,36.2,4.481055,,,,,,,,,,,
36.202,2.387074,45.253,3.026677,36.202,4.481544,,,,,,,,,,,
36.204,2.385928,45.255,2.971798,36.204,4.482033,,,,,,,,,,,
36.206,2.38488,45.258,2.988632,36.206,4.482499,,,,,,,,,,,
36.208,2.383885,45.26,2.997822,36.208,4.482951,,,,,,,,,,,
36.21,2.382887,45.263,2.997147,36.21,4.483405,,,,,,,,,,,
36.212,2.38189,45.265,2.987799,36.212,4.483858,,,,,,,,,,,
36.214,2.380894,45.268,2.971708,36.214,4.484311,,,,,,,,,,,
36.216,2.379896,45.27,2.985719,36.216,4.484764,,,,,,,,,,,
36.218,2.378899,45.273,2.978707,36.218,4.485218,,,,,,,,,,,
36.22,2.377903,45.276,2.987058,36.22,4.48567,,,,,,,,,,,
36.222,2.376906,45.278,2.976007,36.222,4.486124,,,,,,,,,,,
36.224,2.375908,45.281,2.982801,36.224,4.486577,,,,,,,,,,,
36.227,2.374913,45.283,2.984325,36.227,4.48703,,,,,,,,,,,
36.229,2.373915,45.286,2.975676,36.229,4.487483,,,,,,,,,,,
36.231,2.372917,45.288,2.976768,36.231,4.487936,,,,,,,,,,,
36.233,2.371922,45.291,2.966415,36.233,4.488389,,,,,,,,,,,
36.235,2.370924,45.293,2.951965,36.235,4.488842,,,,,,,,,,,
36.237,2.369926,45.296,2.97747,36.237,4.489296,,,,,,,,,,,
36.239,2.369021,45.299,2.966677,36.239,4.489735,,,,,,,,,,,
36.241,2.368249,45.301,2.96618,36.241,4.490154,,,,,,,,,,,
36.243,2.367476,45.304,2.971335,36.243,4.490573,,,,,,,,,,,
36.245,2.366705,45.306,2.957757,36.245,4.490991,,,,,,,,,,,
36.247,2.365933,45.309,2.968694,36.247,4.49141,,,,,,,,,,,
36.249,2.36516,45.311,2.98519,36.249,4.491829,,,,,,,,,,,
36.251,2.364389,45.314,2.95226,36.251,4.492248,,,,,,,,,,,
36.253,2.363616,45.317,2.944659,36.253,4.492667,,,,,,,,,,,
36.255,2.362844,45.319,2.949178,36.255,4.493086,,,,,,,,,,,
36.257,2.362073,45.322,2.944854,36.257,4.493504,,,,,,,,,,,
36.259,2.3613,45.324,2.944719,36.259,4.493923,,,,,,,,,,,
36.261,2.360528,45.327,2.939557,36.261,4.494342,,,,,,,,,,,
36.263,2.359757,45.329,2.950946,36.263,4.494761,,,,,,,,,,,
36.265,2.358984,45.332,2.938848,36.265,4.495179,,,,,,,,,,,
36.267,2.358213,45.334,2.96117,36.267,4.495598,,,,,,,,,,,
36.269,2.35744,45.337,2.972927,36.269,4.496017,,,,,,,,,,,
36.272,2.356693,45.34,2.957711,36.272,4.496434,,,,,,,,,,,
36.274,2.356158,45.342,2.958981,36.274,4.496835,,,,,,,,,,,
36.276,2.355621,45.345,2.948449,36.276,4.497236,,,,,,,,,,,
36.278,2.355085,45.347,2.979507,36.278,4.497638,,,,,,,,,,,
36.28,2.354549,45.35,2.947055,36.28,4.498038,,,,,,,,,,,
36.282,2.354013,45.352,2.936942,36.282,4.49844,,,,,,,,,,,
36.284,2.353477,45.355,2.934429,36.284,4.498841,,,,,,,,,,,
36.286,2.352941,45.357,2.944004,36.286,4.499242,,,,,,,,,,,
36.288,2.352405,45.36,2.946913,36.288,4.499643,,,,,,,,,,,
36.29,2.351868,45.363,2.941067,36.29,4.500045,,,,,,,,,,,
36.292,2.351333,45.365,2.956789,36.292,4.500446,,,,,,,,,,,
36.294,2.350796,45.368,2.946069,36.294,4.500847,,,,,,,,,,,
36.296,2.35026,45.37,2.929464,36.296,4.501249,,,,,,,,,,,
36.298,2.349724,45.373,2.925459,36.298,4.501649,,,,,,,,,,,
36.3,2.349188,45.375,2.910168,36.3,4.502051,,,,,,,,,,,
36.302,2.348651,45.378,2.910002,36.302,4.502452,,,,,,,,,,,
36.304,2.348116,45.38,2.903188,36.304,4.502853,,,,,,,,,,,
36.306,2.34744,45.383,2.885951,36.306,4.503242,,,,,,,,,,,
36.308,2.346737,45.386,2.880451,36.308,4.50363,,,,,,,,,,,
36.31,2.346035,45.388,2.90914,36.31,4.504016,,,,,,,,,,,
36.312,2.345332,45.391,2.908285,36.312,4.504403,,,,,,,,,,,
36.315,2.344629,45.393,2.90252,36.315,4.50479,,,,,,,,,,,
36.317,2.343928,45.396,2.916314,36.317,4.505177,,,,,,,,,,,
36.319,2.343225,45.398,2.940895,36.319,4.505564,,,,,,,,,,,
36.321,2.342521,45.401,2.922347,36.321,4.505951,,,,,,,,,,,
36.323,2.34182,45.404,2.882259,36.323,4.506338,,,,,,,,,,,
36.325,2.341117,45.406,2.872415,36.325,4.506725,,,,,,,,,,,
36.327,2.340414,45.409,2.916718,36.327,4.507112,,,,,,,,,,,
36.329,2.339712,45.411,2.922797,36.329,4.507498,,,,,,,,,,,
36.331,2.339009,45.414,2.913657,36.331,4.507885,,,,,,,,,,,
36.333,2.338306,45.416,2.895103,36.333,4.508273,,,,,,,,,,,
36.335,2.337604,45.419,2.894767,36.335,4.508659,,,,,,,,,,,
